Unnamed: 0,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND,Cluster #
1025,KO/TKO,3,632,0,Dennis Bermudez,0,35,42%,66,1,16%,0,0,297.0,23,4,8,27,4,4,1,Jeremy Stephens,2,38,52%,39,0,0%,0,0,20.0,26,4,8,22,9,7,4.0
1026,Submission,1,198,0,Dennis Bermudez,0,8,26%,16,0,0%,0,0,60.0,2,3,3,4,4,0,1,Ricardo Lamas,1,14,56%,16,0,,1,1,50.0,2,9,3,6,5,3,4.0
1027,Submission,2,477,1,Dennis Bermudez,0,47,41%,66,2,28%,1,0,130.0,36,5,6,37,10,0,0,Clay Guida,0,28,35%,39,0,0%,0,0,16.0,24,1,3,26,2,0,4.0
1028,KO/TKO,3,777,1,Dennis Bermudez,3,55,43%,94,6,40%,1,0,467.0,31,7,17,15,25,15,0,Jimy Hettes,0,34,53%,49,0,0%,0,0,87.0,16,13,5,10,23,1,4.0
1029,Decision - Unanimous,3,900,1,Dennis Bermudez,0,44,42%,74,6,60%,4,1,483.0,35,3,6,21,5,18,0,Steven Siler,0,23,29%,44,0,,3,0,45.0,19,4,0,16,5,2,4.0
1030,Decision - Split,3,900,1,Dennis Bermudez,0,73,32%,78,4,44%,0,0,208.0,47,10,16,51,6,16,0,Max Holloway,0,75,38%,79,0,0%,0,0,8.0,64,9,2,70,5,0,4.0
1031,Decision - Split,3,900,1,Dennis Bermudez,1,120,57%,181,0,0%,2,0,324.0,89,16,15,42,37,41,0,Matt Grice,1,82,50%,91,1,8%,0,0,135.0,49,17,16,39,41,2,4.0
1032,Submission,1,283,1,Dennis Bermudez,0,12,44%,16,1,50%,2,1,127.0,12,0,0,6,1,5,0,Tommy Hayden,1,6,22%,8,0,0%,0,0,28.0,6,0,0,5,0,1,4.0
1033,Decision - Unanimous,3,900,1,Dennis Bermudez,0,45,52%,114,8,88%,1,0,780.0,33,5,7,7,6,32,0,Pablo Garza,0,27,45%,57,0,0%,0,0,9.0,17,9,1,8,5,14,4.0
1034,Submission,1,291,0,Dennis Bermudez,1,25,32%,31,1,100%,0,0,61.0,22,3,0,11,4,10,1,Diego Brandao,1,19,48%,23,1,100%,1,0,26.0,10,7,2,15,2,2,4.0
1035,Submission,1,166,0,Manny Bermudez,0,27,71%,37,1,100%,0,0,137.0,25,2,0,1,0,26,1,Charles Rosa,0,6,75%,8,0,,1,0,0.0,1,2,3,6,0,0,4.0
1036,Decision - Unanimous,3,900,0,Manny Bermudez,0,37,62%,59,3,75%,0,1,370.0,29,8,0,22,2,13,1,Casey Kenney,0,43,62%,56,2,100%,1,1,317.0,21,10,12,26,6,11,4.0
1037,Submission,1,189,1,Manny Bermudez,0,7,70%,14,1,100%,1,0,92.0,3,4,0,2,1,4,0,Benito Lopez,0,7,58%,11,0,,0,0,59.0,3,0,4,2,5,0,4.0
1038,Submission,1,59,1,Manny Bermudez,1,3,60%,3,0,,2,0,21.0,3,0,0,2,0,1,0,Davey Grant,0,4,66%,4,0,,0,0,17.0,1,0,3,4,0,0,4.0
1039,Submission,2,453,1,Manny Bermudez,0,12,42%,27,1,20%,3,2,116.0,12,0,0,6,0,6,0,Albert Morales,0,19,35%,30,1,100%,0,1,220.0,16,1,2,12,0,7,4.0
1048,Submission,1,262,0,Allen Berube,0,4,80%,26,2,100%,1,0,160.0,4,0,0,0,0,4,1,Leonard Garcia,0,4,66%,11,0,,1,2,77.0,3,0,1,2,0,2,4.0
1052,Decision - Unanimous,3,900,1,Arjan Bhullar,0,41,66%,69,2,100%,0,0,318.0,32,8,1,18,19,4,0,Juan Adams,0,81,43%,107,0,,0,0,84.0,56,21,4,50,30,1,4.0
1053,Decision - Unanimous,3,900,1,Arjan Bhullar,0,47,55%,99,1,50%,0,0,417.0,40,4,3,26,12,9,0,Marcelo Golm,0,43,49%,59,0,0%,0,0,28.0,17,10,16,34,9,0,4.0
1054,Submission,2,419,0,Arjan Bhullar,0,9,50%,42,2,66%,0,0,318.0,9,0,0,5,1,3,1,Adam Wieczorek,0,13,48%,14,0,,1,0,0.0,2,4,7,10,1,2,4.0
1055,Decision - Unanimous,3,900,1,Arjan Bhullar,1,24,48%,60,1,100%,0,0,245.0,23,1,0,14,5,5,0,Luis Henrique,0,32,28%,54,0,,0,0,0.0,18,9,5,26,6,0,4.0
1133,Decision - Unanimous,5,1500,1,Curtis Blaydes,0,69,69%,116,14,56%,0,0,1192.0,34,7,28,30,6,33,0,Alexander Volkov,0,31,40%,127,1,50%,0,0,46.0,22,6,3,31,0,0,4.0
1134,KO/TKO,2,366,1,Curtis Blaydes,0,28,46%,29,0,0%,0,0,19.0,20,3,5,19,9,0,0,Junior Dos Santos,0,7,23%,7,0,,0,0,0.0,3,2,2,7,0,0,4.0
1135,KO/TKO,2,442,1,Curtis Blaydes,0,25,58%,46,5,100%,0,0,367.0,23,1,1,2,0,23,0,Shamil Abdurakhimov,0,3,37%,3,0,,0,0,0.0,3,0,0,3,0,0,4.0
1136,Decision - Unanimous,3,900,1,Curtis Blaydes,0,22,66%,72,7,63%,0,0,704.0,10,1,11,8,1,13,0,Justin Willis,0,2,22%,9,0,,0,0,0.0,2,0,0,2,0,0,4.0
1137,KO/TKO,1,45,0,Curtis Blaydes,0,1,12%,1,0,0%,0,0,0.0,1,0,0,1,0,0,1,Francis Ngannou,1,13,76%,13,0,,0,0,8.0,11,1,1,3,5,5,4.0
1138,KO/TKO,3,776,1,Curtis Blaydes,0,37,69%,62,4,100%,0,0,465.0,32,5,0,3,12,22,0,Alistair Overeem,0,7,58%,24,0,,2,0,0.0,3,4,0,6,0,1,4.0
1139,Decision - Unanimous,3,900,1,Curtis Blaydes,0,56,53%,126,10,71%,0,0,575.0,46,6,4,11,1,44,0,Mark Hunt,1,14,43%,35,0,,0,0,7.0,13,0,1,11,2,1,4.0
1140,TKO - Doctor's Stoppage,2,399,1,Curtis Blaydes,1,39,38%,50,4,100%,0,0,113.0,33,2,4,24,11,4,0,Aleksei Oleinik,0,34,50%,41,0,,0,0,15.0,22,5,7,27,7,0,4.0
1141,Decision - Unanimous,3,900,1,Curtis Blaydes,0,72,42%,94,0,0%,0,0,335.0,41,23,8,39,20,13,0,Daniel Omielanczuk,0,51,38%,68,0,0%,0,0,3.0,29,17,5,36,15,0,4.0
1143,KO/TKO,2,422,1,Curtis Blaydes,0,52,64%,109,5,83%,0,0,268.0,41,7,4,10,6,36,0,Cody East,0,21,44%,40,3,100%,0,0,24.0,17,0,4,15,4,2,4.0
1144,TKO - Doctor's Stoppage,2,600,0,Curtis Blaydes,0,24,41%,31,2,33%,0,0,65.0,16,1,7,21,3,0,1,Francis Ngannou,0,36,42%,46,0,,0,0,77.0,32,2,2,31,5,0,4.0
1149,Decision - Split,3,900,1,Mark Bocek,0,70,40%,108,3,23%,0,0,374.0,45,17,8,31,39,0,0,Mike de la Torre,0,57,32%,144,1,50%,0,0,68.0,43,13,1,38,18,1,4.0
1150,Decision - Unanimous,3,900,0,Mark Bocek,0,19,32%,33,0,0%,1,0,222.0,4,3,12,12,7,0,1,Rafael Dos Anjos,0,54,40%,90,4,80%,0,0,249.0,33,14,7,26,20,8,4.0
1151,Decision - Unanimous,3,900,1,Mark Bocek,0,74,69%,117,5,45%,0,0,584.0,50,2,22,20,16,38,0,John Alessio,0,33,37%,82,0,,0,0,12.0,25,3,5,27,6,0,4.0
1152,Decision - Unanimous,3,900,1,Mark Bocek,0,46,54%,102,5,71%,0,0,701.0,23,16,7,12,7,27,0,Nik Lentz,0,10,32%,123,0,,3,0,45.0,9,1,0,5,4,1,4.0
1153,Decision - Unanimous,3,900,0,Mark Bocek,0,11,32%,36,4,36%,2,1,267.0,6,3,2,4,4,3,1,Benson Henderson,0,56,44%,114,3,75%,0,0,332.0,26,19,11,13,30,13,4.0
1154,Submission,1,153,1,Mark Bocek,0,9,50%,24,1,100%,1,0,108.0,7,2,0,0,0,9,0,Dustin Hazelett,0,0,0%,0,0,,0,0,32.0,0,0,0,0,0,0,4.0
1155,Decision - Unanimous,3,900,0,Mark Bocek,0,17,37%,52,4,50%,1,0,591.0,7,7,3,6,8,3,1,Jim Miller,0,23,34%,42,1,50%,3,1,97.0,12,5,6,14,6,3,4.0
1156,Submission,1,216,1,Mark Bocek,0,6,37%,15,2,100%,1,0,133.0,1,4,1,1,5,0,0,Joe Brammer,0,3,15%,5,0,,0,0,5.0,0,0,3,3,0,0,4.0
1157,Submission,1,297,1,Mark Bocek,0,20,46%,45,1,50%,1,0,240.0,17,2,1,0,4,16,0,David Bielkheden,0,4,80%,5,0,,0,0,22.0,0,1,3,1,3,0,4.0
1158,Submission,3,796,1,Mark Bocek,0,21,47%,118,1,100%,6,2,699.0,15,6,0,2,1,18,0,Alvin Robinson,0,5,35%,41,0,0%,0,2,54.0,5,0,0,5,0,0,4.0
1159,Submission,3,828,0,Mark Bocek,0,22,28%,27,3,33%,0,0,293.0,15,7,0,8,4,10,1,Mac Danzig,1,46,52%,148,1,100%,2,0,287.0,42,1,3,21,3,22,4.0
1160,Decision - Unanimous,3,900,1,Mark Bocek,0,26,44%,87,7,41%,0,0,638.0,16,5,5,3,12,11,0,Doug Evans,0,22,33%,52,1,100%,1,1,52.0,14,7,1,14,8,0,4.0
1161,KO/TKO,1,295,0,Mark Bocek,0,6,15%,11,0,0%,0,0,0.0,6,0,0,6,0,0,1,Frankie Edgar,0,31,57%,53,0,,0,0,139.0,28,2,1,14,5,12,4.0
1197,Decision - Unanimous,3,900,0,Roman Bogatov,0,50,42%,81,1,9%,0,1,367.0,24,20,6,37,6,7,1,Leonardo Santos,0,66,55%,116,1,50%,0,0,94.0,56,6,4,42,10,14,4.0
1207,KO/TKO,1,280,0,Stephan Bonnar,0,12,27%,28,0,0%,0,0,178.0,9,2,1,6,6,0,1,Anderson Silva,1,19,70%,27,0,,0,0,21.0,15,4,0,4,10,5,4.0
1208,Decision - Unanimous,3,900,1,Stephan Bonnar,0,36,48%,133,4,66%,1,0,635.0,18,11,7,12,15,9,0,Kyle Kingsbury,0,31,58%,38,0,,0,0,58.0,15,7,9,19,12,0,4.0
1209,Decision - Unanimous,3,900,1,Stephan Bonnar,0,44,55%,147,3,60%,1,1,718.0,19,23,2,10,16,18,0,Igor Pokrajac,0,23,41%,40,0,0%,0,1,83.0,16,5,2,10,9,4,4.0
1210,KO/TKO,2,488,1,Stephan Bonnar,1,48,42%,82,2,50%,0,0,197.0,39,5,4,15,22,11,0,Krzysztof Soszynski,0,32,35%,33,0,0%,0,0,70.0,27,0,5,20,12,0,4.0
1211,TKO - Doctor's Stoppage,3,664,0,Stephan Bonnar,0,36,30%,56,2,40%,0,0,165.0,19,10,7,19,17,0,1,Krzysztof Soszynski,0,48,39%,57,0,0%,0,0,76.0,37,4,7,37,11,0,4.0
1212,Decision - Unanimous,3,900,0,Stephan Bonnar,0,26,43%,68,0,,3,1,161.0,23,3,0,2,4,20,1,Mark Coleman,0,20,55%,59,3,33%,0,0,589.0,18,2,0,4,0,16,4.0
1213,Decision - Unanimous,3,900,0,Stephan Bonnar,0,37,48%,74,0,0%,0,0,131.0,15,10,12,8,28,1,1,Jon Jones,1,45,72%,70,7,70%,0,0,249.0,24,16,5,13,22,10,4.0
1214,KO/TKO,2,467,1,Stephan Bonnar,0,30,55%,76,0,,0,0,230.0,26,4,0,2,4,24,0,Eric Schafer,0,13,76%,35,1,20%,1,0,129.0,3,5,5,5,6,2,4.0
1215,Submission,1,134,1,Stephan Bonnar,0,2,40%,2,0,,2,0,65.0,1,0,1,2,0,0,0,Mike Nickels,0,2,22%,3,1,50%,0,0,42.0,1,0,1,2,0,0,4.0
1216,Decision - Unanimous,3,900,0,Stephan Bonnar,0,41,25%,44,0,,0,0,0.0,32,4,5,41,0,0,1,Forrest Griffin,0,83,40%,87,0,,0,0,17.0,50,6,27,75,8,0,4.0
1217,Decision - Majority,3,900,0,Stephan Bonnar,0,12,33%,52,0,,2,0,4.0,7,4,1,7,3,2,1,Rashad Evans,0,17,45%,48,7,58%,0,0,655.0,12,5,0,3,1,13,4.0
1218,Decision - Unanimous,3,900,1,Stephan Bonnar,1,33,35%,52,1,16%,1,0,234.0,20,10,3,24,9,0,0,Keith Jardine,0,64,54%,90,0,0%,0,0,28.0,34,15,15,46,18,0,4.0
1219,Submission,1,270,1,Stephan Bonnar,0,2,40%,22,2,66%,2,0,243.0,2,0,0,0,0,2,0,James Irvin,0,5,83%,8,0,,0,0,0.0,1,3,1,2,3,0,4.0
1220,Decision - Unanimous,3,900,1,Stephan Bonnar,0,43,47%,105,3,42%,1,1,589.0,39,2,2,8,9,26,0,Sam Hoger,0,11,37%,52,1,100%,2,1,127.0,9,2,0,6,3,2,4.0
1221,Decision - Unanimous,3,900,0,Stephan Bonnar,0,57,38%,64,0,,0,0,19.0,55,1,1,43,14,0,1,Forrest Griffin,0,88,47%,96,2,22%,1,0,154.0,62,16,10,51,33,4,4.0
1225,Decision - Split,3,900,0,Ray Borg,0,47,51%,53,0,0%,0,1,30.0,33,14,0,47,0,0,1,Ricky Simon,0,67,46%,93,7,63%,0,0,323.0,44,13,10,54,5,8,4.0
1226,Decision - Unanimous,3,900,1,Ray Borg,0,35,77%,60,10,52%,0,0,683.0,35,0,0,2,12,21,0,Rogerio Bontorin,0,9,45%,24,0,0%,0,0,103.0,3,5,1,3,5,1,4.0
1227,Decision - Unanimous,3,900,1,Ray Borg,0,15,65%,23,6,66%,1,1,512.0,12,2,1,4,4,7,0,Gabriel Silva,0,8,50%,58,1,16%,0,1,266.0,7,0,1,6,2,0,4.0
1228,Decision - Unanimous,3,900,0,Ray Borg,0,17,48%,22,7,70%,0,1,393.0,8,8,1,2,13,2,1,Casey Kenney,0,32,61%,46,2,66%,0,3,384.0,9,19,4,9,19,4,4.0
1229,Submission,5,1395,0,Ray Borg,0,13,44%,22,3,30%,0,0,128.0,8,4,1,7,5,1,1,Demetrious Johnson,0,64,79%,172,8,100%,2,0,1069.0,24,34,6,16,10,38,4.0
1230,Decision - Unanimous,3,900,1,Ray Borg,0,36,40%,53,0,0%,0,1,262.0,22,12,2,7,14,15,0,Jussier Formiga,0,30,48%,44,0,0%,0,0,205.0,14,8,8,23,7,0,4.0
1231,Decision - Unanimous,3,900,1,Ray Borg,0,21,55%,33,4,50%,1,0,653.0,14,6,1,5,4,12,0,Louis Smolka,0,10,23%,20,0,0%,1,0,45.0,9,1,0,8,2,0,4.0
1232,Decision - Unanimous,3,900,0,Ray Borg,0,20,45%,45,1,12%,0,0,63.0,13,7,0,7,6,7,1,Justin Scoggins,0,57,47%,81,4,66%,0,0,434.0,35,14,8,30,11,16,4.0
1233,Decision - Unanimous,3,900,1,Ray Borg,0,26,49%,85,3,100%,2,0,835.0,22,4,0,0,0,26,0,Geane Herrera,0,7,53%,24,0,,0,1,15.0,6,1,0,2,0,5,4.0
1234,Submission,3,776,1,Ray Borg,0,19,67%,45,5,83%,4,0,701.0,11,7,1,2,1,16,0,Chris Kelades,0,4,33%,28,0,0%,0,1,38.0,2,2,0,1,3,0,4.0
1235,Submission,1,137,1,Ray Borg,0,2,66%,6,1,100%,2,0,105.0,1,0,1,2,0,0,0,Shane Howell,0,0,0%,2,0,,0,0,0.0,0,0,0,0,0,0,4.0
1236,Decision - Split,3,900,0,Ray Borg,0,12,44%,21,5,62%,2,1,360.0,9,3,0,5,2,5,1,Dustin Ortiz,0,46,57%,107,2,50%,0,1,323.0,14,28,4,12,22,12,4.0
1263,KO/TKO,2,395,0,Roger Bowling,0,9,27%,16,0,0%,0,0,42.0,2,1,6,7,2,0,1,Abel Trujillo,0,43,67%,48,5,83%,0,0,132.0,29,11,3,15,11,17,4.0
1265,KO/TKO,2,472,0,Roger Bowling,0,27,35%,32,1,100%,0,0,54.0,15,6,6,22,2,3,1,Anthony Njokuani,1,26,56%,28,0,0%,0,0,2.0,15,7,4,22,4,0,4.0
1266,Decision - Unanimous,3,900,0,Roger Bowling,0,53,39%,84,0,0%,0,0,72.0,21,20,12,45,8,0,1,Tarec Saffiedine,0,67,53%,92,0,,1,0,246.0,26,15,26,43,23,1,4.0
1267,KO/TKO,2,375,1,Roger Bowling,0,38,79%,132,3,42%,0,0,264.0,30,5,3,15,11,12,0,Brandon Saling,1,18,40%,22,0,,0,0,17.0,17,1,0,7,11,0,4.0
1268,KO/TKO,2,436,0,Roger Bowling,0,48,54%,53,2,50%,0,0,,19,18,11,38,10,0,1,Bobby Voelker,1,40,41%,50,0,,0,0,,34,4,2,27,5,8,4.0
1269,Decision - Unanimous,3,900,1,Roger Bowling,1,47,61%,153,4,57%,1,2,632.0,33,11,3,27,7,13,0,Josh Thornburg,0,18,50%,22,2,66%,2,0,34.0,11,5,2,14,4,0,4.0
1285,Submission,1,49,0,David Branch,0,1,16%,1,0,,0,0,4.0,1,0,0,1,0,0,1,Jack Hermansson,0,3,30%,3,1,50%,1,0,10.0,1,0,2,3,0,0,4.0
1286,KO/TKO,2,339,0,David Branch,0,10,40%,13,3,30%,0,0,119.0,8,0,2,8,1,1,1,Jared Cannonier,1,26,46%,31,0,,0,0,42.0,22,2,2,5,11,10,4.0
1287,KO/TKO,1,150,1,David Branch,1,5,33%,5,0,0%,0,0,2.0,5,0,0,1,0,4,0,Thiago Santos,0,14,48%,14,0,,0,0,0.0,4,2,8,14,0,0,4.0
1288,KO/TKO,2,545,0,David Branch,0,25,44%,51,1,50%,0,0,138.0,13,10,2,17,8,0,1,Luke Rockhold,0,58,68%,68,2,40%,0,0,222.0,40,8,10,21,3,34,4.0
1289,Decision - Split,3,900,1,David Branch,0,39,31%,93,2,28%,0,0,312.0,16,13,10,23,11,5,0,Krzysztof Jotko,0,28,32%,49,1,50%,0,0,57.0,17,11,0,13,15,0,4.0
1290,Submission,2,404,0,David Branch,0,6,26%,17,1,100%,0,0,199.0,2,2,2,3,0,3,1,Rousimar Palhares,0,2,66%,4,0,0%,3,0,26.0,2,0,0,2,0,0,4.0
1291,Decision - Unanimous,3,900,1,David Branch,0,16,59%,53,4,40%,0,0,739.0,2,6,8,0,14,2,0,Rich Attonito,0,6,40%,17,0,,0,0,28.0,2,4,0,2,4,0,4.0
1292,Decision - Unanimous,3,900,1,David Branch,0,15,48%,62,3,30%,0,0,459.0,8,4,3,7,2,6,0,Tomasz Drwal,0,10,23%,19,0,,0,0,83.0,7,2,1,9,1,0,4.0
1293,KO/TKO,3,755,0,David Branch,0,20,51%,40,0,0%,0,0,88.0,10,6,4,8,12,0,1,Gerald Harris,0,10,27%,11,5,100%,0,0,288.0,10,0,0,5,2,3,4.0
1317,Submission,1,255,0,Charlie Brenneman,0,4,44%,9,3,37%,0,0,141.0,1,0,3,3,0,1,1,Leandro Silva,0,4,50%,12,1,100%,1,0,64.0,2,2,0,4,0,0,4.0
1318,KO/TKO,2,321,0,Charlie Brenneman,0,13,61%,35,2,50%,0,0,130.0,3,8,2,5,1,7,1,Danny Castillo,1,16,76%,20,0,0%,0,1,58.0,3,3,10,8,8,0,4.0
1319,Submission,1,105,0,Charlie Brenneman,0,5,55%,7,0,0%,0,0,0.0,2,2,1,2,3,0,1,Beneil Dariush,1,9,42%,9,0,,1,0,43.0,8,1,0,2,1,6,4.0
1320,KO/TKO,1,45,0,Charlie Brenneman,0,0,0%,0,0,,0,0,0.0,0,0,0,0,0,0,1,Kyle Noke,1,7,46%,7,0,,0,0,2.0,7,0,0,3,0,4,4.0
1321,Submission,1,273,0,Charlie Brenneman,0,3,25%,14,1,14%,0,0,120.0,2,1,0,2,1,0,1,Erick Silva,0,10,71%,11,0,,2,0,33.0,1,9,0,7,3,0,4.0
1322,Decision - Unanimous,3,900,1,Charlie Brenneman,0,24,92%,156,2,40%,0,0,788.0,8,13,3,4,1,19,0,Daniel Roberts,0,3,27%,54,0,0%,3,0,19.0,2,1,0,3,0,0,4.0
1323,KO/TKO,1,169,0,Charlie Brenneman,0,1,50%,1,0,0%,0,0,0.0,0,1,0,1,0,0,1,Anthony Johnson,1,16,80%,38,0,,0,0,134.0,10,4,2,3,0,13,4.0
1324,Decision - Unanimous,3,900,1,Charlie Brenneman,0,11,42%,70,5,62%,0,1,582.0,9,1,1,3,3,5,0,Rick Story,0,17,36%,61,2,50%,4,0,167.0,9,6,2,7,5,5,4.0
1325,Decision - Unanimous,3,900,1,Charlie Brenneman,0,26,74%,114,3,33%,0,0,737.0,6,6,14,2,1,23,0,Amilcar Alves,0,10,50%,25,0,0%,0,0,0.0,5,4,1,6,3,1,4.0
1326,KO/TKO,2,340,0,Charlie Brenneman,0,9,27%,15,2,50%,0,0,126.0,7,2,0,3,6,0,1,Johny Hendricks,2,28,66%,34,0,0%,0,0,51.0,21,5,2,10,4,14,4.0
1327,Decision - Unanimous,3,900,1,Charlie Brenneman,0,33,62%,95,6,60%,0,0,528.0,13,18,2,6,2,25,0,Jason High,0,12,38%,25,0,,3,2,163.0,9,3,0,8,3,1,4.0
1331,KO/TKO,1,77,0,Jason Brilz,0,1,7%,1,0,,0,0,0.0,1,0,0,1,0,0,1,Ryan Bader,1,6,42%,6,0,,0,0,1.0,6,0,0,6,0,0,4.0
1332,KO/TKO,1,20,0,Jason Brilz,0,1,100%,1,0,,0,0,0.0,1,0,0,1,0,0,1,Vladimir Matyushenko,1,8,88%,8,0,,0,0,2.0,8,0,0,5,0,3,4.0
1333,Decision - Split,3,900,0,Jason Brilz,0,18,36%,41,3,23%,3,2,297.0,16,2,0,7,5,6,1,Rogerio Nogueira,0,23,34%,42,1,100%,1,3,173.0,16,4,3,18,1,4,4.0
1334,Decision - Unanimous,3,900,1,Jason Brilz,0,70,48%,130,3,50%,1,1,432.0,54,7,9,38,26,6,0,Eric Schafer,0,27,33%,52,2,66%,1,1,105.0,22,5,0,17,8,2,4.0
1335,Decision - Split,3,900,0,Jason Brilz,0,27,25%,64,0,0%,0,0,220.0,17,2,8,19,8,0,1,Eliot Marshall,0,29,24%,53,0,,0,0,24.0,24,3,2,27,2,0,4.0
1336,Decision - Unanimous,3,900,1,Jason Brilz,0,34,33%,107,4,50%,1,0,478.0,16,7,11,9,16,9,0,Tim Boetsch,0,27,41%,31,0,,0,0,2.0,22,3,2,21,6,0,4.0
1337,KO/TKO,2,474,1,Jason Brilz,0,34,80%,96,1,100%,1,0,447.0,29,5,0,0,0,34,0,Brad Morris,0,4,100%,4,0,,0,0,5.0,3,0,1,4,0,0,4.0
1366,Decision - Split,3,900,1,Jarred Brooks,0,24,57%,82,2,50%,1,0,498.0,15,7,2,4,6,14,0,Robert Sanchez,0,16,40%,121,1,25%,0,0,283.0,10,6,0,3,1,12,4.0
1367,KO/TKO,2,475,0,Jarred Brooks,0,31,44%,42,2,40%,0,0,193.0,17,14,0,15,5,11,1,Jose Torres,0,22,35%,25,1,33%,0,1,42.0,14,5,3,12,5,5,4.0
1368,Decision - Split,3,900,0,Jarred Brooks,0,30,57%,82,7,63%,0,0,449.0,26,4,0,6,7,17,1,Deiveson Figueiredo,0,19,39%,22,1,25%,5,0,66.0,9,10,0,12,7,0,4.0
1369,Decision - Split,3,900,1,Jarred Brooks,0,27,33%,32,5,62%,1,0,218.0,15,7,5,20,2,5,0,Eric Shelton,0,31,35%,65,1,50%,1,0,37.0,26,5,0,19,1,11,4.0
1399,KO/TKO,1,50,0,Mike Brown,0,3,100%,3,0,,0,0,0.0,2,0,1,3,0,0,1,Steven Siler,1,6,37%,6,0,,0,0,6.0,5,0,1,2,0,4,4.0
1400,Decision - Unanimous,3,900,1,Mike Brown,0,38,56%,141,2,40%,0,0,404.0,23,15,0,17,15,6,0,Daniel Pineda,0,28,35%,54,1,33%,0,2,188.0,22,2,4,21,2,5,4.0
1401,Decision - Unanimous,3,900,1,Mike Brown,0,60,48%,138,5,27%,0,0,517.0,48,7,5,25,6,29,0,Nam Phan,0,38,31%,51,0,,0,0,0.0,26,11,1,38,0,0,4.0
1402,Decision - Unanimous,3,900,0,Mike Brown,0,15,48%,50,1,100%,0,0,217.0,7,2,6,1,7,7,1,Rani Yahya,0,40,68%,97,3,27%,2,1,464.0,18,10,12,16,5,19,4.0
1403,Decision - Split,3,900,0,Mike Brown,0,68,58%,101,4,25%,0,0,295.0,26,9,33,13,32,23,1,Diego Nunes,0,65,58%,75,0,0%,0,0,130.0,27,25,13,41,23,1,4.0
1404,KO/TKO,1,78,1,Mike Brown,1,7,46%,8,0,,0,0,6.0,6,0,1,3,0,4,0,Cole Province,0,0,0%,0,0,,0,0,0.0,0,0,0,0,0,0,4.0
1405,KO/TKO,1,142,0,Mike Brown,0,5,22%,5,0,,0,0,0.0,4,1,0,5,0,0,1,Manvel Gamburyan,1,11,52%,13,0,,0,0,3.0,8,1,2,8,0,3,4.0
1406,Submission,1,114,1,Mike Brown,0,0,0%,14,1,100%,1,0,61.0,0,0,0,0,0,0,0,Anthony Morrison,0,2,12%,2,0,,0,0,0.0,0,1,1,2,0,0,4.0
1407,KO/TKO,2,380,0,Mike Brown,0,18,35%,23,0,0%,0,0,97.0,4,4,10,9,9,0,1,Jose Aldo,0,38,52%,44,1,100%,0,0,36.0,24,8,6,21,0,17,4.0
1408,Decision - Unanimous,5,1500,1,Mike Brown,0,62,30%,170,9,64%,2,0,537.0,42,10,10,28,29,5,0,Urijah Faber,0,38,25%,42,2,40%,3,0,43.0,27,10,1,27,11,0,4.0
1409,Submission,1,117,1,Mike Brown,1,17,56%,28,0,,2,0,98.0,17,0,0,1,0,16,0,Leonard Garcia,0,0,0%,8,0,,0,0,0.0,0,0,0,0,0,0,4.0
1410,KO/TKO,1,143,1,Mike Brown,1,19,59%,30,0,0%,0,0,43.0,16,2,1,2,4,13,0,Urijah Faber,0,4,40%,4,0,,0,0,0.0,4,0,0,3,1,0,4.0
1411,Decision - Unanimous,3,900,1,Mike Brown,0,34,37%,112,3,100%,0,0,575.0,21,7,6,5,18,11,0,Jeff Curran,0,19,25%,41,0,0%,0,1,107.0,7,8,4,9,7,3,4.0
1412,Submission,1,211,0,Mike Brown,0,13,86%,36,1,50%,0,0,179.0,7,0,6,1,7,5,1,Genki Sudo,0,6,75%,10,1,100%,4,0,12.0,0,5,1,0,6,0,4.0
1431,Decision - Unanimous,3,900,0,TJ Brown,0,43,30%,59,0,0%,0,0,63.0,25,12,6,38,5,0,1,Danny Chavez,0,49,44%,52,4,100%,0,0,125.0,23,8,18,40,0,9,4.0
1432,Submission,2,518,0,TJ Brown,0,32,68%,91,7,100%,0,0,452.0,26,6,0,9,10,13,1,Jordan Griffin,0,15,65%,20,0,0%,3,0,5.0,13,2,0,9,3,3,4.0
1433,Submission,3,630,0,Humberto Brown Morrison,0,18,50%,35,1,25%,0,0,367.0,13,1,4,8,3,7,1,Gabriel Benitez,0,23,37%,32,0,,5,0,25.0,15,5,3,19,4,0,4.0
1540,Submission,3,761,0,Mads Burnell,0,20,35%,70,6,50%,0,0,464.0,13,3,4,16,1,3,1,Arnold Allen,0,29,32%,38,0,,1,0,9.0,21,8,0,29,0,0,4.0
1541,Decision - Unanimous,3,900,1,Mads Burnell,0,20,58%,110,3,42%,1,1,553.0,20,0,0,5,1,14,0,Mike Santiago,0,51,64%,95,3,100%,2,1,271.0,34,11,6,13,22,16,4.0
