,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
508,Decision - Unanimous,3,900,1,Edson Barboza,0,46,30%,48,2,100%,0,0,45.0,26,10,10,44,2,0,0,Anthony Njokuani,0,72,38%,78,1,100%,0,0,28.0,34,16,22,66,2,4
509,KO/TKO,3,626,1,Edson Barboza,2,43,62%,44,2,100%,0,0,312.0,16,3,24,43,0,0,0,Mike Lullo,0,12,26%,68,0,0%,1,0,10.0,9,1,2,12,0,0
510,Decision - Unanimous,3,900,1,Bryce Mitchell,0,40,81%,60,3,100%,5,0,771.0,27,13,0,0,0,40,0,Charles Rosa,0,5,50%,12,0,,0,0,0.0,2,1,2,4,0,1
511,Submission,1,260,1,Bryce Mitchell,0,6,85%,24,1,100%,1,0,240.0,5,1,0,1,0,5,0,Matt Sayles,0,2,50%,6,0,,0,0,0.0,2,0,0,0,0,2
512,Decision - Unanimous,3,900,1,Bryce Mitchell,0,17,38%,28,0,0%,2,1,191.0,7,7,3,16,1,0,0,Bobby Moffett,0,9,21%,25,5,62%,2,1,361.0,5,1,3,8,1,0
513,Decision - Majority,3,900,1,Bryce Mitchell,0,38,55%,45,3,30%,1,0,135.0,29,9,0,13,7,18,0,Tyler Diamond,0,51,47%,72,3,75%,0,2,512.0,34,12,5,20,1,30
514,Submission,2,394,1,Khabib Nurmagomedov,0,26,32%,26,2,66%,1,0,55.0,18,7,1,25,0,1,0,Justin Gaethje,0,29,64%,29,0,,0,0,14.0,12,2,15,29,0,0
515,Submission,3,726,1,Khabib Nurmagomedov,0,22,53%,54,7,87%,2,0,532.0,16,3,3,10,1,11,0,Dustin Poirier,0,12,30%,30,0,,1,0,0.0,5,2,5,12,0,0
516,Submission,4,1083,1,Khabib Nurmagomedov,0,70,58%,104,3,42%,1,0,735.0,58,11,1,24,1,45,0,Conor McGregor,0,51,62%,96,0,,0,0,0.0,34,16,1,35,10,6
517,Decision - Unanimous,5,1500,1,Khabib Nurmagomedov,0,134,44%,172,6,40%,1,0,633.0,122,7,5,100,0,34,0,Al Iaquinta,0,41,29%,43,0,0%,0,0,0.0,27,11,3,41,0,0
518,Decision - Unanimous,3,900,1,Khabib Nurmagomedov,0,89,50%,154,4,30%,0,0,632.0,77,8,4,32,2,55,0,Edson Barboza,0,25,32%,25,0,,0,0,0.0,6,11,8,23,2,0
519,Submission,3,751,1,Khabib Nurmagomedov,0,94,66%,140,2,33%,1,0,524.0,93,1,0,5,1,88,0,Michael Johnson,0,19,24%,20,0,,1,0,0.0,9,7,3,19,0,0
520,KO/TKO,2,518,1,Khabib Nurmagomedov,0,75,71%,107,2,66%,0,0,332.0,73,0,2,3,1,71,0,Darrell Horcher,0,6,22%,18,0,,0,0,0.0,4,1,1,5,0,1
