,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
177,Decision - Unanimous,3,15:00,L,Tito Ortiz,0,16 of 53,30%,39 of 76,0 of 7,0%,2,0,0:19,2 of 35,11 of 11,3 of 7,5 of 38,11 of 15,0 of 0,W,Lyoto Machida,1,41 of 60,68%,67 of 87,1 of 1,100%,0,0,2:55,18 of 34,6 of 7,17 of 19,34 of 47,1 of 1,6 of 12
178,Decision - Unanimous,3,15:00,D,Tito Ortiz,0,24 of 57,42%,43 of 77,3 of 11,27%,1,0,5:53,10 of 40,8 of 9,6 of 8,12 of 42,12 of 15,0 of 0,D,Rashad Evans,0,19 of 64,29%,53 of 100,2 of 9,22%,0,0,2:33,13 of 57,6 of 7,0 of 0,9 of 50,10 of 14,0 of 0
179,KO/TKO,3,13:59,L,Tito Ortiz,0,21 of 76,27%,21 of 76,1 of 8,12%,0,0,0:19,7 of 55,5 of 6,9 of 15,19 of 74,2 of 2,0 of 0,W,Chuck Liddell,1,49 of 132,37%,51 of 138,0 of 0,---,0,0,1:13,40 of 123,5 of 5,4 of 4,33 of 86,1 of 2,15 of 44
180,KO/TKO,1,1:18,W,Tito Ortiz,0,11 of 11,100%,22 of 23,1 of 3,33%,0,0,1:04,10 of 10,1 of 1,0 of 0,0 of 0,3 of 3,8 of 8,L,Ken Shamrock,0,0 of 3,0%,3 of 6,0 of 0,---,0,0,0:04,0 of 3,0 of 0,0 of 0,0 of 3,0 of 0,0 of 0
181,Decision - Split,3,15:00,W,Tito Ortiz,0,61 of 125,48%,94 of 163,3 of 12,25%,0,0,5:01,57 of 121,2 of 2,2 of 2,35 of 77,0 of 0,26 of 48,L,Forrest Griffin,0,58 of 170,34%,81 of 200,0 of 0,---,0,0,0:14,52 of 158,2 of 3,4 of 9,58 of 170,0 of 0,0 of 0
182,Decision - Split,3,15:00,W,Tito Ortiz,0,27 of 47,57%,101 of 130,4 of 11,36%,0,0,9:23,20 of 38,2 of 4,5 of 5,1 of 6,8 of 10,18 of 31,L,Vitor Belfort,0,19 of 38,50%,44 of 65,0 of 0,---,1,1,3:06,16 of 35,2 of 2,1 of 1,1 of 5,8 of 16,10 of 17
183,Decision - Unanimous,3,15:00,W,Tito Ortiz,0,45 of 75,60%,166 of 202,2 of 3,66%,0,0,12:41,42 of 72,3 of 3,0 of 0,1 of 5,0 of 0,44 of 70,L,Patrick Cote,0,11 of 27,40%,26 of 42,0 of 1,0%,0,0,0:00,11 of 27,0 of 0,0 of 0,7 of 22,2 of 2,2 of 3
184,KO/TKO,2,5:38,L,Tito Ortiz,0,13 of 32,40%,13 of 32,0 of 2,0%,0,0,0:00,7 of 25,0 of 0,6 of 7,13 of 32,0 of 0,0 of 0,W,Chuck Liddell,1,23 of 65,35%,23 of 65,0 of 0,---,0,0,0:01,22 of 63,1 of 2,0 of 0,23 of 65,0 of 0,0 of 0
185,Decision - Unanimous,5,25:00,L,Tito Ortiz,0,16 of 30,53%,34 of 48,2 of 6,33%,0,0,2:09,3 of 16,11 of 12,2 of 2,1 of 11,14 of 18,1 of 1,W,Randy Couture,0,88 of 136,64%,194 of 244,8 of 12,66%,0,0,21:13,65 of 113,11 of 11,12 of 12,1 of 5,16 of 18,71 of 113
186,KO/TKO,3,15:00,W,Tito Ortiz,0,74 of 126,58%,155 of 214,3 of 5,60%,1,0,10:27,64 of 116,8 of 8,2 of 2,24 of 50,24 of 35,26 of 41,L,Ken Shamrock,0,12 of 44,27%,48 of 84,0 of 1,0%,0,0,0:01,8 of 39,3 of 4,1 of 1,5 of 28,7 of 16,0 of 0
187,Decision - Unanimous,5,25:00,W,Tito Ortiz,0,64 of 84,76%,248 of 269,5 of 9,55%,0,0,21:34,17 of 37,8 of 8,39 of 39,5 of 15,47 of 49,12 of 20,L,Vladimir Matyushenko,0,19 of 49,38%,103 of 138,1 of 6,16%,0,0,1:10,9 of 38,3 of 4,7 of 7,8 of 36,11 of 13,0 of 0
188,KO/TKO,1,3:32,W,Tito Ortiz,0,35 of 59,59%,58 of 82,1 of 1,100%,0,0,2:52,32 of 55,1 of 2,2 of 2,3 of 9,1 of 3,31 of 47,L,Elvis Sinosic,0,3 of 8,37%,12 of 18,0 of 0,---,0,0,0:00,2 of 3,0 of 1,1 of 4,3 of 8,0 of 0,0 of 0
189,KO/TKO,1,0:32,W,Tito Ortiz,0,7 of 7,100%,7 of 7,1 of 1,100%,0,0,0:01,4 of 4,2 of 2,1 of 1,1 of 1,4 of 4,2 of 2,L,Evan Tanner,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:01,0 of 0,0 of 1,0 of 0,0 of 1,0 of 0,0 of 0
190,Submission,1,1:52,W,Tito Ortiz,0,16 of 22,72%,31 of 40,2 of 2,100%,2,0,1:35,16 of 22,0 of 0,0 of 0,0 of 1,0 of 0,16 of 21,L,Yuki Kondo,1,2 of 4,50%,2 of 4,0 of 0,---,0,0,0:01,1 of 2,1 of 2,0 of 0,2 of 4,0 of 0,0 of 0
191,Decision - Unanimous,5,25:00,W,Tito Ortiz,1,20 of 43,46%,131 of 163,4 of 6,66%,0,0,19:13,18 of 41,2 of 2,0 of 0,2 of 3,0 of 1,18 of 39,L,Wanderlei Silva,0,10 of 27,37%,170 of 191,0 of 1,0%,0,0,0:07,6 of 20,0 of 0,4 of 7,6 of 19,4 of 8,0 of 0
192,KO/TKO,4,19:42,L,Tito Ortiz,0,20 of 74,27%,67 of 125,8 of 9,88%,0,0,15:51,18 of 70,1 of 3,1 of 1,3 of 21,0 of 11,17 of 42,W,Frank Shamrock,0,31 of 61,50%,193 of 227,0 of 0,---,1,1,0:13,10 of 34,8 of 11,13 of 16,21 of 46,5 of 10,5 of 5
193,KO/TKO,1,9:56,W,Tito Ortiz,0,26 of 42,61%,92 of 111,2 of 5,40%,0,0,--,22 of 36,4 of 6,0 of 0,0 of 2,2 of 6,24 of 34,L,Guy Mezger,0,2 of 4,50%,9 of 11,0 of 0,---,3,0,--,1 of 3,0 of 0,1 of 1,1 of 3,1 of 1,0 of 0
194,TKO - Doctor's Stoppage,2,7:31,W,Tito Ortiz,0,37 of 76,48%,59 of 100,6 of 7,85%,0,0,--,35 of 73,2 of 3,0 of 0,12 of 29,7 of 12,18 of 35,L,Jerry Bohlander,0,9 of 25,36%,39 of 55,0 of 0,---,0,0,--,5 of 17,0 of 0,4 of 8,7 of 20,1 of 4,1 of 1
195,Submission,1,2:00,L,Tito Ortiz,0,5 of 19,26%,19 of 33,1 of 1,100%,0,0,--,5 of 19,0 of 0,0 of 0,1 of 15,0 of 0,4 of 4,W,Guy Mezger,0,0 of 5,0%,0 of 5,0 of 1,0%,1,0,--,0 of 5,0 of 0,0 of 0,0 of 5,0 of 0,0 of 0
196,KO/TKO,1,0:31,W,Tito Ortiz,0,21 of 24,87%,28 of 31,1 of 1,100%,0,0,--,20 of 23,1 of 1,0 of 0,1 of 1,0 of 0,20 of 23,L,Wes Albritton,0,0 of 0,---,0 of 0,0 of 0,---,0,0,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
197,Decision - Unanimous,3,15:00,L,Jorge Ortiz,0,53 of 91,58%,72 of 115,0 of 1,0%,0,0,--,18 of 55,4 of 4,31 of 32,48 of 84,5 of 7,0 of 0,W,Eugene Jackson,0,42 of 161,26%,69 of 199,1 of 1,100%,1,0,--,25 of 137,15 of 21,2 of 3,32 of 142,6 of 10,4 of 9
198,Decision - Unanimous,3,15:00,L,Dustin Ortiz,0,49 of 87,56%,93 of 136,3 of 8,37%,0,1,3:03,21 of 54,28 of 32,0 of 1,20 of 55,22 of 23,7 of 9,W,Joseph Benavidez,1,21 of 50,42%,37 of 72,7 of 12,58%,0,2,6:50,7 of 30,6 of 8,8 of 12,20 of 44,0 of 2,1 of 4
199,KO/TKO,1,3:49,W,Dustin Ortiz,1,8 of 43,18%,8 of 43,0 of 0,---,0,0,0:04,6 of 37,0 of 2,2 of 4,5 of 36,0 of 0,3 of 7,L,Matheus Nicolau Pereira,0,7 of 16,43%,7 of 16,0 of 0,---,0,0,0:00,2 of 8,2 of 5,3 of 3,7 of 16,0 of 0,0 of 0
200,Decision - Unanimous,3,15:00,W,Dustin Ortiz,0,36 of 80,45%,92 of 147,7 of 12,58%,0,2,4:50,19 of 59,8 of 10,9 of 11,21 of 60,6 of 8,9 of 12,L,Alexandre Pantoja,0,19 of 49,38%,49 of 79,1 of 1,100%,2,2,7:18,13 of 41,4 of 5,2 of 3,15 of 44,1 of 2,3 of 3
201,KO/TKO,1,0:15,W,Dustin Ortiz,1,8 of 10,80%,8 of 10,0 of 0,---,0,0,0:02,7 of 9,1 of 1,0 of 0,4 of 6,0 of 0,4 of 4,L,Hector Sandoval,0,1 of 6,16%,1 of 6,0 of 0,---,0,0,0:00,1 of 6,0 of 0,0 of 0,1 of 6,0 of 0,0 of 0
202,Submission,2,9:06,L,Dustin Ortiz,0,16 of 60,26%,31 of 76,4 of 10,40%,0,1,4:47,3 of 41,2 of 5,11 of 14,10 of 50,4 of 8,2 of 2,W,Brandon Moreno,1,24 of 73,32%,34 of 86,0 of 0,---,2,1,1:42,14 of 60,5 of 7,5 of 6,12 of 54,5 of 6,7 of 13
203,Decision - Split,3,15:00,W,Dustin Ortiz,0,34 of 65,52%,109 of 146,4 of 9,44%,0,2,8:10,18 of 42,12 of 18,4 of 5,10 of 32,11 of 17,13 of 16,L,Zach Makovsky,0,21 of 44,47%,29 of 52,4 of 10,40%,1,1,2:07,7 of 28,13 of 14,1 of 2,9 of 30,11 of 13,1 of 1
204,Decision - Unanimous,3,15:00,L,Dustin Ortiz,0,13 of 65,20%,119 of 188,0 of 2,0%,0,2,2:57,7 of 53,4 of 8,2 of 4,8 of 51,3 of 7,2 of 7,W,Jussier Formiga,0,8 of 34,23%,55 of 90,1 of 3,33%,2,0,9:09,2 of 27,2 of 3,4 of 4,6 of 32,1 of 1,1 of 1
205,Decision - Unanimous,3,15:00,L,Dustin Ortiz,0,45 of 130,34%,64 of 152,1 of 6,16%,0,0,0:15,31 of 111,13 of 17,1 of 2,32 of 110,11 of 17,2 of 3,W,Wilson Reis,0,48 of 125,38%,96 of 186,9 of 23,39%,0,0,6:51,36 of 111,7 of 7,5 of 7,28 of 96,10 of 16,10 of 13
206,KO/TKO,3,12:58,W,Dustin Ortiz,0,92 of 129,71%,171 of 216,4 of 13,30%,1,0,10:47,75 of 109,13 of 16,4 of 4,6 of 27,13 of 16,73 of 86,L,Willie Gates,0,13 of 32,40%,24 of 43,0 of 0,---,0,0,0:00,5 of 19,7 of 12,1 of 1,10 of 27,3 of 5,0 of 0
207,Decision - Unanimous,3,15:00,L,Dustin Ortiz,0,37 of 149,24%,59 of 171,2 of 9,22%,0,0,0:44,30 of 132,7 of 16,0 of 1,31 of 129,6 of 19,0 of 1,W,Joseph Benavidez,0,94 of 199,47%,96 of 201,2 of 3,66%,0,0,2:27,60 of 153,17 of 27,17 of 19,73 of 173,19 of 22,2 of 4
208,Decision - Split,3,15:00,W,Dustin Ortiz,0,39 of 64,60%,100 of 134,2 of 7,28%,0,2,7:23,19 of 40,20 of 22,0 of 2,9 of 26,13 of 15,17 of 23,L,Justin Scoggins,0,24 of 37,64%,32 of 45,5 of 8,62%,3,0,4:43,16 of 25,5 of 7,3 of 5,10 of 22,11 of 12,3 of 3
209,Decision - Split,3,15:00,W,Dustin Ortiz,0,46 of 80,57%,107 of 144,2 of 4,50%,0,1,5:23,14 of 43,28 of 33,4 of 4,12 of 39,22 of 27,12 of 14,L,Ray Borg,0,12 of 27,44%,21 of 37,5 of 8,62%,2,1,6:00,9 of 21,3 of 5,0 of 1,5 of 14,2 of 7,5 of 6
210,Decision - Split,3,15:00,L,Dustin Ortiz,0,35 of 83,42%,60 of 113,2 of 10,20%,0,0,7:10,22 of 64,4 of 8,9 of 11,12 of 49,12 of 18,11 of 16,W,John Moraga,0,43 of 95,45%,75 of 130,0 of 2,0%,1,0,1:48,25 of 66,8 of 17,10 of 12,19 of 64,10 of 17,14 of 14
211,KO/TKO,3,13:19,W,Dustin Ortiz,0,55 of 104,52%,103 of 155,4 of 7,57%,0,0,5:38,28 of 76,17 of 17,10 of 11,20 of 68,14 of 15,21 of 21,L,Jose Maria,0,43 of 80,53%,55 of 92,2 of 6,33%,2,0,1:36,13 of 45,5 of 8,25 of 27,34 of 71,8 of 8,1 of 1
212,Decision - Unanimous,3,15:00,L,Kenji Osawa,0,97 of 204,47%,119 of 228,0 of 0,---,0,0,0:14,54 of 145,40 of 53,3 of 6,92 of 198,4 of 5,1 of 1,W,Antonio Banuelos,1,76 of 179,42%,79 of 182,0 of 1,0%,0,0,0:21,56 of 152,9 of 11,11 of 16,67 of 163,8 of 15,1 of 1
213,Decision - Split,3,15:00,W,Kenji Osawa,0,33 of 100,33%,49 of 116,0 of 0,---,0,0,1:12,22 of 69,11 of 30,0 of 1,28 of 86,5 of 14,0 of 0,L,Rafael Rebello,0,48 of 140,34%,79 of 177,0 of 8,0%,0,0,6:09,17 of 86,14 of 24,17 of 30,22 of 106,26 of 34,0 of 0
214,Decision - Unanimous,3,15:00,L,Kenji Osawa,0,6 of 24,25%,9 of 27,0 of 1,0%,3,1,1:36,3 of 21,3 of 3,0 of 0,4 of 22,2 of 2,0 of 0,W,Scott Jorgensen,0,34 of 61,55%,64 of 93,7 of 9,77%,1,1,11:34,25 of 49,3 of 3,6 of 9,6 of 14,3 of 8,25 of 39
215,Decision - Split,3,15:00,D,Kenji Osawa,0,40 of 118,33%,66 of 145,0 of 1,0%,0,0,2:01,18 of 83,21 of 32,1 of 3,28 of 98,12 of 20,0 of 0,D,Chris Manuel,0,38 of 93,40%,71 of 134,1 of 5,20%,0,0,7:36,22 of 70,11 of 15,5 of 8,23 of 69,12 of 18,3 of 6
216,Submission,1,2:49,L,Ode Osbourne,0,9 of 14,64%,19 of 25,0 of 0,---,0,0,0:04,9 of 14,0 of 0,0 of 0,3 of 8,1 of 1,5 of 5,W,Brian Kelleher,0,7 of 12,58%,28 of 34,1 of 2,50%,1,0,1:58,5 of 9,0 of 1,2 of 2,3 of 5,0 of 0,4 of 7
217,Decision - Split,3,15:00,L,Nick Osipczak,2,60 of 110,54%,84 of 135,2 of 5,40%,0,0,3:57,30 of 71,9 of 13,21 of 26,46 of 86,6 of 10,8 of 14,W,Duane Ludwig,0,99 of 231,42%,106 of 238,0 of 4,0%,0,0,1:03,49 of 153,38 of 61,12 of 17,70 of 184,28 of 46,1 of 1
218,Decision - Unanimous,3,15:00,L,Nick Osipczak,0,29 of 67,43%,44 of 83,0 of 1,0%,1,0,0:57,21 of 56,7 of 10,1 of 1,12 of 40,12 of 22,5 of 5,W,Greg Soto,0,70 of 100,70%,152 of 212,3 of 7,42%,1,0,11:02,44 of 72,24 of 25,2 of 3,10 of 28,10 of 12,50 of 60
219,Decision - Split,3,15:00,L,Nick Osipczak,0,28 of 41,68%,49 of 63,2 of 4,50%,1,0,2:27,9 of 21,15 of 16,4 of 4,8 of 19,20 of 22,0 of 0,W,Rick Story,0,31 of 72,43%,83 of 130,3 of 10,30%,1,0,9:55,21 of 58,10 of 13,0 of 1,5 of 25,6 of 8,20 of 39
220,KO/TKO,3,13:53,W,Nick Osipczak,0,46 of 101,45%,116 of 174,0 of 0,---,1,2,4:06,35 of 80,6 of 10,5 of 11,13 of 41,4 of 9,29 of 51,L,Matthew Riddle,0,28 of 54,51%,68 of 101,4 of 12,33%,0,0,5:45,11 of 34,5 of 6,12 of 14,13 of 30,10 of 15,5 of 9
221,Submission,1,3:40,W,Nick Osipczak,0,14 of 30,46%,17 of 33,1 of 1,100%,1,0,2:20,3 of 13,3 of 7,8 of 10,1 of 9,13 of 20,0 of 1,L,Frank Lester,0,8 of 22,36%,10 of 24,0 of 2,0%,0,0,0:04,1 of 9,3 of 6,4 of 7,2 of 10,6 of 12,0 of 0
222,Decision - Split,3,15:00,L,Nissen Osterneck,0,35 of 70,50%,74 of 110,1 of 8,12%,1,1,4:51,11 of 43,14 of 16,10 of 11,10 of 28,19 of 28,6 of 14,W,Jorge Rivera,1,29 of 48,60%,61 of 85,4 of 8,50%,0,1,7:04,13 of 29,10 of 12,6 of 7,7 of 18,17 of 21,5 of 9
223,KO/TKO,2,8:48,L,Nissen Osterneck,0,40 of 59,67%,76 of 95,0 of 0,---,1,0,0:00,27 of 46,11 of 11,2 of 2,15 of 22,25 of 37,0 of 0,W,Jake Rosholt,0,40 of 69,57%,84 of 117,4 of 6,66%,1,0,7:12,31 of 59,6 of 6,3 of 4,2 of 4,4 of 4,34 of 61
224,Submission,2,6:50,L,Rachael Ostovich,0,10 of 14,71%,13 of 18,4 of 4,100%,0,0,0:51,7 of 11,2 of 2,1 of 1,8 of 11,0 of 0,2 of 3,W,Paige VanZant,0,17 of 27,62%,38 of 56,0 of 1,0%,2,0,4:32,13 of 23,1 of 1,3 of 3,5 of 13,0 of 0,12 of 14
225,Submission,3,14:21,L,Rachael Ostovich,0,40 of 96,41%,48 of 106,0 of 0,---,1,0,0:02,23 of 69,15 of 23,2 of 4,36 of 92,4 of 4,0 of 0,W,Montana De La Rosa,0,56 of 149,37%,86 of 179,0 of 6,0%,1,0,4:14,46 of 134,7 of 12,3 of 3,39 of 120,2 of 9,15 of 20
226,Submission,1,1:40,W,Rachael Ostovich,0,3 of 13,23%,5 of 15,1 of 1,100%,1,0,0:36,1 of 10,0 of 0,2 of 3,3 of 13,0 of 0,0 of 0,L,Karine Gevorgyan,0,2 of 10,20%,2 of 10,0 of 2,0%,0,0,0:22,2 of 10,0 of 0,0 of 0,2 of 10,0 of 0,0 of 0
227,KO/TKO,1,3:34,L,Zak Ottow,0,10 of 31,32%,10 of 31,1 of 1,100%,0,0,0:06,6 of 20,2 of 7,2 of 4,10 of 31,0 of 0,0 of 0,W,Alex Morono,0,25 of 55,45%,25 of 55,0 of 0,---,1,1,0:31,22 of 50,3 of 5,0 of 0,10 of 28,0 of 0,15 of 27
228,Decision - Split,3,15:00,W,Zak Ottow,0,14 of 71,19%,22 of 82,1 of 6,16%,0,0,2:54,5 of 53,7 of 14,2 of 4,11 of 67,2 of 3,1 of 1,L,Dwight Grant,0,25 of 84,29%,33 of 93,1 of 1,100%,0,0,0:20,15 of 71,7 of 9,3 of 4,19 of 77,5 of 6,1 of 1
229,KO/TKO,2,8:13,L,Zak Ottow,1,6 of 16,37%,33 of 47,1 of 4,25%,1,0,5:16,5 of 14,1 of 2,0 of 0,1 of 2,1 of 2,4 of 12,W,Sage Northcutt,1,24 of 37,64%,37 of 50,1 of 1,100%,1,0,1:33,18 of 28,6 of 8,0 of 1,6 of 15,11 of 13,7 of 9
230,KO/TKO,1,2:34,W,Zak Ottow,1,22 of 50,44%,26 of 56,0 of 0,---,0,0,0:20,18 of 40,2 of 8,2 of 2,9 of 29,0 of 0,13 of 21,L,Mike Pyle,0,4 of 20,20%,4 of 20,0 of 0,---,0,0,0:00,1 of 15,3 of 5,0 of 0,4 of 20,0 of 0,0 of 0
231,KO/TKO,1,2:57,L,Zak Ottow,0,5 of 17,29%,5 of 17,0 of 0,---,0,0,0:00,2 of 12,0 of 2,3 of 3,5 of 17,0 of 0,0 of 0,W,Li Jingliang,1,26 of 50,52%,27 of 51,0 of 0,---,0,0,0:13,15 of 38,1 of 1,10 of 11,17 of 37,0 of 0,9 of 13
232,Decision - Split,3,15:00,W,Zak Ottow,0,37 of 76,48%,98 of 145,2 of 3,66%,0,1,2:22,20 of 53,7 of 13,10 of 10,32 of 70,2 of 3,3 of 3,L,Kiichi Kunimoto,0,25 of 47,53%,84 of 116,2 of 5,40%,0,1,7:00,11 of 28,2 of 2,12 of 17,17 of 38,3 of 3,5 of 6
233,Decision - Split,3,15:00,L,Zak Ottow,0,44 of 141,31%,50 of 147,0 of 1,0%,0,0,0:00,31 of 121,7 of 14,6 of 6,44 of 141,0 of 0,0 of 0,W,Sergio Moraes,0,35 of 91,38%,53 of 109,1 of 3,33%,0,0,4:04,29 of 80,3 of 8,3 of 3,29 of 80,0 of 0,6 of 11
234,Decision - Split,3,15:00,W,Zak Ottow,0,65 of 149,43%,80 of 165,0 of 2,0%,1,0,0:09,31 of 106,14 of 20,20 of 23,62 of 144,2 of 3,1 of 2,L,Joshua Burkman,0,47 of 126,37%,50 of 129,1 of 4,25%,0,0,1:16,12 of 74,8 of 19,27 of 33,42 of 120,5 of 6,0 of 0
235,KO/TKO,5,20:26,W,Alistair Overeem,0,92 of 114,80%,106 of 131,3 of 3,100%,0,0,5:29,53 of 73,30 of 31,9 of 10,28 of 43,16 of 16,48 of 55,L,Augusto Sakai,0,99 of 173,57%,120 of 196,0 of 0,---,0,0,2:22,66 of 130,25 of 34,8 of 9,62 of 127,35 of 43,2 of 3
236,KO/TKO,2,8:00,W,Alistair Overeem,1,68 of 85,80%,97 of 115,1 of 1,100%,0,0,4:22,58 of 75,8 of 8,2 of 2,7 of 10,1 of 1,60 of 74,L,Walt Harris,1,25 of 48,52%,25 of 48,0 of 0,---,0,0,0:47,19 of 41,6 of 7,0 of 0,6 of 19,1 of 3,18 of 26
237,KO/TKO,5,24:56,L,Alistair Overeem,0,74 of 105,70%,101 of 135,2 of 10,20%,0,0,8:21,48 of 76,12 of 13,14 of 16,46 of 76,9 of 9,19 of 20,W,Jairzinho Rozenstruik,1,89 of 209,42%,109 of 229,0 of 0,---,0,0,0:06,57 of 169,16 of 20,16 of 20,68 of 180,19 of 27,2 of 2
238,KO/TKO,1,4:45,W,Alistair Overeem,1,29 of 33,87%,31 of 35,0 of 1,0%,0,0,1:12,23 of 27,6 of 6,0 of 0,5 of 8,12 of 13,12 of 12,L,Aleksei Oleinik,0,38 of 58,65%,78 of 101,0 of 0,---,0,0,1:23,15 of 34,23 of 24,0 of 0,12 of 26,26 of 32,0 of 0
239,KO/TKO,1,4:21,W,Alistair Overeem,0,22 of 26,84%,26 of 31,1 of 2,50%,0,0,1:56,13 of 16,8 of 9,1 of 1,3 of 5,7 of 7,12 of 14,L,Sergei Pavlovich,0,13 of 32,40%,18 of 37,0 of 2,0%,0,0,0:12,9 of 25,3 of 6,1 of 1,8 of 22,5 of 10,0 of 0
240,KO/TKO,3,12:56,L,Alistair Overeem,0,7 of 12,58%,24 of 31,0 of 0,---,2,0,0:00,3 of 8,4 of 4,0 of 0,6 of 10,0 of 0,1 of 2,W,Curtis Blaydes,0,37 of 53,69%,62 of 85,4 of 4,100%,0,0,7:45,32 of 48,5 of 5,0 of 0,3 of 16,12 of 14,22 of 23
241,KO/TKO,1,1:42,L,Alistair Overeem,0,1 of 4,25%,1 of 4,0 of 1,0%,0,0,0:00,1 of 4,0 of 0,0 of 0,1 of 4,0 of 0,0 of 0,W,Francis Ngannou,1,6 of 14,42%,11 of 20,0 of 0,---,0,0,1:03,4 of 12,0 of 0,2 of 2,2 of 10,3 of 3,1 of 1
242,Decision - Majority,3,15:00,W,Alistair Overeem,0,21 of 38,55%,29 of 46,0 of 0,---,0,0,1:20,15 of 32,5 of 5,1 of 1,18 of 35,3 of 3,0 of 0,L,Fabricio Werdum,1,49 of 115,42%,107 of 176,1 of 3,33%,0,0,2:38,28 of 84,9 of 17,12 of 14,37 of 94,5 of 11,7 of 10
243,KO/TKO,3,11:44,W,Alistair Overeem,1,55 of 70,78%,59 of 76,0 of 1,0%,0,0,3:33,11 of 20,30 of 35,14 of 15,32 of 45,23 of 25,0 of 0,L,Mark Hunt,0,21 of 51,41%,27 of 59,0 of 0,---,0,0,0:00,12 of 39,5 of 6,4 of 6,12 of 40,9 of 11,0 of 0
244,KO/TKO,1,4:27,L,Alistair Overeem,1,9 of 17,52%,9 of 17,0 of 0,---,1,0,0:06,5 of 10,3 of 6,1 of 1,7 of 14,2 of 3,0 of 0,W,Stipe Miocic,0,34 of 60,56%,34 of 60,1 of 1,100%,0,0,0:21,31 of 55,3 of 5,0 of 0,16 of 36,6 of 9,12 of 15
245,KO/TKO,2,6:12,W,Alistair Overeem,1,23 of 30,76%,33 of 41,1 of 1,100%,0,0,1:19,13 of 19,8 of 9,2 of 2,9 of 10,4 of 5,10 of 15,L,Andrei Arlovski,0,16 of 33,48%,29 of 46,0 of 0,---,0,0,0:47,10 of 25,3 of 3,3 of 5,13 of 29,1 of 2,2 of 2
246,KO/TKO,2,9:43,W,Alistair Overeem,1,32 of 43,74%,32 of 43,0 of 1,0%,0,0,0:03,11 of 17,7 of 10,14 of 16,28 of 39,0 of 0,4 of 4,L,Junior Dos Santos,0,22 of 46,47%,22 of 46,0 of 0,---,0,0,0:00,12 of 29,7 of 12,3 of 5,22 of 46,0 of 0,0 of 0
247,Decision - Unanimous,3,15:00,W,Alistair Overeem,0,62 of 84,73%,62 of 84,0 of 2,0%,0,0,0:00,18 of 29,24 of 33,20 of 22,59 of 80,2 of 3,1 of 1,L,Roy Nelson,1,23 of 77,29%,23 of 77,0 of 4,0%,0,0,0:34,18 of 68,4 of 6,1 of 3,14 of 60,9 of 15,0 of 2
248,KO/TKO,1,4:13,W,Alistair Overeem,0,17 of 25,68%,24 of 32,1 of 2,50%,0,0,2:40,12 of 18,5 of 6,0 of 1,0 of 2,3 of 3,14 of 20,L,Stefan Struve,0,2 of 5,40%,4 of 7,0 of 0,---,0,0,0:00,0 of 3,2 of 2,0 of 0,2 of 4,0 of 1,0 of 0
249,KO/TKO,1,2:19,L,Alistair Overeem,0,20 of 21,95%,20 of 21,0 of 1,0%,0,0,0:02,5 of 6,7 of 7,8 of 8,18 of 19,2 of 2,0 of 0,W,Ben Rothwell,1,17 of 27,62%,22 of 32,0 of 0,---,0,0,0:13,15 of 25,2 of 2,0 of 0,12 of 22,0 of 0,5 of 5
250,Decision - Unanimous,3,15:00,W,Alistair Overeem,1,62 of 74,83%,139 of 157,0 of 0,---,0,0,8:38,40 of 52,19 of 19,3 of 3,14 of 20,6 of 6,42 of 48,L,Frank Mir,0,3 of 23,13%,5 of 26,1 of 3,33%,1,0,0:29,0 of 17,1 of 3,2 of 3,3 of 23,0 of 0,0 of 0
251,KO/TKO,1,4:08,L,Alistair Overeem,2,41 of 66,62%,46 of 71,0 of 1,0%,0,0,2:15,21 of 44,18 of 20,2 of 2,5 of 11,25 of 37,11 of 18,W,Travis Browne,1,14 of 27,51%,14 of 27,0 of 0,---,0,0,0:02,8 of 19,6 of 7,0 of 1,9 of 21,3 of 4,2 of 2
252,KO/TKO,3,10:25,L,Alistair Overeem,0,51 of 71,71%,73 of 95,1 of 1,100%,0,0,6:24,22 of 38,27 of 31,2 of 2,14 of 27,18 of 22,19 of 22,W,Antonio Silva,1,21 of 48,43%,42 of 74,0 of 1,0%,0,0,0:00,18 of 40,2 of 3,1 of 5,11 of 30,9 of 16,1 of 2
253,KO/TKO,1,2:26,W,Alistair Overeem,1,19 of 24,79%,20 of 25,0 of 0,---,0,0,0:16,11 of 16,8 of 8,0 of 0,4 of 4,11 of 11,4 of 9,L,Brock Lesnar,0,6 of 18,33%,8 of 20,0 of 1,0%,0,0,0:00,3 of 14,1 of 1,2 of 3,5 of 17,1 of 1,0 of 0
