,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
372,Submission,1,4:22,L,Russell Doane,0,6 of 15,40%,6 of 16,0 of 0,---,0,0,0:00,3 of 9,0 of 1,3 of 5,4 of 11,1 of 1,1 of 3,W,Mirsad Bektic,0,4 of 10,40%,20 of 27,4 of 6,66%,2,0,3:21,4 of 10,0 of 0,0 of 0,4 of 10,0 of 0,0 of 0
373,Submission,1,2:08,L,Russell Doane,0,18 of 41,43%,18 of 41,0 of 0,---,0,0,0:08,11 of 30,6 of 10,1 of 1,17 of 40,1 of 1,0 of 0,W,Pedro Munhoz,0,14 of 25,56%,14 of 25,1 of 2,50%,1,0,0:20,8 of 16,3 of 5,3 of 4,14 of 24,0 of 1,0 of 0
374,Decision - Unanimous,3,15:00,L,Russell Doane,1,13 of 26,50%,34 of 51,1 of 2,50%,3,2,6:25,10 of 21,3 of 5,0 of 0,3 of 13,6 of 9,4 of 4,W,Jerrod Sanders,0,15 of 22,68%,47 of 57,3 of 8,37%,3,1,6:42,10 of 16,5 of 5,0 of 1,5 of 11,4 of 5,6 of 6
375,Decision - Unanimous,3,15:00,L,Russell Doane,0,14 of 41,34%,98 of 139,6 of 12,50%,0,1,8:38,13 of 40,1 of 1,0 of 0,2 of 18,1 of 2,11 of 21,W,Iuri Alcantara,0,27 of 52,51%,59 of 88,2 of 4,50%,0,0,2:10,11 of 29,16 of 23,0 of 0,19 of 42,3 of 3,5 of 7
376,Decision - Split,3,15:00,W,Russell Doane,0,24 of 72,33%,37 of 86,3 of 9,33%,0,0,4:38,15 of 62,8 of 9,1 of 1,14 of 62,5 of 5,5 of 5,L,Marcus Brimage,0,27 of 75,36%,33 of 81,2 of 2,100%,0,0,0:31,9 of 52,2 of 3,16 of 20,24 of 71,3 of 4,0 of 0
377,Submission,2,9:59,W,Russell Doane,0,43 of 86,50%,83 of 130,0 of 0,---,1,1,4:14,38 of 81,3 of 3,2 of 2,13 of 46,10 of 14,20 of 26,L,Leandro Issa,0,17 of 54,31%,18 of 55,2 of 10,20%,1,0,1:30,12 of 45,1 of 4,4 of 5,12 of 47,2 of 4,3 of 3
378,KO/TKO,2,9:25,W,Drew Dober,0,61 of 145,42%,65 of 149,0 of 0,---,0,0,0:11,48 of 126,6 of 10,7 of 9,54 of 135,7 of 10,0 of 0,L,Alexander Hernandez,0,34 of 108,31%,41 of 115,3 of 5,60%,0,0,1:07,22 of 88,12 of 19,0 of 1,28 of 100,5 of 7,1 of 1
379,KO/TKO,1,1:10,W,Drew Dober,1,13 of 26,50%,13 of 26,0 of 0,---,0,0,0:06,12 of 24,1 of 2,0 of 0,2 of 15,0 of 0,11 of 11,L,Nasrat Haqparast,0,7 of 11,63%,7 of 11,0 of 0,---,0,0,0:00,3 of 7,2 of 2,2 of 2,7 of 11,0 of 0,0 of 0
380,KO/TKO,1,1:07,W,Drew Dober,1,16 of 27,59%,17 of 29,0 of 0,---,0,0,0:05,15 of 22,0 of 3,1 of 2,11 of 22,1 of 1,4 of 4,L,Marco Polo Reyes,0,5 of 14,35%,5 of 14,0 of 1,0%,0,0,0:00,4 of 13,0 of 0,1 of 1,5 of 14,0 of 0,0 of 0
381,Submission,2,9:41,L,Drew Dober,0,31 of 58,53%,38 of 66,0 of 0,---,0,0,1:01,17 of 44,9 of 9,5 of 5,17 of 43,14 of 15,0 of 0,W,Beneil Dariush,0,37 of 65,56%,41 of 69,2 of 5,40%,1,0,5:17,22 of 47,12 of 14,3 of 4,17 of 39,10 of 14,10 of 12
382,Decision - Unanimous,3,15:00,W,Drew Dober,0,60 of 136,44%,122 of 208,2 of 2,100%,0,0,7:47,42 of 111,9 of 13,9 of 12,36 of 108,3 of 3,21 of 25,L,Jon Tuck,0,33 of 75,44%,39 of 81,0 of 1,0%,1,0,0:00,16 of 53,10 of 15,7 of 7,29 of 68,1 of 2,3 of 5
383,Decision - Unanimous,3,15:00,W,Drew Dober,0,145 of 322,45%,161 of 338,0 of 6,0%,0,0,0:25,96 of 262,34 of 45,15 of 15,125 of 293,15 of 19,5 of 10,L,Frank Camacho,0,106 of 223,47%,148 of 269,3 of 3,100%,0,1,3:04,80 of 194,26 of 29,0 of 0,99 of 209,6 of 8,1 of 6
384,KO/TKO,1,3:04,W,Drew Dober,1,15 of 29,51%,20 of 34,0 of 1,0%,0,0,1:07,5 of 17,4 of 6,6 of 6,9 of 21,5 of 7,1 of 1,L,Joshua Burkman,0,11 of 18,61%,11 of 18,0 of 1,0%,0,0,0:00,4 of 7,4 of 6,3 of 5,7 of 14,4 of 4,0 of 0
385,Submission,2,7:57,L,Drew Dober,1,24 of 71,33%,33 of 80,0 of 0,---,0,0,1:12,9 of 46,13 of 21,2 of 4,15 of 59,0 of 0,9 of 12,W,Olivier Aubin-Mercier,0,27 of 53,50%,30 of 56,0 of 0,---,1,1,1:33,21 of 44,2 of 4,4 of 5,27 of 53,0 of 0,0 of 0
386,KO/TKO,1,1:45,W,Drew Dober,1,20 of 41,48%,23 of 45,0 of 1,0%,0,0,0:11,14 of 34,2 of 3,4 of 4,15 of 29,4 of 10,1 of 2,L,Jason Gonzalez,0,10 of 30,33%,10 of 30,0 of 0,---,0,0,0:00,6 of 25,1 of 1,3 of 4,9 of 29,1 of 1,0 of 0
387,Decision - Unanimous,3,15:00,W,Drew Dober,0,36 of 88,40%,63 of 119,5 of 14,35%,0,0,5:15,29 of 78,4 of 6,3 of 4,22 of 61,10 of 21,4 of 6,L,Scott Holtzman,0,38 of 69,55%,79 of 115,2 of 5,40%,0,0,3:59,33 of 62,5 of 7,0 of 0,17 of 40,10 of 14,11 of 15
388,Submission,1,0:54,L,Drew Dober,0,0 of 3,0%,0 of 3,0 of 0,---,0,0,0:00,0 of 3,0 of 0,0 of 0,0 of 3,0 of 0,0 of 0,W,Efrain Escudero,0,1 of 1,100%,1 of 1,0 of 0,---,1,0,0:22,0 of 0,0 of 0,1 of 1,1 of 1,0 of 0,0 of 0
389,Overturned,2,7:45,NC,Drew Dober,0,22 of 72,30%,26 of 77,0 of 0,---,0,0,1:09,14 of 55,2 of 4,6 of 13,15 of 56,7 of 16,0 of 0,NC,Leandro Silva,0,25 of 48,52%,28 of 52,2 of 4,50%,1,0,1:36,11 of 31,9 of 9,5 of 8,22 of 43,3 of 5,0 of 0
390,Submission,1,1:52,W,Drew Dober,0,5 of 12,41%,7 of 14,0 of 0,---,1,0,0:40,3 of 9,2 of 3,0 of 0,3 of 10,1 of 1,1 of 1,L,Jamie Varner,0,4 of 10,40%,4 of 10,0 of 2,0%,0,0,0:00,2 of 7,2 of 3,0 of 0,2 of 8,2 of 2,0 of 0
391,Decision - Unanimous,3,15:00,L,Drew Dober,0,49 of 127,38%,97 of 178,0 of 4,0%,0,0,2:59,31 of 100,9 of 15,9 of 12,37 of 115,7 of 7,5 of 5,W,Nick Hein,0,50 of 105,47%,87 of 148,2 of 6,33%,0,0,4:15,42 of 96,6 of 7,2 of 2,49 of 103,1 of 2,0 of 0
392,Decision - Unanimous,3,15:00,L,Drew Dober,0,61 of 226,26%,67 of 236,0 of 11,0%,0,0,3:04,34 of 187,13 of 24,14 of 15,43 of 194,18 of 32,0 of 0,W,Sean Spencer,0,105 of 270,38%,109 of 274,0 of 1,0%,0,0,0:52,70 of 226,26 of 34,9 of 10,81 of 232,24 of 38,0 of 0
393,KO/TKO,2,6:38,W,Shana Dobson,0,24 of 36,66%,41 of 59,2 of 2,100%,0,1,2:30,18 of 30,5 of 5,1 of 1,6 of 14,3 of 3,15 of 19,L,Mariya Agapova,0,22 of 46,47%,56 of 89,2 of 2,100%,0,0,3:11,18 of 40,4 of 6,0 of 0,10 of 28,2 of 2,10 of 16
394,KO/TKO,1,0:40,L,Shana Dobson,0,5 of 11,45%,5 of 11,0 of 0,---,0,0,0:00,4 of 9,1 of 2,0 of 0,5 of 11,0 of 0,0 of 0,W,Priscila Cachoeira,1,8 of 18,44%,8 of 18,0 of 0,---,0,0,0:02,8 of 18,0 of 0,0 of 0,8 of 17,0 of 0,0 of 1
395,Decision - Unanimous,3,15:00,L,Shana Dobson,0,33 of 99,33%,102 of 176,0 of 0,---,0,0,0:05,19 of 75,11 of 18,3 of 6,14 of 71,15 of 23,4 of 5,W,Sabina Mazo,0,108 of 171,63%,170 of 250,4 of 4,100%,0,0,10:49,49 of 98,50 of 60,9 of 13,44 of 85,38 of 55,26 of 31
396,Decision - Unanimous,3,15:00,L,Shana Dobson,0,68 of 206,33%,74 of 213,1 of 4,25%,0,0,0:44,34 of 158,23 of 36,11 of 12,62 of 198,6 of 8,0 of 0,W,Lauren Mueller,0,58 of 156,37%,70 of 171,2 of 2,100%,0,0,2:48,31 of 119,20 of 29,7 of 8,54 of 147,4 of 7,0 of 2
397,KO/TKO,2,7:53,W,Shana Dobson,1,34 of 95,35%,36 of 97,0 of 0,---,0,0,0:00,19 of 70,9 of 16,6 of 9,31 of 92,3 of 3,0 of 0,L,Ariel Beck,0,35 of 102,34%,35 of 102,0 of 0,---,0,0,0:09,8 of 52,16 of 37,11 of 13,34 of 100,1 of 2,0 of 0
398,Decision - Unanimous,3,15:00,L,David Dodd,0,10 of 31,32%,27 of 49,0 of 2,0%,0,0,0:02,5 of 25,5 of 6,0 of 0,3 of 22,5 of 6,2 of 3,W,Tyrone Roberts,0,16 of 60,26%,105 of 163,1 of 1,100%,0,0,4:47,11 of 53,3 of 5,2 of 2,12 of 45,4 of 13,0 of 2
399,Decision - Unanimous,2,10:00,L,David Dodd,0,0 of 0,---,1 of 6,0 of 5,0%,0,0,1:37,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,W,Travis Fulton,1,25 of 32,78%,47 of 65,1 of 2,50%,0,0,7:41,13 of 20,12 of 12,0 of 0,0 of 3,12 of 16,13 of 13
400,Decision - Unanimous,3,15:00,L,John Dodson,0,27 of 86,31%,31 of 90,0 of 0,---,0,0,0:04,11 of 63,9 of 16,7 of 7,26 of 83,1 of 3,0 of 0,W,Merab Dvalishvili,0,50 of 133,37%,88 of 171,2 of 20,10%,0,0,3:44,16 of 94,4 of 9,30 of 30,25 of 108,25 of 25,0 of 0
401,KO/TKO,3,10:16,W,John Dodson,1,39 of 72,54%,57 of 91,0 of 0,---,0,0,1:59,31 of 64,5 of 5,3 of 3,31 of 62,4 of 5,4 of 5,L,Nathaniel Wood,0,46 of 99,46%,68 of 124,1 of 1,100%,0,0,0:48,24 of 63,6 of 15,16 of 21,40 of 92,5 of 6,1 of 1
402,Decision - Unanimous,3,15:00,L,John Dodson,1,30 of 81,37%,35 of 86,2 of 8,25%,0,0,0:37,18 of 65,8 of 11,4 of 5,25 of 73,4 of 7,1 of 1,W,Petr Yan,0,80 of 155,51%,102 of 180,2 of 5,40%,0,0,1:29,61 of 131,16 of 20,3 of 4,61 of 134,15 of 17,4 of 4
403,Decision - Unanimous,3,15:00,L,John Dodson,0,41 of 117,35%,41 of 117,0 of 1,0%,0,0,0:02,21 of 95,15 of 17,5 of 5,34 of 109,7 of 8,0 of 0,W,Jimmie Rivera,0,62 of 125,49%,63 of 126,0 of 3,0%,0,0,0:04,25 of 79,16 of 21,21 of 25,60 of 121,2 of 4,0 of 0
404,Decision - Split,3,15:00,W,John Dodson,0,76 of 184,41%,76 of 184,0 of 0,---,0,0,0:00,47 of 151,22 of 26,7 of 7,76 of 181,0 of 3,0 of 0,L,Pedro Munhoz,0,69 of 172,40%,73 of 176,1 of 1,100%,0,0,1:02,39 of 118,21 of 39,9 of 15,63 of 165,4 of 5,2 of 2
405,Decision - Split,3,15:00,L,John Dodson,1,43 of 105,40%,47 of 109,2 of 4,50%,0,0,0:27,24 of 83,15 of 18,4 of 4,40 of 101,2 of 3,1 of 1,W,Marlon Moraes,0,45 of 131,34%,45 of 131,1 of 2,50%,1,0,1:05,21 of 92,15 of 23,9 of 16,45 of 131,0 of 0,0 of 0
406,Decision - Unanimous,3,15:00,W,John Dodson,0,48 of 103,46%,48 of 103,0 of 1,0%,0,0,0:00,23 of 75,21 of 24,4 of 4,47 of 102,1 of 1,0 of 0,L,Eddie Wineland,0,21 of 138,15%,21 of 138,0 of 0,---,0,0,0:00,14 of 125,7 of 13,0 of 0,21 of 136,0 of 2,0 of 0
407,Decision - Split,5,25:00,L,John Dodson,0,101 of 191,52%,101 of 191,0 of 6,0%,0,0,0:23,56 of 140,26 of 30,19 of 21,98 of 186,3 of 5,0 of 0,W,John Lineker,0,93 of 322,28%,94 of 323,0 of 0,---,0,0,0:00,47 of 223,35 of 84,11 of 15,83 of 300,10 of 22,0 of 0
408,KO/TKO,1,0:37,W,John Dodson,1,16 of 19,84%,18 of 21,0 of 0,---,0,0,0:04,15 of 18,1 of 1,0 of 0,5 of 6,9 of 10,2 of 3,L,Manvel Gamburyan,0,2 of 2,100%,2 of 3,0 of 0,---,0,0,0:00,1 of 1,0 of 0,1 of 1,2 of 2,0 of 0,0 of 0
409,Decision - Unanimous,5,25:00,L,John Dodson,0,58 of 121,47%,108 of 174,1 of 3,33%,0,0,2:55,16 of 69,28 of 36,14 of 16,45 of 103,13 of 18,0 of 0,W,Demetrious Johnson,0,88 of 171,51%,163 of 252,4 of 13,30%,0,0,4:59,57 of 125,23 of 36,8 of 10,64 of 135,24 of 36,0 of 0
410,Decision - Unanimous,3,15:00,W,John Dodson,0,31 of 98,31%,32 of 99,2 of 3,66%,0,0,0:38,13 of 76,11 of 14,7 of 8,19 of 77,12 of 20,0 of 1,L,Zach Makovsky,0,37 of 85,43%,39 of 87,0 of 17,0%,0,0,0:09,14 of 56,9 of 12,14 of 17,31 of 77,6 of 8,0 of 0
411,TKO - Doctor's Stoppage,2,10:00,W,John Dodson,1,27 of 63,42%,41 of 81,1 of 1,100%,0,0,0:53,14 of 44,8 of 14,5 of 5,23 of 55,0 of 0,4 of 8,L,John Moraga,0,8 of 54,14%,8 of 54,0 of 2,0%,0,0,0:02,3 of 35,3 of 11,2 of 8,6 of 51,2 of 3,0 of 0
412,KO/TKO,1,4:13,W,John Dodson,2,28 of 57,49%,29 of 58,0 of 1,0%,0,0,0:21,20 of 46,6 of 7,2 of 4,16 of 43,10 of 12,2 of 2,L,Darrell Montague,0,10 of 37,27%,10 of 37,0 of 1,0%,0,0,0:00,7 of 31,0 of 1,3 of 5,10 of 36,0 of 1,0 of 0
413,Decision - Unanimous,5,25:00,L,John Dodson,1,57 of 156,36%,71 of 170,1 of 4,25%,0,0,2:34,25 of 109,23 of 35,9 of 12,40 of 133,16 of 22,1 of 1,W,Demetrious Johnson,0,127 of 247,51%,181 of 303,5 of 15,33%,0,0,5:45,70 of 154,29 of 44,28 of 49,51 of 158,73 of 84,3 of 5
414,KO/TKO,2,9:35,W,John Dodson,2,33 of 112,29%,36 of 115,0 of 2,0%,0,0,0:18,20 of 93,8 of 14,5 of 5,23 of 102,0 of 0,10 of 10,L,Jussier Formiga,0,9 of 37,24%,9 of 37,0 of 5,0%,0,0,0:00,8 of 36,1 of 1,0 of 0,9 of 37,0 of 0,0 of 0
415,Decision - Unanimous,3,15:00,W,John Dodson,0,80 of 233,34%,83 of 236,2 of 4,50%,0,0,0:12,54 of 200,17 of 24,9 of 9,78 of 226,2 of 6,0 of 1,L,Tim Elliott,0,79 of 225,35%,81 of 227,0 of 5,0%,0,0,0:02,64 of 192,11 of 28,4 of 5,67 of 203,12 of 22,0 of 0
416,KO/TKO,1,1:54,W,John Dodson,1,7 of 24,29%,8 of 25,0 of 0,---,0,0,0:03,6 of 21,0 of 1,1 of 2,5 of 22,0 of 0,2 of 2,L,TJ Dillashaw,0,2 of 21,9%,2 of 21,0 of 0,---,0,0,0:00,0 of 13,1 of 4,1 of 4,2 of 21,0 of 0,0 of 0
417,Decision - Split,3,15:00,L,Joe Doerksen,0,12 of 29,41%,135 of 162,0 of 0,---,2,1,1:17,9 of 26,2 of 2,1 of 1,7 of 17,0 of 2,5 of 10,W,Dan Miller,0,18 of 47,38%,121 of 186,5 of 5,100%,1,0,11:55,17 of 45,1 of 2,0 of 0,2 of 17,0 of 0,16 of 30
418,Submission,1,2:13,L,Joe Doerksen,0,1 of 1,100%,6 of 6,0 of 2,0%,0,0,1:37,0 of 0,0 of 0,1 of 1,1 of 1,0 of 0,0 of 0,W,CB Dollaway,0,1 of 2,50%,1 of 2,0 of 0,---,2,0,0:08,0 of 1,1 of 1,0 of 0,1 of 2,0 of 0,0 of 0
419,Submission,2,7:10,W,Joe Doerksen,0,44 of 94,46%,53 of 103,0 of 1,0%,1,0,0:31,34 of 76,7 of 12,3 of 6,38 of 80,6 of 14,0 of 0,L,Tom Lawlor,1,42 of 92,45%,47 of 97,0 of 2,0%,0,0,0:24,40 of 90,2 of 2,0 of 0,25 of 73,16 of 18,1 of 1
420,KO/TKO,2,5:54,L,Joe Doerksen,0,4 of 6,66%,11 of 13,1 of 1,100%,3,0,3:47,1 of 3,1 of 1,2 of 2,2 of 4,0 of 0,2 of 2,W,Jason MacDonald,0,13 of 17,76%,25 of 29,1 of 2,50%,2,1,1:31,9 of 13,3 of 3,1 of 1,0 of 4,1 of 1,12 of 12
421,KO/TKO,3,10:39,L,Joe Doerksen,0,9 of 19,47%,16 of 26,1 of 5,20%,3,0,1:54,5 of 15,3 of 3,1 of 1,7 of 15,2 of 4,0 of 0,W,Ed Herman,1,43 of 74,58%,89 of 122,2 of 3,66%,0,1,6:34,31 of 61,12 of 13,0 of 0,6 of 21,9 of 13,28 of 40
422,KO/TKO,1,4:07,L,Joe Doerksen,0,3 of 21,14%,9 of 27,0 of 2,0%,0,0,0:19,0 of 18,0 of 0,3 of 3,3 of 18,0 of 3,0 of 0,W,Paulo Filho,1,13 of 26,50%,28 of 42,1 of 6,16%,0,0,1:33,11 of 23,1 of 1,1 of 2,6 of 12,1 of 5,6 of 9
423,Decision - Unanimous,3,15:00,L,Joe Doerksen,1,26 of 80,32%,71 of 125,2 of 8,25%,0,0,1:41,19 of 70,5 of 8,2 of 2,21 of 69,2 of 4,3 of 7,W,Nate Marquardt,0,56 of 103,54%,71 of 118,5 of 5,100%,2,1,6:45,36 of 80,7 of 10,13 of 13,44 of 82,5 of 12,7 of 9
424,Decision - Unanimous,3,15:00,L,Joe Doerksen,0,8 of 15,53%,22 of 30,2 of 5,40%,1,0,1:22,4 of 11,3 of 3,1 of 1,4 of 9,4 of 6,0 of 0,W,Matt Lindland,0,19 of 43,44%,70 of 102,4 of 4,100%,4,1,12:04,14 of 38,5 of 5,0 of 0,5 of 10,1 of 2,13 of 31
425,Submission,3,12:35,W,Joe Doerksen,0,9 of 24,37%,35 of 55,4 of 6,66%,4,1,5:27,3 of 16,5 of 7,1 of 1,4 of 12,1 of 4,4 of 8,L,Patrick Cote,2,37 of 54,68%,49 of 66,0 of 0,---,0,1,4:41,28 of 44,5 of 5,4 of 5,14 of 19,5 of 8,18 of 27
426,KO/TKO,2,8:39,L,Joe Doerksen,0,6 of 7,85%,22 of 24,2 of 7,28%,0,1,0:44,2 of 3,1 of 1,3 of 3,4 of 5,2 of 2,0 of 0,W,Joe Riggs,0,29 of 55,52%,44 of 71,2 of 3,66%,0,1,6:04,24 of 49,3 of 4,2 of 2,2 of 7,2 of 3,25 of 45
427,KO/TKO,1,4:15,W,Roman Dolidze,1,19 of 22,86%,19 of 22,0 of 0,---,0,0,0:03,9 of 11,1 of 1,9 of 10,13 of 16,0 of 0,6 of 6,L,Khadis Ibragimov,0,4 of 14,28%,10 of 20,0 of 0,---,0,0,0:34,0 of 8,1 of 3,3 of 3,3 of 12,0 of 0,1 of 2
428,Submission,1,4:46,L,Cameron Dollar,0,24 of 63,38%,24 of 63,0 of 1,0%,0,0,0:05,18 of 56,6 of 7,0 of 0,24 of 61,0 of 2,0 of 0,W,Jason Dent,0,14 of 36,38%,14 of 36,0 of 0,---,1,0,0:30,4 of 25,3 of 3,7 of 8,13 of 33,1 of 3,0 of 0
429,KO/TKO,2,10:00,L,CB Dollaway,0,4 of 19,21%,23 of 38,2 of 3,66%,3,0,1:38,1 of 12,2 of 6,1 of 1,4 of 18,0 of 1,0 of 0,W,Khalid Murtazaliev,0,48 of 69,69%,53 of 74,5 of 5,100%,0,1,5:59,33 of 53,11 of 12,4 of 4,8 of 12,3 of 3,37 of 54
430,DQ,1,5:00,W,CB Dollaway,0,13 of 19,68%,13 of 19,0 of 0,---,0,0,0:00,4 of 7,8 of 11,1 of 1,12 of 18,1 of 1,0 of 0,L,Hector Lombard,1,19 of 33,57%,19 of 33,0 of 0,---,0,0,0:00,8 of 18,2 of 4,9 of 11,18 of 32,1 of 1,0 of 0
431,Decision - Unanimous,3,15:00,W,CB Dollaway,0,54 of 72,75%,111 of 134,6 of 6,100%,1,1,9:30,38 of 55,5 of 6,11 of 11,15 of 19,7 of 8,32 of 45,L,Ed Herman,0,24 of 41,58%,48 of 68,1 of 1,100%,3,1,2:44,21 of 38,3 of 3,0 of 0,13 of 25,1 of 1,10 of 15
432,KO/TKO,2,5:28,L,CB Dollaway,0,15 of 35,42%,15 of 35,0 of 1,0%,0,0,0:03,9 of 24,4 of 8,2 of 3,12 of 32,3 of 3,0 of 0,W,Nate Marquardt,1,16 of 27,59%,16 of 27,0 of 0,---,0,0,0:04,4 of 12,7 of 9,5 of 6,14 of 25,1 of 1,1 of 1
433,Decision - Unanimous,3,15:00,L,CB Dollaway,1,47 of 131,35%,49 of 134,2 of 8,25%,0,0,1:15,36 of 115,4 of 8,7 of 8,40 of 114,1 of 3,6 of 14,W,Michael Bisping,0,75 of 202,37%,80 of 207,0 of 0,---,0,0,0:23,56 of 176,4 of 8,15 of 18,69 of 193,1 of 1,5 of 8
434,KO/TKO,1,1:02,L,CB Dollaway,0,0 of 2,0%,0 of 2,0 of 0,---,0,0,0:00,0 of 1,0 of 0,0 of 1,0 of 2,0 of 0,0 of 0,W,Lyoto Machida,1,12 of 19,63%,12 of 19,0 of 0,---,0,0,0:04,10 of 17,1 of 1,1 of 1,4 of 6,2 of 4,6 of 9
435,Decision - Unanimous,3,15:00,W,CB Dollaway,1,44 of 79,55%,64 of 109,3 of 4,75%,0,1,6:13,22 of 49,9 of 16,13 of 14,29 of 60,10 of 10,5 of 9,L,Francis Carmont,0,29 of 86,33%,41 of 100,1 of 4,25%,1,0,1:26,18 of 68,6 of 13,5 of 5,28 of 83,1 of 3,0 of 0
436,KO/TKO,1,0:39,W,CB Dollaway,1,12 of 16,75%,13 of 17,0 of 0,---,0,0,0:08,12 of 16,0 of 0,0 of 0,5 of 7,0 of 0,7 of 9,L,Cezar Ferreira,0,3 of 8,37%,3 of 8,0 of 0,---,0,0,0:00,3 of 8,0 of 0,0 of 0,3 of 8,0 of 0,0 of 0
437,Decision - Split,3,15:00,L,CB Dollaway,0,57 of 118,48%,84 of 145,3 of 8,37%,0,0,3:57,33 of 92,17 of 19,7 of 7,41 of 92,13 of 21,3 of 5,W,Tim Boetsch,0,41 of 76,53%,65 of 108,0 of 1,0%,3,0,1:59,27 of 59,4 of 6,10 of 11,33 of 65,6 of 9,2 of 2
438,Decision - Split,3,15:00,W,CB Dollaway,0,62 of 152,40%,73 of 164,2 of 6,33%,0,1,2:26,47 of 134,9 of 12,6 of 6,43 of 121,2 of 5,17 of 26,L,Daniel Sarafian,1,38 of 98,38%,41 of 102,0 of 6,0%,0,0,1:57,26 of 75,12 of 23,0 of 0,35 of 95,2 of 2,1 of 1
439,Decision - Unanimous,3,15:00,W,CB Dollaway,0,29 of 53,54%,99 of 149,4 of 7,57%,1,0,12:25,25 of 49,2 of 2,2 of 2,10 of 26,5 of 5,14 of 22,L,Jason Miller,0,14 of 34,41%,29 of 59,0 of 0,---,2,0,0:05,11 of 31,3 of 3,0 of 0,12 of 32,1 of 1,1 of 1
440,KO/TKO,2,8:38,L,CB Dollaway,0,19 of 40,47%,28 of 51,3 of 7,42%,1,1,2:55,14 of 34,4 of 4,1 of 2,14 of 30,0 of 0,5 of 10,W,Jared Hamman,0,53 of 113,46%,109 of 184,0 of 0,---,0,0,3:39,41 of 98,9 of 11,3 of 4,24 of 57,0 of 0,29 of 56
441,KO/TKO,1,0:54,L,CB Dollaway,0,2 of 5,40%,2 of 5,1 of 1,100%,0,0,0:12,0 of 2,1 of 2,1 of 1,1 of 4,0 of 0,1 of 1,W,Mark Munoz,1,4 of 7,57%,4 of 7,0 of 0,---,0,0,0:05,4 of 7,0 of 0,0 of 0,1 of 3,1 of 2,2 of 2
442,Submission,1,2:13,W,CB Dollaway,0,1 of 2,50%,1 of 2,0 of 0,---,2,0,0:08,0 of 1,1 of 1,0 of 0,1 of 2,0 of 0,0 of 0,L,Joe Doerksen,0,1 of 1,100%,6 of 6,0 of 2,0%,0,0,1:37,0 of 0,0 of 0,1 of 1,1 of 1,0 of 0,0 of 0
443,Decision - Unanimous,3,15:00,W,CB Dollaway,0,25 of 73,34%,72 of 124,5 of 7,71%,1,1,6:19,12 of 51,12 of 19,1 of 3,9 of 36,7 of 14,9 of 23,L,Goran Reljic,0,20 of 50,40%,40 of 70,1 of 1,100%,3,1,2:05,7 of 31,10 of 12,3 of 7,17 of 41,1 of 6,2 of 3
444,Decision - Unanimous,3,15:00,W,CB Dollaway,0,32 of 55,58%,67 of 93,6 of 10,60%,2,0,10:19,20 of 37,12 of 16,0 of 2,6 of 13,7 of 10,19 of 32,L,Jay Silva,0,19 of 44,43%,61 of 91,0 of 1,0%,2,1,1:19,14 of 37,5 of 7,0 of 0,13 of 31,3 of 9,3 of 4
445,Submission,1,0:55,L,CB Dollaway,0,1 of 5,20%,4 of 8,0 of 0,---,0,0,0:21,1 of 5,0 of 0,0 of 0,1 of 5,0 of 0,0 of 0,W,Tom Lawlor,0,0 of 1,0%,0 of 1,0 of 0,---,1,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
446,KO/TKO,1,3:01,W,CB Dollaway,0,9 of 19,47%,29 of 40,1 of 1,100%,0,0,2:00,8 of 16,1 of 3,0 of 0,3 of 8,0 of 2,6 of 9,L,Mike Massenzio,1,3 of 6,50%,8 of 12,0 of 0,---,2,0,0:04,3 of 6,0 of 0,0 of 0,3 of 6,0 of 0,0 of 0
447,Submission,1,3:58,W,CB Dollaway,0,4 of 7,57%,9 of 12,0 of 1,0%,2,1,1:19,2 of 5,1 of 1,1 of 1,0 of 2,3 of 3,1 of 2,L,Jesse Taylor,0,4 of 13,30%,25 of 40,1 of 3,33%,0,0,2:19,2 of 11,1 of 1,1 of 1,0 of 2,3 of 4,1 of 7
448,Submission,1,3:02,L,CB Dollaway,0,6 of 16,37%,11 of 22,1 of 1,100%,0,0,2:13,4 of 13,0 of 1,2 of 2,2 of 4,0 of 0,4 of 12,W,Amir Sadollah,0,2 of 5,40%,5 of 8,0 of 0,---,2,0,0:00,0 of 2,2 of 3,0 of 0,2 of 5,0 of 0,0 of 0
449,KO/TKO,1,4:57,L,Cody Donovan,1,21 of 39,53%,31 of 50,1 of 2,50%,2,0,1:34,17 of 34,4 of 5,0 of 0,6 of 13,14 of 23,1 of 3,W,Nikita Krylov,0,42 of 70,60%,80 of 114,0 of 0,---,0,2,1:52,29 of 52,9 of 14,4 of 4,11 of 24,21 of 31,10 of 15
