,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
494,KO/TKO,2,6:12,L,Andrei Arlovski,0,16 of 33,48%,29 of 46,0 of 0,---,0,0,0:47,10 of 25,3 of 3,3 of 5,13 of 29,1 of 2,2 of 2,W,Alistair Overeem,1,23 of 30,76%,33 of 41,1 of 1,100%,0,0,1:19,13 of 19,8 of 9,2 of 2,9 of 10,4 of 5,10 of 15
495,KO/TKO,1,0:54,L,Andrei Arlovski,0,7 of 12,58%,7 of 12,0 of 0,---,0,0,0:00,4 of 6,0 of 2,3 of 4,6 of 11,1 of 1,0 of 0,W,Stipe Miocic,1,11 of 15,73%,11 of 15,0 of 0,---,0,0,0:02,11 of 15,0 of 0,0 of 0,5 of 8,1 of 2,5 of 5
496,Decision - Unanimous,3,15:00,W,Andrei Arlovski,0,39 of 74,52%,70 of 108,0 of 0,---,0,0,3:32,22 of 56,9 of 9,8 of 9,28 of 58,11 of 16,0 of 0,L,Frank Mir,0,24 of 52,46%,54 of 83,1 of 5,20%,0,0,3:59,16 of 44,8 of 8,0 of 0,10 of 34,8 of 9,6 of 9
497,KO/TKO,1,4:41,W,Andrei Arlovski,1,51 of 85,60%,51 of 85,0 of 0,---,0,0,0:05,42 of 73,7 of 10,2 of 2,20 of 43,28 of 39,3 of 3,L,Travis Browne,1,15 of 38,39%,15 of 38,0 of 0,---,0,0,0:06,9 of 31,4 of 5,2 of 2,13 of 35,1 of 1,1 of 2
498,KO/TKO,1,2:59,W,Andrei Arlovski,1,13 of 33,39%,14 of 34,0 of 0,---,0,0,0:03,8 of 27,4 of 5,1 of 1,8 of 26,1 of 3,4 of 4,L,Antonio Silva,0,6 of 13,46%,6 of 13,0 of 0,---,0,0,0:00,2 of 7,2 of 3,2 of 3,5 of 11,1 of 2,0 of 0
499,Decision - Split,3,15:00,W,Andrei Arlovski,0,12 of 55,21%,40 of 86,0 of 1,0%,0,0,3:10,6 of 43,3 of 6,3 of 6,11 of 50,1 of 5,0 of 0,L,Brendan Schaub,0,30 of 88,34%,65 of 136,1 of 5,20%,0,0,3:12,23 of 77,7 of 11,0 of 0,15 of 48,3 of 8,12 of 32
500,KO/TKO,1,2:49,L,Andrei Arlovski,0,13 of 38,34%,19 of 44,0 of 0,---,0,0,0:00,9 of 31,1 of 3,3 of 4,12 of 34,1 of 4,0 of 0,W,Sergei Kharitonov,1,21 of 46,45%,27 of 52,0 of 0,---,0,0,0:22,18 of 42,3 of 4,0 of 0,8 of 26,9 of 16,4 of 4
501,Decision - Unanimous,3,15:00,L,Andrei Arlovski,0,30 of 92,32%,46 of 108,0 of 1,0%,0,0,2:31,14 of 72,4 of 8,12 of 12,24 of 78,6 of 14,0 of 0,W,Antonio Silva,0,47 of 116,40%,66 of 140,2 of 5,40%,0,0,5:36,32 of 93,7 of 12,8 of 11,32 of 85,12 of 21,3 of 10
502,KO/TKO,1,0:22,L,Andrei Arlovski,0,2 of 4,50%,2 of 4,0 of 0,---,0,0,0:00,0 of 2,0 of 0,2 of 2,2 of 4,0 of 0,0 of 0,W,Brett Rogers,1,3 of 8,37%,3 of 8,0 of 0,---,0,0,0:01,3 of 8,0 of 0,0 of 0,3 of 8,0 of 0,0 of 0
503,KO/TKO,2,9:17,W,Andrei Arlovski,0,14 of 35,40%,55 of 86,1 of 1,100%,0,0,1:59,8 of 27,1 of 3,5 of 5,7 of 21,0 of 1,7 of 13,L,Jake O'Brien,0,4 of 12,33%,37 of 52,2 of 14,14%,0,0,4:44,3 of 11,1 of 1,0 of 0,1 of 8,1 of 2,2 of 2
504,Decision - Unanimous,3,15:00,W,Andrei Arlovski,1,28 of 81,34%,30 of 85,0 of 0,---,0,0,0:37,9 of 37,0 of 3,19 of 41,19 of 68,5 of 8,4 of 5,L,Fabricio Werdum,0,23 of 78,29%,26 of 83,0 of 3,0%,0,0,0:50,15 of 69,3 of 4,5 of 5,16 of 68,7 of 10,0 of 0
505,KO/TKO,1,3:15,W,Andrei Arlovski,0,7 of 11,63%,32 of 37,0 of 0,---,1,0,1:23,5 of 9,0 of 0,2 of 2,2 of 6,0 of 0,5 of 5,L,Marcio Cruz,0,0 of 2,0%,0 of 2,0 of 5,0%,2,0,0:51,0 of 2,0 of 0,0 of 0,0 of 2,0 of 0,0 of 0
506,Decision - Unanimous,5,25:00,L,Andrei Arlovski,0,66 of 327,20%,68 of 330,0 of 1,0%,0,0,0:00,39 of 291,8 of 16,19 of 20,64 of 322,2 of 5,0 of 0,W,Tim Sylvia,0,97 of 263,36%,99 of 265,0 of 0,---,0,0,0:45,68 of 230,7 of 9,22 of 24,88 of 252,9 of 11,0 of 0
507,KO/TKO,1,2:43,L,Andrei Arlovski,1,11 of 24,45%,12 of 26,0 of 0,---,0,0,0:07,7 of 18,3 of 5,1 of 1,9 of 20,2 of 4,0 of 0,W,Tim Sylvia,1,13 of 30,43%,13 of 30,0 of 0,---,0,0,0:04,13 of 30,0 of 0,0 of 0,7 of 24,0 of 0,6 of 6
508,KO/TKO,1,0:15,W,Andrei Arlovski,1,2 of 6,33%,2 of 6,0 of 0,---,0,0,0:03,2 of 6,0 of 0,0 of 0,2 of 6,0 of 0,0 of 0,L,Paul Buentello,0,1 of 3,33%,1 of 3,0 of 0,---,0,0,0:00,1 of 3,0 of 0,0 of 0,1 of 3,0 of 0,0 of 0
509,KO/TKO,1,4:10,W,Andrei Arlovski,0,33 of 56,58%,33 of 56,0 of 0,---,0,0,0:07,22 of 43,1 of 2,10 of 11,27 of 48,3 of 5,3 of 3,L,Justin Eilers,0,5 of 21,23%,7 of 23,0 of 1,0%,0,0,0:00,4 of 20,0 of 0,1 of 1,5 of 21,0 of 0,0 of 0
510,Submission,1,0:47,W,Andrei Arlovski,1,5 of 10,50%,5 of 10,0 of 0,---,2,0,0:08,1 of 6,0 of 0,4 of 4,5 of 6,0 of 0,0 of 4,L,Tim Sylvia,0,2 of 4,50%,2 of 4,0 of 0,---,0,0,0:00,1 of 3,0 of 0,1 of 1,2 of 4,0 of 0,0 of 0
511,KO/TKO,2,6:15,W,Andrei Arlovski,1,51 of 83,61%,51 of 83,0 of 0,---,0,0,0:06,41 of 68,2 of 2,8 of 13,31 of 52,20 of 31,0 of 0,L,Wesley Correira,0,4 of 29,13%,4 of 29,0 of 0,---,0,0,0:00,2 of 25,0 of 0,2 of 4,3 of 22,1 of 7,0 of 0
512,KO/TKO,1,1:59,W,Andrei Arlovski,2,9 of 20,45%,26 of 39,0 of 0,---,0,0,0:35,8 of 19,1 of 1,0 of 0,3 of 10,2 of 3,4 of 7,L,Vladimir Matyushenko,0,5 of 17,29%,5 of 17,0 of 6,0%,0,0,0:03,4 of 15,0 of 1,1 of 1,3 of 11,1 of 5,1 of 1
513,KO/TKO,1,1:18,W,Andrei Arlovski,1,14 of 26,53%,14 of 26,0 of 0,---,0,0,0:03,7 of 19,0 of 0,7 of 7,10 of 22,4 of 4,0 of 0,L,Ian Freeman,0,1 of 11,9%,1 of 11,0 of 0,---,0,0,0:00,0 of 10,0 of 0,1 of 1,1 of 10,0 of 1,0 of 0
514,KO/TKO,3,11:45,L,Andrei Arlovski,0,38 of 95,40%,38 of 95,0 of 0,---,0,0,0:00,10 of 48,1 of 1,27 of 46,37 of 93,1 of 2,0 of 0,W,Pedro Rizzo,1,27 of 80,33%,27 of 80,0 of 0,---,0,0,0:00,10 of 55,1 of 1,16 of 24,26 of 79,1 of 1,0 of 0
515,KO/TKO,3,11:23,L,Andrei Arlovski,0,11 of 26,42%,18 of 33,0 of 1,0%,0,0,0:18,10 of 25,0 of 0,1 of 1,7 of 19,4 of 7,0 of 0,W,Ricco Rodriguez,0,30 of 50,60%,64 of 84,2 of 8,25%,1,1,7:25,23 of 43,3 of 3,4 of 4,7 of 19,3 of 3,20 of 28
516,Submission,1,0:55,W,Andrei Arlovski,0,2 of 4,50%,2 of 4,1 of 1,100%,2,0,0:13,1 of 3,0 of 0,1 of 1,2 of 2,0 of 2,0 of 0,L,Aaron Brink,0,0 of 5,0%,0 of 5,0 of 1,0%,0,0,0:04,0 of 5,0 of 0,0 of 0,0 of 3,0 of 2,0 of 0
517,Decision - Unanimous,3,15:00,L,Austin Arnett,0,77 of 209,36%,78 of 210,0 of 0,---,0,0,0:00,72 of 201,3 of 6,2 of 2,76 of 208,1 of 1,0 of 0,W,Shane Young,1,120 of 308,38%,121 of 309,0 of 2,0%,0,0,0:16,69 of 237,32 of 46,19 of 25,119 of 307,1 of 1,0 of 0
518,Decision - Unanimous,3,15:00,W,Austin Arnett,0,74 of 116,63%,95 of 139,1 of 6,16%,0,0,5:58,43 of 73,30 of 41,1 of 2,40 of 72,16 of 22,18 of 22,L,Humberto Bandenay,0,30 of 85,35%,31 of 87,2 of 3,66%,0,0,0:15,12 of 59,10 of 15,8 of 11,24 of 76,6 of 9,0 of 0
519,Decision - Unanimous,3,15:00,L,Austin Arnett,0,23 of 68,33%,23 of 68,0 of 4,0%,0,0,0:00,22 of 67,1 of 1,0 of 0,22 of 67,1 of 1,0 of 0,W,Hakeem Dawodu,0,75 of 170,44%,80 of 176,0 of 1,0%,0,0,0:46,28 of 108,8 of 18,39 of 44,70 of 159,5 of 11,0 of 0
520,KO/TKO,2,8:48,L,Austin Arnett,0,32 of 90,35%,35 of 95,1 of 1,100%,0,0,1:08,29 of 84,3 of 6,0 of 0,31 of 84,1 of 6,0 of 0,W,Cory Sandhagen,1,80 of 147,54%,108 of 179,1 of 1,100%,0,1,1:55,47 of 104,23 of 32,10 of 11,45 of 90,20 of 33,15 of 24
521,TKO - Doctor's Stoppage,2,10:00,L,Akbarh Arreola,1,21 of 41,51%,33 of 55,0 of 0,---,0,0,1:59,17 of 33,1 of 4,3 of 4,9 of 21,0 of 1,12 of 19,W,Jake Matthews,0,62 of 98,63%,96 of 136,1 of 3,33%,0,0,5:39,54 of 88,4 of 5,4 of 5,8 of 19,3 of 4,51 of 75
522,Decision - Unanimous,3,15:00,L,Akbarh Arreola,0,34 of 74,45%,82 of 127,0 of 0,---,0,0,0:00,17 of 51,7 of 11,10 of 12,28 of 66,1 of 1,5 of 7,W,Francisco Trinaldo,0,39 of 115,33%,91 of 169,3 of 3,100%,0,0,9:17,29 of 102,6 of 7,4 of 6,19 of 70,3 of 5,17 of 40
523,Submission,1,1:52,W,Akbarh Arreola,1,12 of 26,46%,12 of 26,1 of 1,100%,1,0,0:45,8 of 20,2 of 4,2 of 2,7 of 19,2 of 3,3 of 4,L,Yves Edwards,0,5 of 14,35%,5 of 14,0 of 0,---,0,0,0:00,1 of 7,0 of 3,4 of 4,4 of 13,1 of 1,0 of 0
524,Decision - Unanimous,3,15:00,L,Akbarh Arreola,0,30 of 73,41%,30 of 73,2 of 2,100%,0,0,0:10,9 of 46,16 of 18,5 of 9,26 of 68,1 of 2,3 of 3,W,Tiago dos Santos e Silva,0,62 of 163,38%,88 of 195,0 of 0,---,0,0,3:25,20 of 102,8 of 19,34 of 42,38 of 127,24 of 35,0 of 1
525,Decision - Split,3,15:00,L,Matt Arroyo,0,16 of 25,64%,148 of 164,2 of 5,40%,5,0,2:25,10 of 18,4 of 5,2 of 2,4 of 11,0 of 2,12 of 12,W,Dan Cramer,0,24 of 68,35%,38 of 90,0 of 0,---,0,2,10:53,22 of 66,1 of 1,1 of 1,2 of 3,0 of 0,22 of 65
526,KO/TKO,2,8:40,L,Matt Arroyo,0,26 of 64,40%,34 of 76,2 of 6,33%,0,0,1:48,18 of 53,3 of 5,5 of 6,14 of 41,9 of 19,3 of 4,W,Matt Brown,0,32 of 65,49%,53 of 95,0 of 0,---,1,0,3:28,22 of 51,9 of 13,1 of 1,12 of 28,9 of 12,11 of 25
527,Submission,1,4:42,W,Matt Arroyo,0,4 of 8,50%,19 of 23,0 of 0,---,5,0,1:00,4 of 8,0 of 0,0 of 0,0 of 4,0 of 0,4 of 4,L,John Kolosci,0,1 of 5,20%,12 of 23,0 of 2,0%,0,0,3:22,1 of 5,0 of 0,0 of 0,0 of 3,0 of 0,1 of 2
528,Decision - Unanimous,3,15:00,L,Antonio Arroyo,0,29 of 47,61%,47 of 67,1 of 1,100%,0,1,5:03,20 of 35,5 of 7,4 of 5,21 of 36,0 of 0,8 of 11,W,Andre Muniz,0,22 of 42,52%,85 of 128,3 of 7,42%,2,0,5:21,12 of 30,8 of 10,2 of 2,20 of 40,1 of 1,1 of 1
529,KO/TKO,1,2:27,L,Cesar Arzamendia,0,17 of 27,62%,17 of 27,0 of 0,---,1,0,0:03,11 of 21,5 of 5,1 of 1,14 of 23,3 of 4,0 of 0,W,Damien Brown,2,22 of 42,52%,25 of 46,0 of 0,---,0,0,0:51,20 of 40,1 of 1,1 of 1,8 of 19,2 of 4,12 of 19
530,KO/TKO,1,3:42,L,Cesar Arzamendia,0,16 of 46,34%,23 of 54,3 of 4,75%,0,0,1:12,7 of 33,7 of 11,2 of 2,10 of 35,6 of 9,0 of 2,W,Marco Polo Reyes,1,10 of 31,32%,15 of 36,0 of 0,---,0,0,0:02,9 of 27,1 of 3,0 of 1,6 of 26,2 of 3,2 of 2
531,Decision - Unanimous,3,15:00,W,Askar Askarov,0,41 of 63,65%,44 of 66,2 of 15,13%,0,1,5:11,31 of 53,1 of 1,9 of 9,34 of 54,5 of 6,2 of 3,L,Alexandre Pantoja,0,32 of 62,51%,40 of 71,1 of 2,50%,0,0,2:17,17 of 40,12 of 19,3 of 3,30 of 60,1 of 1,1 of 1
532,Decision - Unanimous,3,15:00,W,Askar Askarov,0,73 of 150,48%,96 of 173,0 of 7,0%,0,0,4:05,57 of 131,4 of 5,12 of 14,57 of 127,8 of 9,8 of 14,L,Tim Elliott,0,47 of 111,42%,86 of 157,3 of 11,27%,0,0,2:02,15 of 67,18 of 24,14 of 20,35 of 90,12 of 21,0 of 0
533,Decision - Split,3,15:00,D,Askar Askarov,0,30 of 63,47%,53 of 90,4 of 11,36%,0,1,3:59,24 of 56,4 of 5,2 of 2,9 of 39,4 of 4,17 of 20,D,Brandon Moreno,1,34 of 82,41%,70 of 120,1 of 1,100%,0,1,6:24,28 of 69,6 of 12,0 of 1,18 of 55,2 of 2,14 of 25
534,KO/TKO,1,2:18,L,Cyril Asker,0,3 of 11,27%,3 of 11,0 of 0,---,0,0,0:00,2 of 10,1 of 1,0 of 0,1 of 8,2 of 3,0 of 0,W,Tai Tuivasa,0,38 of 51,74%,39 of 52,0 of 0,---,0,0,0:25,30 of 43,8 of 8,0 of 0,26 of 37,12 of 14,0 of 0
535,Submission,2,7:33,W,Cyril Asker,0,20 of 35,57%,91 of 119,4 of 4,100%,1,0,6:10,19 of 33,1 of 2,0 of 0,3 of 17,1 of 2,16 of 16,L,Hu Yaozong,0,8 of 18,44%,11 of 22,0 of 0,---,1,0,0:14,6 of 15,0 of 0,2 of 3,5 of 14,1 of 2,2 of 2
536,KO/TKO,1,1:44,L,Cyril Asker,0,2 of 14,14%,2 of 14,0 of 0,---,0,0,0:00,1 of 11,1 of 3,0 of 0,2 of 14,0 of 0,0 of 0,W,Walt Harris,1,21 of 41,51%,23 of 43,0 of 0,---,0,0,0:24,17 of 35,2 of 4,2 of 2,7 of 20,0 of 0,14 of 21
537,KO/TKO,1,2:41,W,Cyril Asker,0,19 of 47,40%,39 of 90,1 of 1,100%,0,0,1:22,19 of 47,0 of 0,0 of 0,2 of 9,0 of 0,17 of 38,L,Dmitrii Smoliakov,0,5 of 10,50%,28 of 35,0 of 1,0%,0,0,0:00,2 of 5,3 of 5,0 of 0,5 of 10,0 of 0,0 of 0
538,KO/TKO,1,2:44,L,Cyril Asker,0,13 of 39,33%,13 of 39,0 of 3,0%,0,0,0:40,10 of 35,3 of 4,0 of 0,12 of 38,1 of 1,0 of 0,W,Jared Cannonier,1,27 of 34,79%,27 of 34,0 of 0,---,0,0,0:06,15 of 22,9 of 9,3 of 3,17 of 24,4 of 4,6 of 6
539,Decision - Split,3,15:00,L,Scott Askham,0,86 of 195,44%,86 of 195,1 of 3,33%,0,0,0:25,54 of 149,21 of 32,11 of 14,84 of 191,2 of 4,0 of 0,W,Brad Scott,1,72 of 175,41%,74 of 177,0 of 0,---,0,0,1:17,42 of 126,12 of 21,18 of 28,65 of 166,5 of 7,2 of 2
540,Decision - Unanimous,3,15:00,L,Scott Askham,0,37 of 106,34%,49 of 120,0 of 3,0%,2,0,1:45,8 of 62,21 of 33,8 of 11,23 of 83,13 of 22,1 of 1,W,Jack Hermansson,0,88 of 156,56%,121 of 190,1 of 6,16%,0,0,3:16,39 of 98,21 of 22,28 of 36,57 of 114,30 of 40,1 of 2
541,KO/TKO,1,4:45,W,Scott Askham,1,7 of 9,77%,13 of 15,1 of 2,50%,0,1,0:43,6 of 6,1 of 3,0 of 0,3 of 4,1 of 2,3 of 3,L,Chris Dempsey,0,6 of 10,60%,20 of 24,1 of 4,25%,0,0,3:19,2 of 5,2 of 3,2 of 2,0 of 0,5 of 9,1 of 1
542,Decision - Split,3,15:00,L,Scott Askham,0,22 of 67,32%,38 of 83,0 of 1,0%,1,0,2:22,7 of 49,3 of 6,12 of 12,15 of 57,4 of 7,3 of 3,W,Krzysztof Jotko,0,38 of 101,37%,107 of 176,2 of 3,66%,0,0,4:05,24 of 83,9 of 12,5 of 6,16 of 72,6 of 7,16 of 22
543,KO/TKO,1,2:52,W,Scott Askham,2,11 of 16,68%,12 of 17,0 of 1,0%,0,0,0:05,7 of 11,2 of 3,2 of 2,7 of 8,3 of 7,1 of 1,L,Antonio Dos Santos,0,11 of 21,52%,13 of 24,0 of 1,0%,0,0,1:16,9 of 18,0 of 1,2 of 2,6 of 12,5 of 9,0 of 0
544,Decision - Unanimous,3,15:00,L,Scott Askham,1,42 of 51,82%,86 of 95,0 of 1,0%,0,0,2:31,16 of 22,12 of 14,14 of 15,16 of 23,24 of 26,2 of 2,W,Magnus Cedenblad,0,23 of 34,67%,179 of 193,3 of 6,50%,0,0,9:48,10 of 19,5 of 7,8 of 8,10 of 18,11 of 13,2 of 3
545,Submission,3,13:54,L,Ben Askren,0,63 of 127,49%,102 of 168,4 of 7,57%,0,1,1:54,54 of 116,4 of 6,5 of 5,46 of 108,11 of 13,6 of 6,W,Demian Maia,0,69 of 122,56%,84 of 137,0 of 0,---,1,2,1:30,44 of 88,25 of 34,0 of 0,49 of 99,17 of 20,3 of 3
546,KO/TKO,1,0:05,L,Ben Askren,0,0 of 0,---,0 of 0,0 of 0,---,0,0,0:00,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,W,Jorge Masvidal,1,3 of 3,100%,3 of 3,0 of 0,---,0,0,0:02,3 of 3,0 of 0,0 of 0,1 of 1,0 of 0,2 of 2
547,Submission,1,3:20,W,Ben Askren,0,0 of 1,0%,3 of 5,1 of 2,50%,1,0,1:59,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,L,Robbie Lawler,0,26 of 29,89%,30 of 33,1 of 1,100%,0,0,0:33,21 of 24,5 of 5,0 of 0,1 of 2,9 of 9,16 of 18
548,KO/TKO,1,1:35,W,Tom Aspinall,0,16 of 25,64%,17 of 26,1 of 1,100%,0,0,0:30,15 of 24,0 of 0,1 of 1,4 of 10,0 of 0,12 of 15,L,Alan Baudot,0,3 of 12,25%,5 of 14,0 of 0,---,0,0,0:00,1 of 10,0 of 0,2 of 2,3 of 12,0 of 0,0 of 0
549,KO/TKO,1,0:45,W,Tom Aspinall,1,10 of 10,100%,10 of 10,0 of 0,---,0,0,0:02,7 of 7,1 of 1,2 of 2,9 of 9,0 of 0,1 of 1,L,Jake Collier,0,3 of 9,33%,3 of 9,0 of 0,---,0,0,0:00,1 of 7,0 of 0,2 of 2,3 of 9,0 of 0,0 of 0
550,Decision - Unanimous,3,15:00,L,Junior Assuncao,0,43 of 69,62%,50 of 77,3 of 18,16%,0,0,5:39,32 of 52,8 of 12,3 of 5,32 of 53,10 of 13,1 of 3,W,Ross Pearson,0,52 of 89,58%,87 of 127,1 of 1,100%,0,0,1:56,28 of 55,16 of 23,8 of 11,39 of 71,13 of 18,0 of 0
551,Decision - Unanimous,3,15:00,W,Junior Assuncao,0,63 of 90,70%,164 of 204,3 of 8,37%,0,0,7:06,40 of 59,11 of 13,12 of 18,17 of 34,2 of 2,44 of 54,L,Eddie Yagin,0,10 of 26,38%,20 of 40,0 of 0,---,2,0,0:15,9 of 25,0 of 0,1 of 1,9 of 25,1 of 1,0 of 0
552,Submission,1,4:10,L,Junior Assuncao,0,7 of 14,50%,9 of 16,1 of 2,50%,0,1,1:59,2 of 8,3 of 4,2 of 2,2 of 5,3 of 7,2 of 2,W,Nate Diaz,1,10 of 11,90%,25 of 28,1 of 3,33%,3,0,1:33,6 of 7,0 of 0,4 of 4,1 of 1,9 of 10,0 of 0
553,Submission,2,6:55,W,Junior Assuncao,1,29 of 49,59%,59 of 84,0 of 1,0%,2,0,5:08,21 of 41,7 of 7,1 of 1,9 of 20,15 of 24,5 of 5,L,David Lee,0,12 of 24,50%,23 of 36,0 of 4,0%,0,0,0:23,3 of 11,7 of 10,2 of 3,5 of 12,7 of 12,0 of 0
554,Submission,1,2:04,L,Junior Assuncao,0,1 of 6,16%,3 of 10,0 of 0,---,0,0,0:00,1 of 6,0 of 0,0 of 0,1 of 6,0 of 0,0 of 0,W,Kurt Pellegrino,0,5 of 9,55%,30 of 37,1 of 1,100%,1,0,1:54,5 of 9,0 of 0,0 of 0,0 of 0,0 of 0,5 of 9
555,KO/TKO,2,9:59,L,Raphael Assuncao,0,17 of 52,32%,17 of 52,0 of 0,---,0,0,0:00,4 of 25,2 of 11,11 of 16,17 of 52,0 of 0,0 of 0,W,Cody Garbrandt,1,19 of 43,44%,20 of 45,0 of 0,---,0,0,0:03,7 of 24,2 of 5,10 of 14,19 of 43,0 of 0,0 of 0
556,Decision - Unanimous,3,15:00,L,Raphael Assuncao,0,45 of 81,55%,65 of 103,4 of 6,66%,0,0,2:11,15 of 50,20 of 20,10 of 11,30 of 65,12 of 13,3 of 3,W,Cory Sandhagen,0,62 of 116,53%,78 of 135,0 of 1,0%,0,1,3:46,23 of 67,16 of 21,23 of 28,55 of 108,3 of 4,4 of 4
557,Submission,1,3:17,L,Raphael Assuncao,0,2 of 12,16%,3 of 13,0 of 0,---,0,0,0:00,1 of 10,0 of 0,1 of 2,2 of 12,0 of 0,0 of 0,W,Marlon Moraes,1,10 of 23,43%,12 of 25,0 of 0,---,1,0,1:15,8 of 17,0 of 2,2 of 4,7 of 18,0 of 0,3 of 5
558,Decision - Unanimous,3,15:00,W,Raphael Assuncao,0,54 of 120,45%,93 of 161,2 of 2,100%,0,0,4:32,41 of 98,4 of 7,9 of 15,36 of 95,1 of 1,17 of 24,L,Rob Font,0,20 of 122,16%,20 of 122,0 of 0,---,0,0,0:00,12 of 105,6 of 10,2 of 7,20 of 122,0 of 0,0 of 0
559,KO/TKO,3,11:50,W,Raphael Assuncao,1,46 of 154,29%,48 of 156,0 of 0,---,0,0,0:01,24 of 123,6 of 12,16 of 19,45 of 153,1 of 1,0 of 0,L,Matthew Lopez,0,34 of 93,36%,36 of 95,1 of 4,25%,0,0,0:29,16 of 68,12 of 19,6 of 6,34 of 93,0 of 0,0 of 0
560,Decision - Split,3,15:00,W,Raphael Assuncao,0,43 of 134,32%,43 of 134,0 of 1,0%,0,0,0:00,21 of 95,4 of 13,18 of 26,42 of 132,1 of 2,0 of 0,L,Marlon Moraes,0,44 of 150,29%,44 of 150,0 of 2,0%,0,0,0:00,15 of 113,14 of 20,15 of 17,44 of 149,0 of 1,0 of 0
561,Decision - Split,3,15:00,W,Raphael Assuncao,0,39 of 101,38%,39 of 101,0 of 0,---,0,0,0:00,10 of 60,8 of 14,21 of 27,39 of 101,0 of 0,0 of 0,L,Aljamain Sterling,0,52 of 172,30%,52 of 172,0 of 3,0%,0,0,0:02,18 of 112,9 of 21,25 of 39,52 of 172,0 of 0,0 of 0
562,Decision - Unanimous,3,15:00,L,Raphael Assuncao,0,49 of 140,35%,52 of 143,0 of 2,0%,0,0,0:02,25 of 101,11 of 17,13 of 22,46 of 128,3 of 12,0 of 0,W,TJ Dillashaw,0,64 of 195,32%,72 of 205,1 of 5,20%,0,0,0:49,33 of 152,10 of 16,21 of 27,61 of 190,2 of 4,1 of 1
563,Decision - Unanimous,3,15:00,W,Raphael Assuncao,0,75 of 133,56%,83 of 141,2 of 6,33%,0,0,0:41,39 of 94,11 of 13,25 of 26,56 of 103,18 of 28,1 of 2,L,Bryan Caraway,0,39 of 128,30%,46 of 139,2 of 8,25%,0,0,0:59,26 of 105,6 of 10,7 of 13,34 of 113,5 of 15,0 of 0
564,Decision - Unanimous,3,15:00,W,Raphael Assuncao,0,100 of 206,48%,116 of 225,3 of 3,100%,0,0,2:04,73 of 170,8 of 12,19 of 24,87 of 184,1 of 4,12 of 18,L,Pedro Munhoz,0,33 of 100,33%,41 of 109,0 of 1,0%,1,0,0:00,6 of 56,12 of 21,15 of 23,33 of 98,0 of 2,0 of 0
565,Decision - Split,3,15:00,W,Raphael Assuncao,0,32 of 101,31%,37 of 106,0 of 6,0%,1,0,0:19,21 of 77,3 of 12,8 of 12,30 of 96,1 of 4,1 of 1,L,TJ Dillashaw,0,29 of 101,28%,32 of 105,2 of 4,50%,3,0,2:48,14 of 79,12 of 17,3 of 5,25 of 95,4 of 6,0 of 0
566,Submission,2,6:51,W,Raphael Assuncao,0,17 of 54,31%,27 of 65,3 of 5,60%,1,0,2:54,10 of 40,5 of 7,2 of 7,6 of 36,0 of 3,11 of 15,L,Vaughan Lee,0,14 of 27,51%,28 of 41,0 of 1,0%,0,0,0:02,3 of 15,4 of 5,7 of 7,10 of 22,4 of 5,0 of 0
567,Decision - Unanimous,3,15:00,W,Raphael Assuncao,0,57 of 156,36%,60 of 159,0 of 6,0%,0,0,2:24,28 of 118,6 of 12,23 of 26,45 of 140,12 of 16,0 of 0,L,Mike Easton,0,30 of 155,19%,34 of 159,0 of 3,0%,0,0,0:01,7 of 118,3 of 14,20 of 23,29 of 153,1 of 2,0 of 0
568,KO/TKO,2,5:25,W,Raphael Assuncao,1,39 of 60,65%,42 of 63,0 of 0,---,0,0,0:43,14 of 32,11 of 13,14 of 15,31 of 50,1 of 1,7 of 9,L,Issei Tamura,0,5 of 14,35%,5 of 14,0 of 1,0%,0,0,0:00,5 of 13,0 of 1,0 of 0,5 of 13,0 of 1,0 of 0
569,Decision - Unanimous,3,15:00,W,Raphael Assuncao,0,53 of 101,52%,93 of 143,3 of 8,37%,0,0,4:55,32 of 77,7 of 9,14 of 15,31 of 78,11 of 11,11 of 12,L,Johnny Eduardo,0,28 of 85,32%,30 of 88,0 of 0,---,1,0,0:04,15 of 61,7 of 11,6 of 13,26 of 83,2 of 2,0 of 0
570,KO/TKO,1,2:32,L,Raphael Assuncao,0,9 of 20,45%,9 of 20,0 of 0,---,0,0,0:00,3 of 12,3 of 4,3 of 4,9 of 20,0 of 0,0 of 0,W,Erik Koch,1,4 of 18,22%,5 of 19,0 of 0,---,0,0,0:02,2 of 16,1 of 1,1 of 1,4 of 18,0 of 0,0 of 0
