,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
328,Submission,2,8:04,W,Marco Beltran,1,20 of 48,41%,31 of 60,0 of 0,---,1,0,0:24,15 of 40,4 of 6,1 of 2,7 of 30,11 of 14,2 of 4,L,Reginaldo Vieira,0,20 of 56,35%,35 of 72,3 of 4,75%,0,0,3:26,10 of 43,8 of 10,2 of 3,10 of 43,6 of 7,4 of 6
329,Decision - Split,3,15:00,W,Marco Beltran,0,30 of 90,33%,44 of 108,1 of 1,100%,0,0,0:02,13 of 65,12 of 19,5 of 6,18 of 72,11 of 16,1 of 2,L,Guangyou Ning,0,23 of 61,37%,67 of 111,0 of 2,0%,0,0,3:49,11 of 43,5 of 8,7 of 10,14 of 50,6 of 7,3 of 4
330,Decision - Unanimous,3,15:00,W,Marco Beltran,0,31 of 62,50%,70 of 104,1 of 4,25%,0,1,5:48,22 of 50,4 of 7,5 of 5,10 of 29,6 of 8,15 of 25,L,Marlon Vera,0,25 of 56,44%,30 of 62,1 of 1,100%,2,0,6:00,20 of 46,5 of 10,0 of 0,7 of 26,2 of 2,16 of 28
331,Submission,1,4:48,L,Joseph Benavidez,0,18 of 28,64%,22 of 33,0 of 0,---,0,0,0:00,8 of 15,5 of 7,5 of 6,18 of 28,0 of 0,0 of 0,W,Deiveson Figueiredo,2,35 of 40,87%,40 of 45,0 of 0,---,4,0,2:23,31 of 36,4 of 4,0 of 0,12 of 16,0 of 0,23 of 24
332,KO/TKO,2,6:54,L,Joseph Benavidez,0,46 of 94,48%,46 of 94,0 of 2,0%,0,0,0:10,28 of 63,8 of 13,10 of 18,36 of 78,10 of 16,0 of 0,W,Deiveson Figueiredo,1,25 of 49,51%,25 of 49,1 of 1,100%,1,0,0:27,18 of 39,7 of 10,0 of 0,20 of 44,2 of 2,3 of 3
333,KO/TKO,2,9:47,W,Joseph Benavidez,1,50 of 115,43%,72 of 138,0 of 0,---,0,0,2:03,27 of 77,14 of 23,9 of 15,44 of 107,3 of 4,3 of 4,L,Jussier Formiga,0,15 of 48,31%,15 of 48,1 of 3,33%,0,0,0:26,15 of 47,0 of 1,0 of 0,15 of 48,0 of 0,0 of 0
334,Decision - Unanimous,3,15:00,W,Joseph Benavidez,1,21 of 50,42%,37 of 72,7 of 12,58%,0,2,6:50,7 of 30,6 of 8,8 of 12,20 of 44,0 of 2,1 of 4,L,Dustin Ortiz,0,49 of 87,56%,93 of 136,3 of 8,37%,0,1,3:03,21 of 54,28 of 32,0 of 1,20 of 55,22 of 23,7 of 9
335,KO/TKO,1,4:19,W,Joseph Benavidez,0,35 of 72,48%,42 of 79,1 of 2,50%,0,0,1:15,20 of 48,11 of 17,4 of 7,19 of 50,1 of 2,15 of 20,L,Alex Perez,0,14 of 32,43%,14 of 32,1 of 1,100%,0,0,0:03,5 of 21,7 of 9,2 of 2,9 of 27,5 of 5,0 of 0
336,Decision - Split,3,15:00,L,Joseph Benavidez,0,59 of 186,31%,86 of 216,2 of 14,14%,0,0,4:24,28 of 128,14 of 33,17 of 25,57 of 180,2 of 6,0 of 0,W,Sergio Pettis,0,74 of 168,44%,87 of 183,0 of 0,---,0,0,0:00,69 of 155,5 of 13,0 of 0,64 of 158,9 of 9,1 of 1
337,Decision - Split,3,15:00,W,Joseph Benavidez,0,69 of 232,29%,69 of 232,0 of 0,---,0,0,0:01,39 of 172,19 of 35,11 of 25,68 of 228,1 of 4,0 of 0,L,Henry Cejudo,1,68 of 195,34%,70 of 197,1 of 7,14%,0,0,0:13,29 of 143,29 of 39,10 of 13,59 of 176,9 of 19,0 of 0
338,Decision - Unanimous,3,15:00,W,Joseph Benavidez,0,66 of 197,33%,82 of 214,0 of 0,---,0,0,0:35,45 of 165,19 of 30,2 of 2,46 of 167,19 of 29,1 of 1,L,Zach Makovsky,0,40 of 96,41%,43 of 99,4 of 19,21%,0,0,1:19,24 of 79,4 of 5,12 of 12,33 of 86,7 of 10,0 of 0
339,Decision - Unanimous,3,15:00,W,Joseph Benavidez,0,48 of 146,32%,48 of 146,0 of 1,0%,0,0,0:00,32 of 111,10 of 26,6 of 9,44 of 139,4 of 7,0 of 0,L,Ali Bagautinov,0,31 of 121,25%,31 of 121,0 of 5,0%,0,0,0:19,22 of 103,5 of 12,4 of 6,30 of 117,1 of 4,0 of 0
340,Decision - Unanimous,3,15:00,W,Joseph Benavidez,0,63 of 109,57%,116 of 168,4 of 6,66%,0,0,9:10,35 of 73,12 of 18,16 of 18,26 of 61,15 of 20,22 of 28,L,John Moraga,0,42 of 75,56%,55 of 92,0 of 3,0%,0,0,0:41,14 of 42,21 of 26,7 of 7,21 of 51,17 of 19,4 of 5
341,Decision - Unanimous,3,15:00,W,Joseph Benavidez,0,94 of 199,47%,96 of 201,2 of 3,66%,0,0,2:27,60 of 153,17 of 27,17 of 19,73 of 173,19 of 22,2 of 4,L,Dustin Ortiz,0,37 of 149,24%,59 of 171,2 of 9,22%,0,0,0:44,30 of 132,7 of 16,0 of 1,31 of 129,6 of 19,0 of 1
342,Submission,1,4:08,W,Joseph Benavidez,0,9 of 23,39%,14 of 28,0 of 0,---,1,1,1:33,4 of 16,4 of 6,1 of 1,9 of 22,0 of 1,0 of 0,L,Tim Elliott,0,16 of 21,76%,27 of 35,3 of 3,100%,0,0,1:16,10 of 15,3 of 3,3 of 3,13 of 17,3 of 4,0 of 0
343,KO/TKO,1,2:08,L,Joseph Benavidez,0,4 of 27,14%,4 of 27,0 of 0,---,0,0,0:00,1 of 20,0 of 4,3 of 3,4 of 26,0 of 1,0 of 0,W,Demetrious Johnson,1,7 of 14,50%,9 of 16,0 of 1,0%,0,0,0:02,5 of 11,0 of 0,2 of 3,3 of 10,0 of 0,4 of 4
344,KO/TKO,1,3:07,W,Joseph Benavidez,1,20 of 52,38%,20 of 52,0 of 0,---,0,0,0:05,13 of 40,4 of 7,3 of 5,16 of 46,0 of 2,4 of 4,L,Jussier Formiga,0,6 of 18,33%,6 of 18,0 of 0,---,0,0,0:00,5 of 15,1 of 3,0 of 0,5 of 17,1 of 1,0 of 0
345,KO/TKO,2,9:50,W,Joseph Benavidez,2,57 of 153,37%,63 of 162,2 of 2,100%,0,0,1:51,35 of 126,8 of 10,14 of 17,49 of 130,2 of 3,6 of 20,L,Darren Uyenoyama,0,11 of 33,33%,11 of 33,0 of 2,0%,0,0,0:26,6 of 24,3 of 7,2 of 2,8 of 29,2 of 2,1 of 2
346,Decision - Unanimous,3,15:00,W,Joseph Benavidez,0,57 of 184,30%,62 of 189,0 of 1,0%,0,0,0:26,33 of 135,12 of 23,12 of 26,52 of 177,5 of 7,0 of 0,L,Ian McCall,0,40 of 113,35%,54 of 127,1 of 4,25%,0,0,1:29,18 of 70,13 of 24,9 of 19,30 of 94,8 of 16,2 of 3
347,Decision - Split,5,25:00,L,Joseph Benavidez,0,44 of 250,17%,53 of 259,0 of 7,0%,2,0,3:24,23 of 204,12 of 28,9 of 18,34 of 223,9 of 26,1 of 1,W,Demetrious Johnson,0,77 of 156,49%,96 of 177,5 of 10,50%,0,0,2:20,29 of 96,33 of 42,15 of 18,45 of 114,23 of 32,9 of 10
348,KO/TKO,2,5:11,W,Joseph Benavidez,1,18 of 50,36%,33 of 65,1 of 5,20%,1,0,2:51,8 of 29,6 of 10,4 of 11,12 of 42,2 of 2,4 of 6,L,Yasuhiro Urushitani,0,8 of 18,44%,12 of 22,0 of 0,---,0,0,0:00,5 of 13,2 of 2,1 of 3,8 of 18,0 of 0,0 of 0
349,Decision - Unanimous,3,15:00,W,Joseph Benavidez,0,66 of 144,45%,69 of 147,0 of 6,0%,0,0,0:09,28 of 76,16 of 29,22 of 39,55 of 133,10 of 10,1 of 1,L,Eddie Wineland,0,24 of 71,33%,25 of 72,0 of 1,0%,0,0,0:20,12 of 56,9 of 11,3 of 4,21 of 67,3 of 4,0 of 0
350,Decision - Unanimous,3,15:00,W,Joseph Benavidez,0,48 of 118,40%,70 of 147,5 of 17,29%,0,0,3:47,18 of 72,25 of 36,5 of 10,41 of 109,5 of 5,2 of 4,L,Ian Loveland,0,45 of 90,50%,50 of 98,0 of 1,0%,0,0,0:15,32 of 76,11 of 12,2 of 2,39 of 79,4 of 8,2 of 3
351,Submission,2,7:45,W,Joseph Benavidez,0,17 of 65,26%,23 of 71,0 of 1,0%,3,1,1:10,12 of 55,2 of 6,3 of 4,15 of 59,0 of 1,2 of 5,L,Wagnney Fabiano,0,6 of 23,26%,6 of 23,0 of 0,---,0,0,1:10,3 of 18,2 of 3,1 of 2,6 of 23,0 of 0,0 of 0
352,Decision - Split,5,25:00,L,Joseph Benavidez,0,35 of 205,17%,46 of 218,0 of 11,0%,1,0,1:42,18 of 164,7 of 17,10 of 24,30 of 192,5 of 11,0 of 2,W,Dominick Cruz,0,58 of 188,30%,103 of 241,6 of 9,66%,0,0,5:54,27 of 151,24 of 29,7 of 8,41 of 161,12 of 18,5 of 9
353,Submission,2,7:57,W,Joseph Benavidez,0,15 of 39,38%,24 of 50,2 of 2,100%,2,0,2:51,8 of 27,1 of 1,6 of 11,11 of 28,0 of 0,4 of 11,L,Miguel Torres,0,17 of 41,41%,52 of 78,0 of 0,---,1,0,0:15,7 of 26,5 of 8,5 of 7,13 of 34,4 of 5,0 of 2
354,KO/TKO,1,1:35,W,Joseph Benavidez,1,7 of 21,33%,7 of 21,0 of 0,---,0,0,0:04,6 of 18,1 of 2,0 of 1,4 of 16,0 of 0,3 of 5,L,Rani Yahya,0,5 of 18,27%,5 of 18,0 of 0,---,0,0,0:00,3 of 15,0 of 1,2 of 2,5 of 18,0 of 0,0 of 0
355,Decision - Unanimous,3,15:00,L,Joseph Benavidez,0,31 of 124,25%,37 of 130,0 of 1,0%,1,0,1:17,15 of 100,9 of 17,7 of 7,27 of 113,4 of 11,0 of 0,W,Dominick Cruz,0,36 of 129,27%,51 of 146,6 of 9,66%,0,0,2:41,25 of 114,8 of 11,3 of 4,28 of 114,5 of 10,3 of 5
356,Decision - Unanimous,3,15:00,W,Joseph Benavidez,1,51 of 139,36%,83 of 180,2 of 4,50%,1,0,7:50,25 of 95,11 of 25,15 of 19,26 of 74,5 of 13,20 of 52,L,Jeff Curran,0,22 of 75,29%,38 of 100,1 of 2,50%,1,0,0:37,10 of 55,11 of 18,1 of 2,9 of 53,11 of 19,2 of 3
357,Decision - Unanimous,3,15:00,W,Joseph Benavidez,0,55 of 184,29%,68 of 200,1 of 2,50%,0,0,0:50,25 of 136,25 of 40,5 of 8,44 of 164,11 of 20,0 of 0,L,Danny Martinez,0,12 of 101,11%,12 of 101,1 of 5,20%,0,0,2:01,7 of 92,5 of 9,0 of 0,8 of 93,4 of 8,0 of 0
358,Decision - Unanimous,2,8:00,W,Dave Beneteau,0,13 of 28,46%,54 of 69,3 of 3,100%,0,0,--,10 of 23,2 of 3,1 of 2,1 of 6,5 of 6,7 of 16,L,Carlos Barreto,0,11 of 32,34%,61 of 87,2 of 4,50%,0,0,--,6 of 23,4 of 6,1 of 3,2 of 19,6 of 10,3 of 3
359,Submission,1,1:15,L,Dave Beneteau,0,2 of 5,40%,2 of 5,0 of 0,---,0,0,--,1 of 4,0 of 0,1 of 1,0 of 2,1 of 1,1 of 2,W,Oleg Taktarov,0,0 of 1,0%,0 of 1,0 of 0,---,2,0,--,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
360,Submission,1,0:57,L,Dave Beneteau,0,5 of 14,35%,5 of 14,1 of 1,100%,0,0,--,5 of 14,0 of 0,0 of 0,0 of 0,4 of 11,1 of 3,W,Oleg Taktarov,0,0 of 2,0%,5 of 7,0 of 1,0%,1,0,--,0 of 2,0 of 0,0 of 0,0 of 0,0 of 2,0 of 0
361,Submission,1,3:01,L,Dave Beneteau,0,2 of 6,33%,5 of 10,0 of 0,---,0,0,--,2 of 6,0 of 0,0 of 0,0 of 1,2 of 5,0 of 0,W,Dan Severn,0,2 of 3,66%,11 of 13,1 of 1,100%,1,0,--,1 of 1,0 of 1,1 of 1,0 of 0,1 of 2,1 of 1
362,KO/TKO,1,2:12,W,Dave Beneteau,0,8 of 13,61%,22 of 28,1 of 1,100%,0,0,--,8 of 13,0 of 0,0 of 0,0 of 0,0 of 0,8 of 13,L,Todd Medina,0,0 of 0,---,0 of 0,0 of 0,---,0,0,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
363,KO/TKO,1,0:21,W,Dave Beneteau,0,12 of 18,66%,12 of 18,1 of 1,100%,0,0,--,12 of 18,0 of 0,0 of 0,0 of 0,0 of 0,12 of 18,L,Asbel Cancio,0,0 of 0,---,0 of 0,0 of 0,---,0,0,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
364,Decision - Unanimous,3,15:00,L,Gabriel Benitez,0,50 of 179,27%,50 of 179,0 of 1,0%,0,0,0:00,17 of 133,21 of 28,12 of 18,50 of 179,0 of 0,0 of 0,W,Omar Morales,0,63 of 215,29%,63 of 215,0 of 0,---,0,0,0:00,36 of 178,20 of 28,7 of 9,61 of 210,2 of 5,0 of 0
365,KO/TKO,1,4:14,L,Gabriel Benitez,0,24 of 72,33%,24 of 72,0 of 0,---,0,0,0:00,11 of 55,4 of 8,9 of 9,24 of 72,0 of 0,0 of 0,W,Sodiq Yusuff,1,34 of 79,43%,34 of 79,0 of 0,---,0,0,0:04,25 of 70,4 of 4,5 of 5,30 of 71,0 of 1,4 of 7
366,KO/TKO,1,0:39,W,Gabriel Benitez,1,9 of 19,47%,9 of 19,1 of 1,100%,0,0,0:24,7 of 17,1 of 1,1 of 1,2 of 6,0 of 0,7 of 13,L,Humberto Bandenay,0,2 of 2,100%,2 of 2,0 of 0,---,1,0,0:00,1 of 1,0 of 0,1 of 1,2 of 2,0 of 0,0 of 0
367,Decision - Unanimous,3,15:00,W,Gabriel Benitez,0,85 of 192,44%,91 of 199,0 of 0,---,0,0,1:17,61 of 163,14 of 18,10 of 11,81 of 185,0 of 0,4 of 7,L,Jason Knight,0,36 of 181,19%,37 of 182,1 of 9,11%,0,0,1:04,22 of 160,10 of 15,4 of 6,33 of 175,3 of 6,0 of 0
368,Decision - Unanimous,3,15:00,L,Gabriel Benitez,0,51 of 151,33%,67 of 169,0 of 0,---,0,1,0:00,33 of 125,12 of 18,6 of 8,49 of 147,1 of 3,1 of 1,W,Enrique Barzola,0,46 of 148,31%,94 of 212,9 of 15,60%,1,0,5:50,33 of 129,7 of 12,6 of 7,36 of 131,7 of 10,3 of 7
369,Submission,2,6:20,W,Gabriel Benitez,1,39 of 101,38%,39 of 101,0 of 0,---,1,0,0:17,21 of 75,4 of 9,14 of 17,31 of 91,2 of 3,6 of 7,L,Sam Sicilia,0,19 of 70,27%,19 of 70,0 of 1,0%,0,0,0:00,12 of 61,4 of 6,3 of 3,18 of 65,1 of 5,0 of 0
370,KO/TKO,1,3:13,L,Gabriel Benitez,0,11 of 26,42%,11 of 26,0 of 0,---,0,0,0:00,3 of 16,2 of 2,6 of 8,11 of 25,0 of 1,0 of 0,W,Andre Fili,1,16 of 42,38%,16 of 42,1 of 1,100%,0,0,0:07,10 of 34,4 of 4,2 of 4,15 of 41,1 of 1,0 of 0
371,Decision - Unanimous,3,15:00,W,Gabriel Benitez,0,60 of 106,56%,97 of 144,0 of 0,---,1,0,0:57,13 of 48,30 of 37,17 of 21,55 of 99,1 of 2,4 of 5,L,Clay Collard,0,34 of 158,21%,54 of 184,6 of 11,54%,0,0,4:47,17 of 136,5 of 8,12 of 14,30 of 151,3 of 4,1 of 3
372,Submission,3,10:30,W,Gabriel Benitez,0,23 of 61,37%,32 of 71,0 of 0,---,5,0,0:25,15 of 48,5 of 10,3 of 3,19 of 53,4 of 8,0 of 0,L,Humberto Brown Morrison,0,18 of 36,50%,35 of 55,1 of 4,25%,0,0,6:07,13 of 28,1 of 4,4 of 4,8 of 20,3 of 5,7 of 11
373,TKO - Doctor's Stoppage,2,10:00,L,Josh Bennett,0,29 of 72,40%,90 of 162,1 of 1,100%,0,0,--,22 of 64,7 of 8,0 of 0,11 of 44,17 of 26,1 of 2,W,Mychal Clark,0,58 of 102,56%,78 of 124,0 of 2,0%,0,1,--,39 of 82,14 of 15,5 of 5,40 of 79,12 of 16,6 of 7
374,Decision - Majority,3,15:00,D,DeAnna Bennett,0,47 of 81,58%,82 of 117,0 of 11,0%,1,0,9:50,25 of 54,16 of 21,6 of 6,27 of 57,19 of 23,1 of 1,D,Melinda Fabian,1,49 of 117,41%,102 of 175,0 of 0,---,0,0,0:24,34 of 98,12 of 16,3 of 3,32 of 91,17 of 24,0 of 2
375,Decision - Unanimous,3,15:00,W,Lance Benoist,0,56 of 102,54%,81 of 134,2 of 7,28%,0,0,7:03,43 of 86,12 of 15,1 of 1,32 of 74,7 of 9,17 of 19,L,Bobby Voelker,0,37 of 94,39%,74 of 138,0 of 1,0%,0,2,2:17,19 of 71,12 of 16,6 of 7,26 of 77,10 of 13,1 of 4
376,Decision - Unanimous,3,15:00,L,Lance Benoist,1,91 of 200,45%,109 of 218,0 of 1,0%,0,0,0:44,56 of 155,20 of 25,15 of 20,73 of 178,7 of 8,11 of 14,W,Sean Pierson,0,74 of 159,46%,112 of 202,0 of 3,0%,0,0,2:52,51 of 132,17 of 19,6 of 8,65 of 147,6 of 7,3 of 5
377,Decision - Split,3,15:00,L,Lance Benoist,0,35 of 64,54%,114 of 150,3 of 7,42%,0,0,6:30,15 of 38,17 of 20,3 of 6,19 of 41,7 of 11,9 of 12,W,Seth Baczynski,0,25 of 70,35%,50 of 109,1 of 5,20%,0,0,3:47,19 of 60,6 of 10,0 of 0,11 of 45,8 of 11,6 of 14
378,Decision - Unanimous,3,15:00,W,Lance Benoist,0,39 of 66,59%,116 of 153,1 of 3,33%,0,1,4:54,18 of 42,14 of 16,7 of 8,12 of 32,9 of 11,18 of 23,L,Matthew Riddle,0,26 of 51,50%,96 of 133,4 of 4,100%,0,0,6:57,10 of 34,15 of 15,1 of 2,1 of 18,8 of 10,17 of 23
379,Submission,1,0:29,L,Joe Benoit,0,0 of 0,---,0 of 0,0 of 1,0%,0,0,0:11,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,W,Blas Avena,0,0 of 4,0%,0 of 4,0 of 0,---,1,0,0:02,0 of 4,0 of 0,0 of 0,0 of 4,0 of 0,0 of 0
380,Decision - Unanimous,3,15:00,L,Ryan Benoit,0,55 of 122,45%,64 of 131,1 of 2,50%,2,0,0:22,39 of 97,13 of 22,3 of 3,47 of 107,8 of 15,0 of 0,W,Tim Elliott,0,67 of 169,39%,90 of 193,1 of 13,7%,2,1,2:42,31 of 100,16 of 40,20 of 29,44 of 139,14 of 20,9 of 10
381,Decision - Split,3,15:00,L,Ryan Benoit,0,68 of 128,53%,84 of 145,0 of 1,0%,0,0,0:00,45 of 101,17 of 21,6 of 6,53 of 112,15 of 16,0 of 0,W,Heili Alateng,0,47 of 131,35%,72 of 160,4 of 13,30%,0,0,3:20,27 of 108,11 of 13,9 of 10,47 of 131,0 of 0,0 of 0
382,KO/TKO,3,12:38,W,Ryan Benoit,1,45 of 93,48%,47 of 95,0 of 1,0%,0,0,0:02,40 of 86,4 of 6,1 of 1,40 of 87,1 of 2,4 of 4,L,Ashkan Mokhtarian,0,42 of 101,41%,43 of 102,0 of 3,0%,0,0,0:22,20 of 71,11 of 18,11 of 12,41 of 100,1 of 1,0 of 0
383,Decision - Split,3,15:00,L,Ryan Benoit,1,23 of 93,24%,25 of 95,0 of 1,0%,0,0,0:16,21 of 80,2 of 10,0 of 3,20 of 85,2 of 6,1 of 2,W,Brandon Moreno,0,54 of 143,37%,78 of 167,5 of 13,38%,0,0,4:50,35 of 120,6 of 10,13 of 13,42 of 123,8 of 15,4 of 5
384,Decision - Split,3,15:00,W,Ryan Benoit,1,31 of 58,53%,45 of 76,0 of 1,0%,0,0,1:25,15 of 38,8 of 9,8 of 11,21 of 40,8 of 12,2 of 6,L,Fredy Serrano,0,22 of 60,36%,67 of 116,5 of 14,35%,0,0,4:59,14 of 50,8 of 8,0 of 2,18 of 52,2 of 6,2 of 2
385,Submission,1,2:35,L,Ryan Benoit,0,1 of 6,16%,1 of 6,0 of 1,0%,0,0,0:00,1 of 6,0 of 0,0 of 0,1 of 6,0 of 0,0 of 0,W,Ben Nguyen,0,11 of 18,61%,20 of 37,0 of 0,---,2,0,2:18,8 of 15,2 of 2,1 of 1,5 of 9,1 of 1,5 of 8
386,KO/TKO,2,6:34,W,Ryan Benoit,1,28 of 90,31%,29 of 91,1 of 1,100%,0,0,0:22,25 of 86,3 of 4,0 of 0,18 of 72,1 of 2,9 of 16,L,Sergio Pettis,0,39 of 100,39%,51 of 113,1 of 3,33%,0,0,1:37,33 of 91,5 of 6,1 of 3,35 of 93,0 of 0,4 of 7
387,Submission,2,9:31,L,Ryan Benoit,0,18 of 63,28%,24 of 69,0 of 0,---,1,2,2:21,15 of 54,1 of 4,2 of 5,16 of 59,0 of 0,2 of 4,W,Josh Sampo,0,28 of 64,43%,65 of 103,2 of 2,100%,5,1,4:11,20 of 50,6 of 11,2 of 3,20 of 49,1 of 1,7 of 14
388,Decision - Unanimous,3,15:00,L,Steve Berger,0,23 of 72,31%,103 of 167,1 of 2,50%,1,1,--,16 of 62,5 of 7,2 of 3,16 of 64,2 of 3,5 of 5,W,Eddy Ellis,0,51 of 73,69%,108 of 142,4 of 6,66%,2,0,--,28 of 46,15 of 18,8 of 9,39 of 59,7 of 7,5 of 7
389,KO/TKO,2,5:27,L,Steve Berger,0,11 of 37,29%,28 of 54,1 of 3,33%,0,0,0:26,2 of 26,8 of 10,1 of 1,0 of 16,11 of 21,0 of 0,W,Robbie Lawler,1,28 of 51,54%,39 of 62,1 of 1,100%,0,0,2:02,16 of 39,12 of 12,0 of 0,3 of 14,17 of 23,8 of 14
390,Overturned,1,0:27,NC,Steve Berger,0,0 of 2,0%,0 of 2,0 of 0,---,0,0,0:00,0 of 2,0 of 0,0 of 0,0 of 2,0 of 0,0 of 0,NC,Benji Radach,1,10 of 12,83%,10 of 12,0 of 0,---,0,0,0:13,10 of 12,0 of 0,0 of 0,1 of 1,0 of 0,9 of 11
391,Decision - Unanimous,3,15:00,L,Steve Berger,0,2 of 18,11%,108 of 129,0 of 0,---,3,1,1:07,2 of 18,0 of 0,0 of 0,2 of 17,0 of 1,0 of 0,W,Tony DeSouza,0,28 of 48,58%,51 of 71,5 of 5,100%,0,0,9:59,27 of 47,1 of 1,0 of 0,1 of 6,2 of 3,25 of 39
392,Submission,1,3:36,L,Bret Bergmark,0,10 of 19,52%,12 of 21,1 of 1,100%,1,0,--,2 of 8,2 of 3,6 of 8,0 of 5,9 of 12,1 of 2,W,Mike Pyle,0,10 of 16,62%,23 of 29,2 of 4,50%,1,0,--,6 of 10,4 of 6,0 of 0,0 of 2,4 of 6,6 of 8
393,Decision - Unanimous,3,15:00,L,Keith Berish,0,61 of 168,36%,68 of 175,2 of 5,40%,0,0,0:52,39 of 136,6 of 13,16 of 19,57 of 160,3 of 5,1 of 3,W,Ryan Janes,0,82 of 214,38%,99 of 237,0 of 0,---,0,1,2:58,55 of 180,15 of 21,12 of 13,75 of 202,5 of 8,2 of 4
394,Overturned,1,2:03,NC,Keith Berish,0,0 of 0,---,1 of 1,0 of 0,---,0,0,0:00,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,NC,Robert Drysdale,0,0 of 5,0%,2 of 7,1 of 1,100%,3,0,1:30,0 of 4,0 of 1,0 of 0,0 of 5,0 of 0,0 of 0
395,Decision - Unanimous,3,15:00,W,Dennis Bermudez,0,63 of 122,51%,83 of 147,5 of 9,55%,2,0,0:42,42 of 96,12 of 13,9 of 13,27 of 64,3 of 10,33 of 48,L,Te Edwards,1,23 of 56,41%,24 of 57,0 of 0,---,0,0,8:42,16 of 46,3 of 5,4 of 5,15 of 41,4 of 4,4 of 11
396,Decision - Split,3,15:00,L,Dennis Bermudez,0,42 of 114,36%,56 of 132,6 of 14,42%,0,0,4:18,25 of 87,13 of 22,4 of 5,29 of 95,5 of 5,8 of 14,W,Rick Glenn,0,48 of 137,35%,59 of 151,0 of 0,---,1,0,0:34,32 of 110,13 of 20,3 of 7,41 of 126,2 of 5,5 of 6
397,Decision - Split,3,15:00,L,Dennis Bermudez,0,103 of 196,52%,133 of 227,1 of 11,9%,0,0,3:11,56 of 138,12 of 21,35 of 37,91 of 176,12 of 20,0 of 0,W,Andre Fili,0,80 of 229,34%,93 of 242,4 of 12,33%,0,0,0:50,70 of 214,5 of 9,5 of 6,76 of 220,4 of 9,0 of 0
398,Decision - Split,3,15:00,L,Dennis Bermudez,0,69 of 160,43%,101 of 194,1 of 6,16%,0,0,2:36,39 of 126,18 of 21,12 of 13,47 of 125,22 of 34,0 of 1,W,Darren Elkins,0,70 of 154,45%,99 of 189,3 of 10,30%,2,0,4:06,42 of 119,24 of 31,4 of 4,34 of 107,33 of 44,3 of 3
399,KO/TKO,1,2:29,L,Dennis Bermudez,0,20 of 34,58%,24 of 38,0 of 3,0%,0,0,0:20,11 of 24,6 of 7,3 of 3,14 of 26,6 of 8,0 of 0,W,Chan Sung Jung,1,17 of 35,48%,19 of 37,0 of 1,0%,0,0,0:05,16 of 32,1 of 2,0 of 1,12 of 30,2 of 2,3 of 3
400,Decision - Unanimous,3,15:00,W,Dennis Bermudez,0,48 of 95,50%,77 of 127,5 of 10,50%,0,1,7:06,29 of 67,5 of 14,14 of 14,21 of 59,2 of 2,25 of 34,L,Rony Jason,0,9 of 41,21%,16 of 48,0 of 0,---,0,0,0:52,6 of 32,3 of 8,0 of 1,7 of 39,2 of 2,0 of 0
401,Decision - Unanimous,3,15:00,W,Dennis Bermudez,0,61 of 80,76%,120 of 142,4 of 5,80%,1,0,4:20,51 of 68,5 of 7,5 of 5,11 of 27,7 of 9,43 of 44,L,Tatsuya Kawajiri,0,12 of 26,46%,27 of 41,1 of 7,14%,0,1,7:26,7 of 18,3 of 5,2 of 3,9 of 23,1 of 1,2 of 2
402,KO/TKO,3,10:32,L,Dennis Bermudez,0,35 of 82,42%,66 of 116,1 of 6,16%,0,0,4:57,23 of 64,4 of 8,8 of 10,27 of 67,4 of 11,4 of 4,W,Jeremy Stephens,2,38 of 73,52%,39 of 74,0 of 2,0%,0,0,0:20,26 of 56,4 of 5,8 of 12,22 of 53,9 of 12,7 of 8
403,Submission,1,3:18,L,Dennis Bermudez,0,8 of 30,26%,16 of 38,0 of 1,0%,0,0,1:00,2 of 21,3 of 5,3 of 4,4 of 25,4 of 5,0 of 0,W,Ricardo Lamas,1,14 of 25,56%,16 of 27,0 of 0,---,1,1,0:50,2 of 13,9 of 9,3 of 3,6 of 17,5 of 5,3 of 3
404,Submission,2,7:57,W,Dennis Bermudez,0,47 of 114,41%,66 of 135,2 of 7,28%,1,0,2:10,36 of 99,5 of 6,6 of 9,37 of 101,10 of 13,0 of 0,L,Clay Guida,0,28 of 79,35%,39 of 95,0 of 3,0%,0,0,0:16,24 of 73,1 of 1,3 of 5,26 of 76,2 of 3,0 of 0
