,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
193,KO/TKO,1,0:28,L,Katsunori Kikuno,0,1 of 1,100%,1 of 1,0 of 0,---,0,0,0:02,0 of 0,0 of 0,1 of 1,1 of 1,0 of 0,0 of 0,W,Diego Brandao,1,14 of 17,82%,14 of 19,0 of 0,---,0,0,0:08,11 of 14,3 of 3,0 of 0,4 of 5,8 of 9,2 of 3
194,KO/TKO,1,1:31,L,Katsunori Kikuno,0,1 of 4,25%,1 of 4,0 of 0,---,0,0,0:00,0 of 2,0 of 0,1 of 2,1 of 4,0 of 0,0 of 0,W,Edimilson Souza,1,5 of 7,71%,5 of 7,0 of 0,---,0,0,0:02,4 of 5,1 of 2,0 of 0,4 of 6,0 of 0,1 of 1
195,Submission,2,6:38,W,Katsunori Kikuno,0,32 of 78,41%,33 of 79,1 of 1,100%,1,0,0:48,20 of 60,3 of 8,9 of 10,30 of 74,2 of 4,0 of 0,L,Sam Sicilia,0,36 of 91,39%,37 of 92,0 of 0,---,0,0,0:00,18 of 64,7 of 12,11 of 15,27 of 79,9 of 12,0 of 0
196,KO/TKO,1,4:06,L,Katsunori Kikuno,0,22 of 44,50%,23 of 46,0 of 0,---,0,1,0:23,17 of 37,4 of 5,1 of 2,22 of 44,0 of 0,0 of 0,W,Tony Ferguson,1,38 of 67,56%,40 of 69,1 of 2,50%,1,0,0:37,35 of 63,1 of 2,2 of 2,37 of 66,1 of 1,0 of 0
197,Decision - Unanimous,3,15:00,W,Katsunori Kikuno,0,23 of 48,47%,73 of 104,3 of 4,75%,0,0,8:21,16 of 38,5 of 7,2 of 3,17 of 37,3 of 6,3 of 5,L,Quinn Mulhern,0,16 of 63,25%,24 of 71,0 of 9,0%,0,0,0:01,11 of 45,3 of 12,2 of 6,15 of 59,1 of 3,0 of 1
198,Submission,1,4:38,W,Sanae Kikuta,0,8 of 16,50%,20 of 33,2 of 2,100%,2,0,3:37,7 of 15,0 of 0,1 of 1,1 of 1,0 of 0,7 of 15,L,Eugene Jackson,0,4 of 5,80%,26 of 33,0 of 0,---,1,0,0:00,4 of 5,0 of 0,0 of 0,3 of 4,1 of 1,0 of 0
199,Submission,2,8:18,L,Jacob Kilburn,0,3 of 6,50%,6 of 9,0 of 0,---,0,0,0:13,0 of 2,3 of 4,0 of 0,2 of 5,1 of 1,0 of 0,W,Billy Quarantillo,0,74 of 86,86%,139 of 165,1 of 1,100%,5,0,7:25,63 of 74,9 of 10,2 of 2,2 of 2,4 of 4,68 of 80
200,Decision - Unanimous,3,15:00,L,Dong Hyun Kim,0,19 of 54,35%,64 of 102,2 of 4,50%,0,0,1:08,16 of 50,2 of 2,1 of 2,15 of 50,2 of 2,2 of 2,W,Colby Covington,0,47 of 105,44%,92 of 154,8 of 15,53%,0,0,10:10,18 of 59,12 of 23,17 of 23,27 of 69,18 of 34,2 of 2
201,Decision - Split,3,15:00,W,Dong Hyun Kim,0,36 of 107,33%,64 of 138,3 of 8,37%,0,0,5:17,28 of 94,7 of 12,1 of 1,27 of 94,9 of 13,0 of 0,L,Tarec Saffiedine,0,52 of 105,49%,68 of 122,2 of 6,33%,0,0,1:25,38 of 88,11 of 14,3 of 3,35 of 81,17 of 24,0 of 0
202,KO/TKO,1,3:11,W,Dong Hyun Kim,0,6 of 8,75%,91 of 95,1 of 2,50%,0,0,2:00,5 of 7,1 of 1,0 of 0,0 of 1,1 of 1,5 of 6,L,Dominic Waters,0,0 of 0,---,0 of 0,0 of 0,---,0,0,0:53,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
203,Submission,3,12:13,W,Dong Hyun Kim,0,30 of 44,68%,135 of 165,1 of 8,12%,1,0,7:44,26 of 37,3 of 6,1 of 1,4 of 13,7 of 11,19 of 20,L,Joshua Burkman,0,20 of 44,45%,21 of 46,0 of 2,0%,0,0,1:18,9 of 29,4 of 7,7 of 8,11 of 26,9 of 18,0 of 0
204,KO/TKO,1,1:01,L,Dong Hyun Kim,0,2 of 4,50%,19 of 21,0 of 0,---,0,0,0:00,0 of 2,2 of 2,0 of 0,0 of 2,2 of 2,0 of 0,W,Tyron Woodley,1,13 of 15,86%,13 of 15,0 of 0,---,0,0,0:50,8 of 10,1 of 1,4 of 4,1 of 2,6 of 6,6 of 7
205,KO/TKO,3,11:02,W,Dong Hyun Kim,2,27 of 81,33%,42 of 96,1 of 3,33%,0,0,2:12,22 of 76,5 of 5,0 of 0,13 of 43,6 of 15,8 of 23,L,John Hathaway,0,27 of 97,27%,52 of 127,1 of 6,16%,0,0,3:45,13 of 69,10 of 22,4 of 6,16 of 74,9 of 17,2 of 6
206,KO/TKO,2,8:01,W,Dong Hyun Kim,1,11 of 31,35%,30 of 50,1 of 4,25%,0,0,4:00,10 of 29,1 of 2,0 of 0,7 of 22,1 of 5,3 of 4,L,Erick Silva,0,28 of 60,46%,31 of 63,0 of 0,---,0,0,0:22,12 of 38,14 of 19,2 of 3,17 of 41,11 of 18,0 of 1
207,Decision - Unanimous,3,15:00,W,Dong Hyun Kim,0,23 of 58,39%,182 of 221,3 of 6,50%,1,0,11:14,16 of 51,6 of 6,1 of 1,6 of 12,0 of 0,17 of 46,L,Siyar Bahadurzada,0,5 of 24,20%,25 of 45,0 of 0,---,0,0,0:02,4 of 20,0 of 2,1 of 2,4 of 21,0 of 0,1 of 3
208,Decision - Unanimous,3,15:00,W,Dong Hyun Kim,0,22 of 40,55%,76 of 104,3 of 6,50%,2,0,12:12,18 of 32,1 of 3,3 of 5,0 of 7,0 of 0,22 of 33,L,Paulo Thiago,0,2 of 10,20%,4 of 12,0 of 0,---,0,0,0:17,0 of 7,1 of 2,1 of 1,1 of 8,1 of 2,0 of 0
209,KO/TKO,1,0:47,L,Dong Hyun Kim,0,8 of 8,100%,8 of 8,0 of 0,---,0,0,0:00,7 of 7,0 of 0,1 of 1,1 of 1,4 of 4,3 of 3,W,Demian Maia,0,1 of 1,100%,3 of 3,1 of 3,33%,0,0,0:41,1 of 1,0 of 0,0 of 0,0 of 0,0 of 0,1 of 1
210,Decision - Unanimous,3,15:00,W,Dong Hyun Kim,1,53 of 124,42%,61 of 134,2 of 4,50%,0,0,2:08,28 of 89,5 of 6,20 of 29,50 of 119,2 of 2,1 of 3,L,Sean Pierson,0,32 of 121,26%,54 of 145,0 of 2,0%,0,0,2:09,18 of 101,4 of 7,10 of 13,25 of 112,5 of 7,2 of 2
211,KO/TKO,1,2:58,L,Dong Hyun Kim,0,1 of 6,16%,1 of 6,1 of 1,100%,0,0,0:14,1 of 5,0 of 1,0 of 0,1 of 6,0 of 0,0 of 0,W,Carlos Condit,1,8 of 21,38%,9 of 22,0 of 0,---,1,1,0:09,7 of 17,0 of 1,1 of 3,3 of 15,0 of 0,5 of 6
212,Decision - Unanimous,3,15:00,W,Dong Hyun Kim,0,19 of 46,41%,34 of 66,3 of 7,42%,0,1,8:18,9 of 34,1 of 1,9 of 11,13 of 31,1 of 1,5 of 14,L,Nate Diaz,0,36 of 85,42%,81 of 138,1 of 1,100%,1,1,1:57,22 of 67,10 of 12,4 of 6,16 of 60,19 of 24,1 of 1
213,Decision - Unanimous,3,15:00,W,Dong Hyun Kim,0,30 of 40,75%,45 of 58,6 of 8,75%,0,0,12:23,26 of 36,0 of 0,4 of 4,5 of 8,4 of 4,21 of 28,L,Amir Sadollah,0,10 of 38,26%,25 of 53,0 of 0,---,0,0,0:09,7 of 31,2 of 4,1 of 3,8 of 31,2 of 5,0 of 2
214,Decision - Unanimous,3,15:00,W,Dong Hyun Kim,0,29 of 59,49%,82 of 117,4 of 5,80%,1,1,10:25,25 of 55,3 of 3,1 of 1,5 of 19,4 of 4,20 of 36,L,TJ Grant,0,22 of 44,50%,33 of 57,1 of 5,20%,0,0,2:19,7 of 23,12 of 16,3 of 5,8 of 27,11 of 14,3 of 3
215,Overturned,3,15:00,NC,Dong Hyun Kim,0,19 of 35,54%,47 of 64,2 of 6,33%,2,0,6:46,5 of 20,3 of 3,11 of 12,1 of 16,16 of 17,2 of 2,NC,Karo Parisyan,0,24 of 47,51%,46 of 70,2 of 12,16%,1,0,5:14,13 of 34,1 of 1,10 of 12,7 of 25,15 of 20,2 of 2
216,Decision - Split,3,15:00,W,Dong Hyun Kim,0,12 of 28,42%,18 of 36,3 of 14,21%,1,0,5:04,11 of 27,1 of 1,0 of 0,4 of 17,4 of 4,4 of 7,L,Matt Brown,0,48 of 79,60%,91 of 126,1 of 2,50%,2,0,5:08,11 of 29,27 of 35,10 of 15,20 of 41,19 of 24,9 of 14
217,KO/TKO,3,10:25,W,Dong Hyun Kim,0,77 of 92,83%,159 of 175,3 of 3,100%,0,0,7:30,74 of 89,3 of 3,0 of 0,3 of 9,21 of 21,53 of 62,L,Jason Tan,0,2 of 14,14%,20 of 32,0 of 6,0%,0,0,1:49,1 of 13,0 of 0,1 of 1,2 of 13,0 of 1,0 of 0
218,Decision - Unanimous,3,15:00,L,Ji Yeon Kim,0,68 of 188,36%,85 of 206,0 of 0,---,0,0,0:46,61 of 177,4 of 6,3 of 5,65 of 184,3 of 4,0 of 0,W,Alexa Grasso,0,88 of 182,48%,123 of 220,1 of 2,50%,0,0,2:07,51 of 134,19 of 23,18 of 25,81 of 174,3 of 3,4 of 5
219,KO/TKO,2,9:59,W,Ji Yeon Kim,1,80 of 179,44%,83 of 185,0 of 0,---,0,0,0:10,64 of 151,12 of 19,4 of 9,74 of 167,5 of 8,1 of 4,L,Nadia Kassem,0,45 of 131,34%,53 of 139,1 of 2,50%,0,0,1:03,9 of 67,31 of 56,5 of 8,40 of 119,4 of 8,1 of 4
220,Decision - Unanimous,3,15:00,L,Ji Yeon Kim,0,33 of 128,25%,85 of 188,0 of 0,---,0,0,1:37,18 of 113,5 of 5,10 of 10,26 of 116,7 of 12,0 of 0,W,Antonina Shevchenko,0,66 of 134,49%,87 of 167,2 of 2,100%,0,0,4:54,41 of 101,18 of 26,7 of 7,46 of 106,14 of 19,6 of 9
221,Decision - Split,3,15:00,W,Ji Yeon Kim,0,73 of 241,30%,93 of 261,0 of 0,---,0,0,2:26,46 of 205,22 of 29,5 of 7,52 of 215,21 of 26,0 of 0,L,Melinda Fabian,0,72 of 173,41%,79 of 180,0 of 1,0%,0,0,0:02,39 of 127,11 of 18,22 of 28,66 of 154,6 of 19,0 of 0
222,Decision - Split,3,15:00,W,Ji Yeon Kim,0,68 of 215,31%,68 of 216,0 of 0,---,0,0,0:00,60 of 201,5 of 11,3 of 3,66 of 210,2 of 5,0 of 0,L,Justine Kish,0,96 of 203,47%,96 of 203,0 of 0,---,0,0,0:00,43 of 132,22 of 31,31 of 40,93 of 197,3 of 6,0 of 0
223,Decision - Unanimous,3,15:00,L,Ji Yeon Kim,0,60 of 162,37%,65 of 168,0 of 1,0%,0,0,1:15,42 of 139,9 of 14,9 of 9,53 of 144,7 of 14,0 of 4,W,Lucie Pudilova,0,53 of 169,31%,69 of 193,0 of 0,---,2,0,5:07,42 of 146,6 of 14,5 of 9,44 of 157,9 of 12,0 of 0
224,KO/TKO,1,3:13,L,Jeremy Kimball,0,4 of 16,25%,4 of 16,0 of 1,0%,0,0,0:00,1 of 13,0 of 0,3 of 3,4 of 16,0 of 0,0 of 0,W,Darko Stosic,0,9 of 16,56%,9 of 17,0 of 0,---,0,0,0:12,8 of 12,0 of 2,1 of 2,1 of 5,0 of 0,8 of 11
225,Submission,1,3:39,L,Jeremy Kimball,0,4 of 6,66%,4 of 6,1 of 4,25%,0,0,1:00,4 of 6,0 of 0,0 of 0,2 of 4,1 of 1,1 of 1,W,Dominick Reyes,0,16 of 28,57%,27 of 42,1 of 1,100%,1,0,2:07,13 of 25,2 of 2,1 of 1,3 of 5,0 of 0,13 of 23
226,KO/TKO,1,1:21,W,Jeremy Kimball,1,17 of 25,68%,21 of 29,0 of 0,---,0,0,0:08,13 of 21,1 of 1,3 of 3,8 of 9,1 of 3,8 of 13,L,Josh Stansbury,0,4 of 12,33%,5 of 13,0 of 1,0%,0,0,0:23,1 of 8,1 of 2,2 of 2,4 of 12,0 of 0,0 of 0
227,KO/TKO,1,2:27,L,Jeremy Kimball,0,5 of 17,29%,5 of 17,0 of 0,---,0,0,0:18,3 of 14,1 of 1,1 of 2,5 of 17,0 of 0,0 of 0,W,Marcos Rogerio de Lima,0,12 of 25,48%,12 of 25,0 of 0,---,0,0,0:04,6 of 17,2 of 3,4 of 5,7 of 18,0 of 0,5 of 7
228,KO/TKO,2,9:47,L,Rob Kimmons,0,1 of 15,6%,19 of 33,1 of 1,100%,0,0,0:20,1 of 15,0 of 0,0 of 0,1 of 12,0 of 2,0 of 1,W,Dongi Yang,1,57 of 71,80%,145 of 181,1 of 1,100%,2,1,8:17,46 of 60,9 of 9,2 of 2,8 of 14,0 of 0,49 of 57
229,Submission,2,6:33,L,Rob Kimmons,0,16 of 30,53%,35 of 49,0 of 1,0%,0,1,1:20,13 of 27,3 of 3,0 of 0,9 of 20,4 of 6,3 of 4,W,Kyle Noke,0,25 of 38,65%,43 of 57,3 of 4,75%,2,0,4:02,14 of 27,7 of 7,4 of 4,2 of 7,4 of 5,19 of 26
230,Decision - Unanimous,3,15:00,W,Rob Kimmons,0,38 of 65,58%,126 of 167,4 of 8,50%,2,0,6:49,20 of 39,15 of 23,3 of 3,6 of 22,21 of 30,11 of 13,L,Steve Steinbeiss,0,85 of 129,65%,148 of 193,0 of 1,0%,0,0,5:03,16 of 48,60 of 71,9 of 10,20 of 51,65 of 78,0 of 0
231,KO/TKO,3,11:53,L,Rob Kimmons,0,23 of 54,42%,88 of 120,1 of 3,33%,0,0,2:59,13 of 43,8 of 9,2 of 2,5 of 20,17 of 30,1 of 4,W,Jorge Rivera,1,66 of 136,48%,135 of 224,0 of 0,---,0,0,7:19,53 of 122,13 of 14,0 of 0,15 of 43,23 of 39,28 of 54
232,Submission,1,1:54,W,Rob Kimmons,0,7 of 15,46%,13 of 21,0 of 0,---,2,0,0:10,5 of 12,1 of 2,1 of 1,4 of 9,3 of 6,0 of 0,L,Joe Vedepo,0,4 of 12,33%,12 of 20,1 of 1,100%,0,0,1:03,4 of 11,0 of 1,0 of 0,3 of 9,1 of 3,0 of 0
233,Submission,1,1:27,L,Rob Kimmons,0,0 of 1,0%,1 of 2,0 of 1,0%,0,0,0:08,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,W,Dan Miller,0,0 of 1,0%,8 of 11,0 of 0,---,2,0,1:02,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
234,Submission,1,3:58,W,Rob Kimmons,0,9 of 13,69%,25 of 29,1 of 1,100%,4,0,1:33,9 of 13,0 of 0,0 of 0,1 of 2,0 of 0,8 of 11,L,Rob Yundt,0,5 of 6,83%,45 of 46,1 of 1,100%,0,0,2:12,0 of 1,5 of 5,0 of 0,1 of 1,0 of 0,4 of 5
235,Decision - Unanimous,3,15:00,L,Dustin Kimura,0,25 of 161,15%,25 of 161,0 of 1,0%,0,0,0:00,16 of 143,8 of 17,1 of 1,24 of 160,1 of 1,0 of 0,W,Henry Cejudo,1,72 of 145,49%,76 of 149,0 of 2,0%,0,0,0:20,43 of 109,24 of 31,5 of 5,50 of 106,19 of 31,3 of 8
236,Decision - Unanimous,3,15:00,L,Dustin Kimura,0,7 of 31,22%,19 of 45,3 of 6,50%,0,0,2:24,3 of 25,4 of 6,0 of 0,2 of 22,3 of 5,2 of 4,W,George Roop,0,53 of 109,48%,74 of 135,2 of 2,100%,0,0,8:05,43 of 95,9 of 12,1 of 2,15 of 51,3 of 10,35 of 48
237,Submission,1,2:13,W,Dustin Kimura,0,1 of 9,11%,1 of 9,0 of 1,0%,1,0,0:00,1 of 8,0 of 0,0 of 1,1 of 9,0 of 0,0 of 0,L,Jon Delos Reyes,1,9 of 29,31%,10 of 32,1 of 1,100%,0,0,1:34,9 of 28,0 of 0,0 of 1,4 of 11,2 of 4,3 of 14
238,Submission,1,4:05,L,Dustin Kimura,0,15 of 44,34%,15 of 44,0 of 0,---,1,0,0:11,3 of 30,6 of 6,6 of 8,14 of 43,1 of 1,0 of 0,W,Mitch Gagnon,0,27 of 57,47%,27 of 58,1 of 2,50%,1,0,0:41,18 of 44,5 of 9,4 of 4,20 of 48,5 of 6,2 of 3
239,Submission,3,11:50,W,Dustin Kimura,0,16 of 56,28%,26 of 67,0 of 0,---,5,1,0:56,13 of 50,3 of 4,0 of 2,9 of 44,2 of 3,5 of 9,L,Chico Camus,0,23 of 41,56%,34 of 55,1 of 3,33%,0,1,6:18,12 of 28,4 of 5,7 of 8,15 of 31,3 of 3,5 of 7
240,Submission,2,8:33,L,Mike King,1,38 of 65,58%,60 of 103,1 of 4,25%,2,0,2:21,33 of 59,3 of 4,2 of 2,17 of 36,5 of 5,16 of 24,W,Cathal Pendred,0,11 of 40,27%,16 of 46,3 of 5,60%,1,0,2:02,7 of 33,3 of 5,1 of 2,9 of 37,1 of 2,1 of 1
241,Decision - Unanimous,3,15:00,L,Kyle Kingsbury,0,22 of 85,25%,22 of 85,0 of 1,0%,0,0,0:16,7 of 65,4 of 4,11 of 16,16 of 79,6 of 6,0 of 0,W,Patrick Cummins,0,73 of 129,56%,115 of 176,10 of 17,58%,0,0,9:34,66 of 120,5 of 7,2 of 2,19 of 53,10 of 13,44 of 63
242,TKO - Doctor's Stoppage,2,10:00,L,Kyle Kingsbury,0,28 of 44,63%,58 of 74,2 of 8,25%,0,0,5:10,4 of 20,9 of 9,15 of 15,11 of 26,17 of 18,0 of 0,W,Jimi Manuwa,1,53 of 77,68%,55 of 79,0 of 0,---,1,0,0:51,32 of 56,14 of 14,7 of 7,35 of 57,16 of 18,2 of 2
243,Submission,1,1:53,L,Kyle Kingsbury,0,5 of 19,26%,5 of 19,0 of 1,0%,0,0,0:00,1 of 13,2 of 4,2 of 2,4 of 16,1 of 3,0 of 0,W,Glover Teixeira,0,15 of 30,50%,27 of 49,0 of 0,---,1,0,1:07,14 of 28,1 of 2,0 of 0,11 of 20,0 of 1,4 of 9
244,Decision - Unanimous,3,15:00,L,Kyle Kingsbury,0,31 of 53,58%,38 of 60,0 of 0,---,0,0,0:58,15 of 33,7 of 9,9 of 11,19 of 37,12 of 16,0 of 0,W,Stephan Bonnar,0,36 of 74,48%,133 of 183,4 of 6,66%,1,0,10:35,18 of 51,11 of 14,7 of 9,12 of 36,15 of 19,9 of 19
245,Decision - Unanimous,3,15:00,W,Kyle Kingsbury,0,95 of 191,49%,110 of 209,5 of 14,35%,0,0,2:37,43 of 120,24 of 31,28 of 40,66 of 149,26 of 38,3 of 4,L,Fabio Maldonado,0,78 of 144,54%,122 of 189,2 of 2,100%,2,1,1:34,45 of 93,32 of 50,1 of 1,63 of 119,14 of 23,1 of 2
246,KO/TKO,1,0:21,W,Kyle Kingsbury,1,9 of 13,69%,12 of 16,0 of 0,---,0,0,0:07,5 of 9,3 of 3,1 of 1,2 of 3,5 of 6,2 of 4,L,Ricardo Romero,0,1 of 3,33%,1 of 3,0 of 0,---,0,0,0:00,1 of 3,0 of 0,0 of 0,1 of 3,0 of 0,0 of 0
247,Decision - Unanimous,3,15:00,W,Kyle Kingsbury,0,79 of 219,36%,88 of 229,9 of 13,69%,0,0,4:44,48 of 175,10 of 16,21 of 28,72 of 206,5 of 9,2 of 4,L,Jared Hamman,0,88 of 239,36%,146 of 298,0 of 2,0%,0,0,0:15,65 of 203,14 of 22,9 of 14,77 of 211,8 of 20,3 of 8
248,Decision - Split,3,15:00,W,Kyle Kingsbury,0,25 of 98,25%,76 of 149,2 of 6,33%,0,0,5:29,8 of 69,6 of 10,11 of 19,17 of 83,5 of 9,3 of 6,L,Razak Al-Hassan,0,31 of 79,39%,45 of 93,1 of 4,25%,0,1,3:48,13 of 50,7 of 13,11 of 16,26 of 63,5 of 15,0 of 1
249,Decision - Unanimous,3,15:00,L,Kyle Kingsbury,0,10 of 22,45%,101 of 116,0 of 0,---,0,0,2:19,6 of 18,3 of 3,1 of 1,1 of 10,5 of 8,4 of 4,W,Tom Lawlor,0,14 of 22,63%,70 of 82,7 of 19,36%,0,0,11:22,14 of 22,0 of 0,0 of 0,0 of 0,2 of 4,12 of 18
250,Submission,3,13:57,L,Justine Kish,0,93 of 210,44%,94 of 212,1 of 3,33%,0,0,0:32,25 of 118,23 of 38,45 of 54,88 of 199,4 of 8,1 of 3,W,Sabina Mazo,1,131 of 275,47%,131 of 275,0 of 0,---,1,0,0:14,45 of 158,27 of 38,59 of 79,123 of 264,8 of 10,0 of 1
251,Decision - Unanimous,3,15:00,W,Justine Kish,0,62 of 129,48%,66 of 135,1 of 1,100%,0,0,0:35,17 of 70,16 of 23,29 of 36,50 of 108,10 of 14,2 of 7,L,Lucie Pudilova,0,29 of 143,20%,47 of 165,0 of 0,---,0,0,0:09,22 of 131,6 of 11,1 of 1,25 of 137,4 of 6,0 of 0
252,Decision - Split,3,15:00,L,Justine Kish,0,96 of 203,47%,96 of 203,0 of 0,---,0,0,0:00,43 of 132,22 of 31,31 of 40,93 of 197,3 of 6,0 of 0,W,Ji Yeon Kim,0,68 of 215,31%,68 of 216,0 of 0,---,0,0,0:00,60 of 201,5 of 11,3 of 3,66 of 210,2 of 5,0 of 0
253,Decision - Unanimous,3,15:00,L,Justine Kish,0,40 of 72,55%,50 of 84,0 of 2,0%,0,1,1:44,28 of 57,8 of 10,4 of 5,28 of 58,5 of 6,7 of 8,W,Felice Herrig,0,47 of 93,50%,131 of 182,2 of 5,40%,1,0,9:24,40 of 86,7 of 7,0 of 0,24 of 63,1 of 2,22 of 28
254,Decision - Unanimous,3,15:00,W,Justine Kish,0,51 of 107,47%,59 of 117,1 of 1,100%,1,2,5:25,17 of 54,19 of 33,15 of 20,40 of 92,10 of 13,1 of 2,L,Ashley Yoder,0,44 of 116,37%,77 of 156,1 of 2,50%,0,3,2:00,31 of 84,12 of 30,1 of 2,35 of 98,4 of 10,5 of 8
255,Decision - Unanimous,3,15:00,W,Justine Kish,0,72 of 135,53%,91 of 155,3 of 10,30%,0,0,2:51,45 of 94,12 of 19,15 of 22,50 of 106,17 of 23,5 of 6,L,Nina Ansaroff,0,92 of 174,52%,107 of 194,1 of 2,50%,0,1,2:40,50 of 117,20 of 34,22 of 23,76 of 150,15 of 22,1 of 2
256,TKO - Doctor's Stoppage,1,0:47,L,Koji Kitao,0,1 of 2,50%,1 of 2,1 of 1,100%,0,0,--,1 of 2,0 of 0,0 of 0,0 of 1,1 of 1,0 of 0,W,Mark Hall,0,3 of 3,100%,4 of 4,0 of 0,---,0,0,--,2 of 2,0 of 0,1 of 1,2 of 2,0 of 0,1 of 1
257,KO/TKO,1,1:16,W,Ludovit Klein,1,9 of 13,69%,9 of 13,0 of 0,---,0,0,0:03,6 of 10,3 of 3,0 of 0,8 of 12,0 of 0,1 of 1,L,Shane Young,0,4 of 7,57%,4 of 7,0 of 0,---,0,0,0:00,0 of 0,1 of 3,3 of 4,4 of 7,0 of 0,0 of 0
258,KO/TKO,2,7:55,W,Seth Kleinbeck,0,25 of 47,53%,105 of 136,1 of 4,25%,0,0,--,16 of 37,4 of 5,5 of 5,7 of 19,7 of 7,11 of 21,L,Sam Spengler,0,14 of 14,100%,28 of 28,0 of 8,0%,0,0,--,1 of 1,1 of 1,12 of 12,6 of 6,8 of 8,0 of 0
259,KO/TKO,2,6:00,L,Drakkar Klose,0,15 of 25,60%,27 of 37,0 of 0,---,0,0,0:00,12 of 22,0 of 0,3 of 3,13 of 22,2 of 3,0 of 0,W,Beneil Dariush,1,12 of 20,60%,17 of 28,1 of 3,33%,2,0,4:21,8 of 16,3 of 3,1 of 1,12 of 20,0 of 0,0 of 0
260,Decision - Unanimous,3,15:00,W,Drakkar Klose,0,99 of 160,61%,159 of 223,2 of 7,28%,0,0,3:43,56 of 114,29 of 30,14 of 16,39 of 93,38 of 40,22 of 27,L,Christos Giagos,0,87 of 155,56%,113 of 186,2 of 5,40%,1,0,3:19,55 of 117,29 of 33,3 of 5,69 of 127,16 of 23,2 of 5
261,Decision - Unanimous,3,15:00,W,Drakkar Klose,0,58 of 131,44%,69 of 143,0 of 6,0%,0,0,0:55,26 of 89,12 of 16,20 of 26,45 of 114,9 of 11,4 of 6,L,Bobby Green,0,92 of 154,59%,110 of 176,1 of 4,25%,1,0,3:41,39 of 91,27 of 31,26 of 32,69 of 126,13 of 15,10 of 13
262,Decision - Unanimous,3,15:00,W,Drakkar Klose,0,55 of 98,56%,73 of 118,1 of 4,25%,0,0,3:18,29 of 68,9 of 10,17 of 20,36 of 77,19 of 21,0 of 0,L,Lando Vannata,0,50 of 133,37%,66 of 150,1 of 4,25%,0,0,1:02,18 of 80,15 of 30,17 of 23,37 of 114,13 of 19,0 of 0
263,Decision - Unanimous,3,15:00,L,Drakkar Klose,0,39 of 100,39%,55 of 118,2 of 7,28%,0,0,0:16,22 of 82,15 of 15,2 of 3,32 of 88,6 of 11,1 of 1,W,David Teymur,0,52 of 137,37%,71 of 164,1 of 3,33%,0,0,0:49,16 of 81,14 of 31,22 of 25,47 of 132,4 of 4,1 of 1
264,Decision - Split,3,15:00,W,Drakkar Klose,0,39 of 79,49%,84 of 136,3 of 7,42%,0,0,5:20,10 of 43,10 of 14,19 of 22,25 of 53,9 of 14,5 of 12,L,Marc Diakiese,0,34 of 77,44%,63 of 107,2 of 6,33%,0,1,3:10,12 of 46,16 of 23,6 of 8,24 of 65,8 of 10,2 of 2
265,Decision - Unanimous,3,15:00,W,Drakkar Klose,0,68 of 110,61%,114 of 163,2 of 2,100%,0,0,8:06,29 of 64,32 of 36,7 of 10,36 of 71,29 of 35,3 of 4,L,Devin Powell,0,22 of 80,27%,44 of 102,0 of 0,---,0,0,0:07,7 of 57,7 of 12,8 of 11,15 of 66,7 of 14,0 of 0
266,KO/TKO,1,0:27,L,Kevin Knabjian,0,0 of 0,---,0 of 0,0 of 0,---,0,0,0:00,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,W,Brock Larson,2,7 of 9,77%,9 of 11,0 of 1,0%,0,0,0:15,7 of 9,0 of 0,0 of 0,1 of 1,1 of 1,5 of 7
267,Decision - Unanimous,3,15:00,L,Jason Knight,0,12 of 42,28%,62 of 93,0 of 0,---,0,0,0:12,5 of 33,4 of 6,3 of 3,8 of 36,3 of 5,1 of 1,W,Jordan Rinaldi,0,20 of 40,50%,98 of 128,3 of 4,75%,2,1,11:45,12 of 29,2 of 5,6 of 6,9 of 18,0 of 0,11 of 22
268,Decision - Split,3,15:00,L,Jason Knight,2,29 of 88,32%,64 of 124,0 of 1,0%,1,1,6:54,10 of 52,6 of 18,13 of 18,29 of 86,0 of 2,0 of 0,W,Makwan Amirkhani,0,27 of 62,43%,32 of 68,3 of 5,60%,0,0,0:14,25 of 60,1 of 1,1 of 1,18 of 48,0 of 0,9 of 14
269,Decision - Unanimous,3,15:00,L,Jason Knight,0,36 of 181,19%,37 of 182,1 of 9,11%,0,0,1:04,22 of 160,10 of 15,4 of 6,33 of 175,3 of 6,0 of 0,W,Gabriel Benitez,0,85 of 192,44%,91 of 199,0 of 0,---,0,0,1:17,61 of 163,14 of 18,10 of 11,81 of 185,0 of 0,4 of 7
