,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
0,Decision - Unanimous,2,10:00,W,Ben Earwood,0,5 of 9,55%,64 of 71,2 of 2,100%,0,0,9:47,5 of 9,0 of 0,0 of 0,1 of 1,0 of 0,4 of 8,L,Chris Lytle,0,2 of 3,66%,29 of 31,0 of 0,---,1,0,0:00,0 of 1,2 of 2,0 of 0,2 of 3,0 of 0,0 of 0
1,KO/TKO,2,7:02,L,Cody East,0,21 of 47,44%,40 of 68,3 of 3,100%,0,0,0:24,17 of 43,0 of 0,4 of 4,15 of 38,4 of 5,2 of 4,W,Curtis Blaydes,0,52 of 81,64%,109 of 149,5 of 6,83%,0,0,4:28,41 of 69,7 of 8,4 of 4,10 of 21,6 of 12,36 of 48
2,KO/TKO,1,4:18,L,Cody East,0,26 of 62,41%,26 of 62,0 of 0,---,0,0,0:39,16 of 47,3 of 6,7 of 9,22 of 53,4 of 9,0 of 0,W,Walt Harris,1,31 of 58,53%,40 of 69,0 of 0,---,0,0,0:00,25 of 51,4 of 5,2 of 2,13 of 30,4 of 8,14 of 20
3,KO/TKO,1,1:08,L,Marvin Eastman,0,3 of 6,50%,7 of 10,1 of 3,33%,0,0,0:12,3 of 6,0 of 0,0 of 0,0 of 1,3 of 5,0 of 0,W,Drew McFedries,1,19 of 32,59%,22 of 35,1 of 1,100%,0,0,0:05,15 of 27,3 of 3,1 of 2,3 of 8,15 of 23,1 of 1
4,Decision - Unanimous,3,15:00,W,Marvin Eastman,0,40 of 89,44%,72 of 121,1 of 3,33%,0,0,4:14,16 of 64,15 of 16,9 of 9,5 of 45,35 of 44,0 of 0,L,Terry Martin,0,50 of 85,58%,74 of 109,1 of 8,12%,0,0,5:34,11 of 43,26 of 29,13 of 13,7 of 40,43 of 45,0 of 0
5,KO/TKO,2,8:49,L,Marvin Eastman,0,15 of 54,27%,25 of 64,0 of 1,0%,0,0,0:31,9 of 47,5 of 5,1 of 2,5 of 41,10 of 13,0 of 0,W,Quinton Jackson,1,45 of 74,60%,55 of 84,0 of 1,0%,0,0,1:01,31 of 59,12 of 13,2 of 2,13 of 34,31 of 39,1 of 1
6,KO/TKO,2,5:33,L,Marvin Eastman,0,10 of 45,22%,11 of 46,0 of 0,---,0,0,0:00,3 of 37,0 of 0,7 of 8,9 of 42,1 of 3,0 of 0,W,Travis Lutter,1,1 of 11,9%,1 of 11,0 of 1,0%,0,0,0:02,1 of 11,0 of 0,0 of 0,1 of 11,0 of 0,0 of 0
7,KO/TKO,1,1:07,L,Marvin Eastman,0,1 of 5,20%,1 of 5,0 of 0,---,0,0,0:00,0 of 2,0 of 0,1 of 3,1 of 5,0 of 0,0 of 0,W,Vitor Belfort,1,9 of 12,75%,9 of 12,0 of 0,---,0,0,0:03,8 of 11,0 of 0,1 of 1,1 of 2,2 of 2,6 of 8
8,Decision - Unanimous,3,15:00,L,Mike Easton,0,42 of 121,34%,110 of 196,0 of 4,0%,0,1,2:55,17 of 92,18 of 22,7 of 7,25 of 99,10 of 13,7 of 9,W,Yves Jabouin,0,60 of 132,45%,81 of 156,5 of 8,62%,0,0,6:51,38 of 98,21 of 32,1 of 2,44 of 111,13 of 15,3 of 6
9,Decision - Unanimous,3,15:00,L,Mike Easton,0,46 of 111,41%,51 of 116,0 of 2,0%,0,0,0:00,14 of 69,14 of 22,18 of 20,35 of 96,11 of 15,0 of 0,W,TJ Dillashaw,0,117 of 232,50%,138 of 257,2 of 5,40%,0,0,4:57,70 of 180,20 of 24,27 of 28,74 of 161,33 of 55,10 of 16
10,Decision - Split,3,15:00,L,Mike Easton,0,71 of 155,45%,91 of 182,3 of 8,37%,0,0,2:30,44 of 119,14 of 22,13 of 14,52 of 123,18 of 29,1 of 3,W,Brad Pickett,0,68 of 205,33%,94 of 234,4 of 7,57%,0,1,4:34,50 of 183,8 of 12,10 of 10,47 of 170,21 of 33,0 of 2
11,Decision - Unanimous,3,15:00,L,Mike Easton,0,30 of 155,19%,34 of 159,0 of 3,0%,0,0,0:01,7 of 118,3 of 14,20 of 23,29 of 153,1 of 2,0 of 0,W,Raphael Assuncao,0,57 of 156,36%,60 of 159,0 of 6,0%,0,0,2:24,28 of 118,6 of 12,23 of 26,45 of 140,12 of 16,0 of 0
12,Decision - Unanimous,3,15:00,W,Mike Easton,0,46 of 169,27%,55 of 178,1 of 2,50%,0,0,0:48,14 of 116,12 of 28,20 of 25,43 of 165,2 of 2,1 of 2,L,Ivan Menjivar,0,40 of 148,27%,42 of 150,0 of 1,0%,0,0,0:00,10 of 98,15 of 26,15 of 24,38 of 145,2 of 3,0 of 0
13,Decision - Majority,3,15:00,W,Mike Easton,0,85 of 152,55%,122 of 191,1 of 3,33%,0,0,2:14,37 of 95,30 of 35,18 of 22,60 of 124,25 of 28,0 of 0,L,Jared Papazian,0,68 of 167,40%,105 of 220,0 of 3,0%,0,0,3:03,43 of 131,16 of 25,9 of 11,55 of 147,13 of 20,0 of 0
14,KO/TKO,2,9:52,W,Mike Easton,1,31 of 84,36%,36 of 89,0 of 0,---,0,0,0:58,11 of 54,6 of 9,14 of 21,15 of 68,12 of 12,4 of 4,L,Byron Bloodworth,0,17 of 77,22%,21 of 81,0 of 3,0%,0,0,0:44,9 of 64,2 of 5,6 of 8,16 of 74,1 of 3,0 of 0
15,KO/TKO,1,5:00,L,Brian Ebersole,0,2 of 13,15%,3 of 14,0 of 1,0%,0,0,0:00,1 of 7,0 of 3,1 of 3,2 of 13,0 of 0,0 of 0,W,Omari Akhmedov,0,15 of 40,37%,16 of 41,0 of 0,---,0,0,0:00,7 of 26,4 of 5,4 of 9,14 of 37,1 of 3,0 of 0
16,Decision - Split,3,15:00,W,Brian Ebersole,0,49 of 94,52%,104 of 156,1 of 5,20%,0,1,3:17,21 of 53,7 of 14,21 of 27,32 of 72,13 of 18,4 of 4,L,John Howard,0,42 of 66,63%,97 of 128,2 of 4,50%,0,0,4:06,19 of 40,8 of 10,15 of 16,26 of 40,16 of 26,0 of 0
17,Decision - Unanimous,3,15:00,L,Brian Ebersole,0,42 of 114,36%,42 of 114,0 of 7,0%,0,0,0:25,29 of 87,6 of 14,7 of 13,38 of 107,4 of 7,0 of 0,W,Rick Story,1,71 of 199,35%,75 of 203,2 of 2,100%,0,0,1:02,39 of 149,21 of 39,11 of 11,62 of 178,2 of 13,7 of 8
18,Decision - Split,3,15:00,L,Brian Ebersole,0,35 of 88,39%,51 of 104,1 of 15,6%,0,0,2:54,13 of 53,9 of 15,13 of 20,32 of 77,1 of 4,2 of 7,W,James Head,0,37 of 83,44%,62 of 108,1 of 1,100%,1,1,3:16,22 of 64,13 of 16,2 of 3,19 of 61,17 of 21,1 of 1
19,Decision - Unanimous,3,15:00,W,Brian Ebersole,0,39 of 59,66%,90 of 118,2 of 5,40%,0,0,8:15,29 of 42,6 of 11,4 of 6,14 of 29,6 of 8,19 of 22,L,TJ Waldburger,1,18 of 41,43%,33 of 59,1 of 1,100%,4,0,1:44,9 of 31,6 of 7,3 of 3,13 of 35,4 of 5,1 of 1
20,Decision - Split,3,15:00,W,Brian Ebersole,0,23 of 39,58%,53 of 74,2 of 12,16%,0,0,8:59,14 of 24,2 of 6,7 of 9,9 of 21,10 of 14,4 of 4,L,Claude Patrick,0,28 of 47,59%,65 of 84,0 of 3,0%,3,0,1:25,13 of 27,14 of 16,1 of 4,3 of 15,25 of 32,0 of 0
21,KO/TKO,1,4:28,W,Brian Ebersole,0,19 of 24,79%,49 of 58,0 of 0,---,0,1,2:07,18 of 23,1 of 1,0 of 0,0 of 0,0 of 0,19 of 24,L,Dennis Hallman,0,0 of 1,0%,2 of 4,1 of 1,100%,1,0,2:16,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
22,Decision - Unanimous,3,15:00,W,Brian Ebersole,1,32 of 61,52%,73 of 104,4 of 8,50%,1,0,7:34,17 of 42,9 of 10,6 of 9,15 of 33,8 of 13,9 of 15,L,Chris Lytle,0,24 of 66,36%,56 of 104,0 of 0,---,5,2,1:31,13 of 48,11 of 17,0 of 1,19 of 54,5 of 12,0 of 0
23,Decision - Unanimous,3,15:00,W,Brian Ebersole,0,25 of 41,60%,146 of 180,3 of 3,100%,0,1,--,13 of 27,8 of 9,4 of 5,13 of 25,1 of 2,11 of 14,L,Matt Horwich,0,10 of 17,58%,99 of 127,1 of 9,11%,0,0,--,4 of 11,5 of 5,1 of 1,10 of 16,0 of 1,0 of 0
24,Submission,1,1:24,L,Mark Eddiva,0,4 of 8,50%,7 of 12,0 of 2,0%,0,0,0:17,1 of 4,2 of 3,1 of 1,4 of 8,0 of 0,0 of 0,W,Dan Hooker,0,5 of 9,55%,6 of 10,0 of 0,---,1,0,0:13,2 of 5,2 of 2,1 of 2,4 of 8,1 of 1,0 of 0
25,Decision - Split,3,15:00,L,Mark Eddiva,0,32 of 77,41%,36 of 82,0 of 4,0%,0,0,0:27,5 of 41,11 of 13,16 of 23,19 of 62,13 of 15,0 of 0,W,Levan Makashvili,0,27 of 57,47%,63 of 98,7 of 13,53%,0,0,5:48,11 of 35,8 of 13,8 of 9,9 of 32,13 of 19,5 of 6
26,KO/TKO,2,9:52,L,Mark Eddiva,0,54 of 131,41%,57 of 135,0 of 2,0%,0,0,1:48,22 of 91,4 of 7,28 of 33,47 of 121,2 of 3,5 of 7,W,Edimilson Souza,0,79 of 170,46%,79 of 172,0 of 0,---,0,0,0:00,65 of 149,14 of 21,0 of 0,72 of 160,7 of 10,0 of 0
27,Decision - Unanimous,3,15:00,W,Mark Eddiva,0,49 of 88,55%,141 of 189,4 of 10,40%,0,0,10:20,22 of 55,11 of 13,16 of 20,15 of 45,19 of 25,15 of 18,L,Jumabieke Tuerxun,0,12 of 34,35%,33 of 60,1 of 9,11%,2,0,0:50,6 of 28,4 of 4,2 of 2,3 of 14,7 of 18,2 of 2
28,Decision - Split,5,25:00,W,Frankie Edgar,0,135 of 363,37%,135 of 363,2 of 8,25%,0,0,0:18,105 of 309,23 of 46,7 of 8,134 of 361,1 of 2,0 of 0,L,Pedro Munhoz,0,166 of 350,47%,166 of 350,0 of 0,---,0,0,0:00,98 of 259,24 of 39,44 of 52,166 of 350,0 of 0,0 of 0
29,KO/TKO,1,3:18,L,Frankie Edgar,0,9 of 14,64%,9 of 14,0 of 2,0%,0,0,2:12,6 of 11,1 of 1,2 of 2,9 of 14,0 of 0,0 of 0,W,Chan Sung Jung,1,46 of 60,76%,79 of 97,0 of 0,---,0,0,0:00,46 of 60,0 of 0,0 of 0,8 of 18,0 of 0,38 of 42
30,Decision - Unanimous,5,25:00,L,Frankie Edgar,0,96 of 264,36%,96 of 264,1 of 15,6%,0,0,1:46,57 of 195,21 of 48,18 of 21,93 of 252,2 of 10,1 of 2,W,Max Holloway,0,129 of 328,39%,131 of 330,0 of 0,---,0,0,0:00,109 of 295,20 of 33,0 of 0,120 of 319,8 of 8,1 of 1
31,Decision - Unanimous,3,15:00,W,Frankie Edgar,0,58 of 136,42%,60 of 139,0 of 8,0%,0,0,0:51,33 of 106,6 of 10,19 of 20,52 of 126,6 of 10,0 of 0,L,Cub Swanson,0,48 of 130,36%,50 of 132,0 of 0,---,0,0,0:00,32 of 110,11 of 15,5 of 5,42 of 122,6 of 8,0 of 0
32,KO/TKO,1,4:44,L,Frankie Edgar,0,27 of 77,35%,27 of 77,0 of 1,0%,0,0,0:00,12 of 59,10 of 13,5 of 5,27 of 76,0 of 1,0 of 0,W,Brian Ortega,1,25 of 76,32%,25 of 77,0 of 0,---,0,0,0:02,21 of 71,3 of 4,1 of 1,17 of 66,6 of 8,2 of 2
33,TKO - Doctor's Stoppage,2,10:00,W,Frankie Edgar,0,72 of 103,69%,96 of 130,1 of 3,33%,0,0,8:26,67 of 98,5 of 5,0 of 0,3 of 16,0 of 0,69 of 87,L,Yair Rodriguez,0,16 of 42,38%,29 of 57,0 of 0,---,1,0,0:00,14 of 39,1 of 1,1 of 2,3 of 18,2 of 4,11 of 20
34,Decision - Unanimous,3,15:00,W,Frankie Edgar,0,40 of 76,52%,45 of 81,5 of 14,35%,2,1,4:49,29 of 62,7 of 9,4 of 5,33 of 65,3 of 4,4 of 7,L,Jeremy Stephens,1,33 of 146,22%,41 of 154,0 of 0,---,1,0,0:03,23 of 133,4 of 5,6 of 8,25 of 136,7 of 9,1 of 1
35,Decision - Unanimous,5,25:00,L,Frankie Edgar,0,79 of 264,29%,81 of 267,0 of 11,0%,0,0,0:00,42 of 213,14 of 25,23 of 26,72 of 254,7 of 10,0 of 0,W,Jose Aldo,0,80 of 192,41%,81 of 193,0 of 0,---,0,0,1:11,68 of 174,8 of 14,4 of 4,79 of 190,1 of 2,0 of 0
36,KO/TKO,1,2:28,W,Frankie Edgar,1,13 of 32,40%,13 of 32,0 of 1,0%,0,0,0:01,9 of 25,2 of 4,2 of 3,11 of 30,0 of 0,2 of 2,L,Chad Mendes,0,5 of 17,29%,5 of 17,0 of 0,---,0,0,0:00,1 of 13,0 of 0,4 of 4,5 of 17,0 of 0,0 of 0
37,Decision - Unanimous,5,25:00,W,Frankie Edgar,0,83 of 258,32%,91 of 266,5 of 13,38%,0,0,3:43,40 of 197,15 of 29,28 of 32,61 of 227,20 of 29,2 of 2,L,Urijah Faber,0,48 of 147,32%,50 of 149,0 of 3,0%,0,0,0:00,34 of 125,11 of 19,3 of 3,45 of 143,3 of 4,0 of 0
38,Submission,5,24:56,W,Frankie Edgar,0,93 of 202,46%,259 of 405,7 of 13,53%,2,0,16:08,77 of 180,15 of 18,1 of 4,24 of 103,0 of 3,69 of 96,L,Cub Swanson,0,31 of 86,36%,62 of 119,0 of 0,---,0,0,0:00,25 of 79,3 of 3,3 of 4,28 of 81,0 of 1,3 of 4
39,KO/TKO,3,14:16,W,Frankie Edgar,0,90 of 162,55%,159 of 236,3 of 3,100%,0,0,8:52,76 of 142,6 of 10,8 of 10,32 of 81,0 of 1,58 of 80,L,BJ Penn,0,13 of 66,19%,60 of 116,0 of 0,---,0,0,0:00,13 of 66,0 of 0,0 of 0,13 of 63,0 of 3,0 of 0
40,Decision - Unanimous,3,15:00,W,Frankie Edgar,0,81 of 146,55%,114 of 182,2 of 5,40%,0,0,5:03,53 of 112,23 of 29,5 of 5,61 of 122,4 of 5,16 of 19,L,Charles Oliveira,0,38 of 125,30%,59 of 146,0 of 4,0%,1,0,0:01,27 of 101,7 of 17,4 of 7,31 of 117,5 of 6,2 of 2
41,Decision - Unanimous,5,25:00,L,Frankie Edgar,0,60 of 272,22%,63 of 275,2 of 11,18%,0,0,0:57,24 of 214,14 of 29,22 of 29,55 of 264,5 of 8,0 of 0,W,Jose Aldo,0,76 of 253,30%,76 of 253,0 of 0,---,0,0,0:05,65 of 235,2 of 8,9 of 10,76 of 250,0 of 3,0 of 0
42,Decision - Split,5,25:00,L,Frankie Edgar,1,66 of 182,36%,70 of 186,2 of 6,33%,2,0,3:00,29 of 126,17 of 27,20 of 29,61 of 176,3 of 4,2 of 2,W,Benson Henderson,0,64 of 167,38%,67 of 170,0 of 1,0%,1,0,0:07,33 of 124,14 of 19,17 of 24,62 of 163,2 of 4,0 of 0
43,Decision - Unanimous,5,25:00,L,Frankie Edgar,0,68 of 190,35%,81 of 204,5 of 12,41%,0,0,2:08,33 of 132,18 of 37,17 of 21,57 of 177,6 of 6,5 of 7,W,Benson Henderson,0,87 of 264,32%,100 of 277,1 of 1,100%,3,0,0:37,50 of 212,25 of 32,12 of 20,71 of 240,8 of 11,8 of 13
44,KO/TKO,4,18:54,W,Frankie Edgar,1,61 of 176,34%,64 of 179,0 of 11,0%,0,0,0:15,39 of 137,9 of 22,13 of 17,57 of 168,1 of 4,3 of 4,L,Gray Maynard,1,42 of 170,24%,52 of 180,0 of 2,0%,0,0,0:16,36 of 158,4 of 9,2 of 3,32 of 153,8 of 14,2 of 3
45,Decision - Split,5,25:00,D,Frankie Edgar,0,95 of 226,42%,97 of 228,3 of 11,27%,2,0,1:27,62 of 173,20 of 37,13 of 16,86 of 211,6 of 12,3 of 3,D,Gray Maynard,3,71 of 212,33%,93 of 236,3 of 17,17%,1,0,2:13,62 of 198,8 of 13,1 of 1,56 of 186,7 of 10,8 of 16
46,Decision - Unanimous,5,25:00,W,Frankie Edgar,0,94 of 234,40%,142 of 285,3 of 9,33%,0,1,6:42,59 of 179,22 of 35,13 of 20,67 of 197,11 of 16,16 of 21,L,BJ Penn,0,36 of 146,24%,56 of 167,2 of 3,66%,0,0,1:25,29 of 132,7 of 13,0 of 1,32 of 141,3 of 4,1 of 1
47,Decision - Unanimous,5,25:00,W,Frankie Edgar,0,61 of 232,26%,63 of 234,1 of 13,7%,0,0,0:05,39 of 179,14 of 32,8 of 21,58 of 222,2 of 9,1 of 1,L,BJ Penn,0,71 of 262,27%,72 of 263,0 of 0,---,0,0,0:00,60 of 248,7 of 10,4 of 4,63 of 247,8 of 15,0 of 0
48,Submission,2,7:20,W,Frankie Edgar,0,25 of 61,40%,36 of 72,0 of 3,0%,1,0,0:37,19 of 49,5 of 10,1 of 2,11 of 38,2 of 5,12 of 18,L,Matt Veach,0,7 of 42,16%,7 of 42,3 of 9,33%,0,0,2:00,5 of 39,2 of 2,0 of 1,5 of 35,2 of 7,0 of 0
49,Decision - Unanimous,3,15:00,W,Frankie Edgar,0,74 of 191,38%,76 of 193,1 of 7,14%,1,0,0:45,44 of 152,22 of 25,8 of 14,68 of 184,6 of 7,0 of 0,L,Sean Sherk,0,27 of 204,13%,30 of 207,1 of 3,33%,0,0,0:25,22 of 197,3 of 5,2 of 2,25 of 198,2 of 6,0 of 0
50,Decision - Unanimous,3,15:00,W,Frankie Edgar,0,69 of 112,61%,124 of 171,10 of 11,90%,0,0,12:08,51 of 94,11 of 11,7 of 7,10 of 19,5 of 8,54 of 85,L,Hermes Franca,0,18 of 38,47%,63 of 94,0 of 0,---,1,0,0:00,13 of 31,2 of 3,3 of 4,14 of 30,4 of 8,0 of 0
51,Decision - Unanimous,3,15:00,L,Frankie Edgar,0,26 of 75,34%,31 of 80,1 of 5,20%,0,0,0:31,20 of 69,3 of 3,3 of 3,18 of 63,8 of 12,0 of 0,W,Gray Maynard,0,19 of 65,29%,27 of 74,9 of 10,90%,0,0,6:18,15 of 58,4 of 7,0 of 0,12 of 54,4 of 6,3 of 5
52,Decision - Unanimous,3,15:00,W,Frankie Edgar,0,42 of 79,53%,162 of 212,8 of 12,66%,0,0,13:10,39 of 76,3 of 3,0 of 0,3 of 8,2 of 2,37 of 69,L,Spencer Fisher,0,6 of 21,28%,31 of 47,0 of 0,---,0,0,0:00,3 of 17,2 of 3,1 of 1,3 of 16,2 of 4,1 of 1
53,KO/TKO,1,4:55,W,Frankie Edgar,0,31 of 54,57%,53 of 76,0 of 0,---,0,0,2:19,28 of 50,2 of 3,1 of 1,14 of 32,5 of 7,12 of 15,L,Mark Bocek,0,6 of 38,15%,11 of 43,0 of 5,0%,0,0,0:00,6 of 35,0 of 3,0 of 0,6 of 33,0 of 5,0 of 0
54,Decision - Unanimous,3,15:00,W,Frankie Edgar,0,55 of 100,55%,92 of 141,8 of 15,53%,0,1,5:02,43 of 86,11 of 12,1 of 2,13 of 46,24 of 31,18 of 23,L,Tyson Griffin,0,38 of 115,33%,42 of 119,3 of 6,50%,4,0,1:39,18 of 91,10 of 13,10 of 11,33 of 109,4 of 5,1 of 1
55,KO/TKO,2,7:32,W,Abdul-Kerim Edilov,0,77 of 125,61%,150 of 210,2 of 2,100%,1,0,5:31,59 of 105,16 of 17,2 of 3,9 of 22,6 of 12,62 of 91,L,Bojan Mihajlovic,0,1 of 13,7%,7 of 21,0 of 0,---,0,0,0:00,1 of 12,0 of 1,0 of 0,1 of 11,0 of 1,0 of 1
56,Submission,2,7:18,L,Johnny Eduardo,0,37 of 88,42%,37 of 88,0 of 1,0%,0,0,0:03,27 of 72,3 of 8,7 of 8,35 of 86,2 of 2,0 of 0,W,Nathaniel Wood,0,33 of 97,34%,33 of 97,0 of 0,---,1,0,0:41,20 of 73,3 of 7,10 of 17,33 of 97,0 of 0,0 of 0
57,KO/TKO,1,2:57,L,Johnny Eduardo,0,16 of 30,53%,16 of 30,0 of 0,---,1,0,0:00,11 of 23,0 of 1,5 of 6,16 of 30,0 of 0,0 of 0,W,Matthew Lopez,0,43 of 57,75%,59 of 73,1 of 1,100%,0,0,1:16,43 of 57,0 of 0,0 of 0,4 of 12,0 of 0,39 of 45
58,KO/TKO,2,5:46,W,Johnny Eduardo,1,26 of 54,48%,28 of 56,0 of 0,---,0,0,0:31,14 of 38,0 of 1,12 of 15,16 of 42,0 of 0,10 of 12,L,Manvel Gamburyan,0,11 of 24,45%,13 of 26,0 of 3,0%,0,0,0:00,6 of 18,3 of 3,2 of 3,8 of 21,3 of 3,0 of 0
59,Submission,2,9:18,L,Johnny Eduardo,0,4 of 24,16%,7 of 27,0 of 0,---,0,0,0:01,0 of 11,0 of 5,4 of 8,4 of 24,0 of 0,0 of 0,W,Aljamain Sterling,0,23 of 61,37%,49 of 90,2 of 2,100%,1,0,3:29,14 of 40,6 of 14,3 of 7,10 of 39,1 of 1,12 of 21
60,KO/TKO,1,4:37,W,Johnny Eduardo,1,11 of 20,55%,11 of 20,0 of 3,0%,0,0,0:02,3 of 11,1 of 1,7 of 8,10 of 19,1 of 1,0 of 0,L,Eddie Wineland,0,6 of 56,10%,6 of 56,0 of 0,---,0,0,0:00,3 of 53,1 of 1,2 of 2,6 of 56,0 of 0,0 of 0
61,Decision - Unanimous,3,15:00,W,Johnny Eduardo,0,51 of 154,33%,51 of 154,0 of 0,---,0,0,0:00,25 of 122,4 of 4,22 of 28,49 of 152,2 of 2,0 of 0,L,Jeff Curran,0,31 of 152,20%,31 of 152,0 of 2,0%,0,0,0:00,21 of 133,5 of 12,5 of 7,30 of 151,1 of 1,0 of 0
62,Decision - Unanimous,3,15:00,L,Johnny Eduardo,0,28 of 85,32%,30 of 88,0 of 0,---,1,0,0:04,15 of 61,7 of 11,6 of 13,26 of 83,2 of 2,0 of 0,W,Raphael Assuncao,0,53 of 101,52%,93 of 143,3 of 8,37%,0,0,4:55,32 of 77,7 of 9,14 of 15,31 of 78,11 of 11,11 of 12
63,Submission,1,1:52,L,Yves Edwards,0,5 of 14,35%,5 of 14,0 of 0,---,0,0,0:00,1 of 7,0 of 3,4 of 4,4 of 13,1 of 1,0 of 0,W,Akbarh Arreola,1,12 of 26,46%,12 of 26,1 of 1,100%,1,0,0:45,8 of 20,2 of 4,2 of 2,7 of 19,2 of 3,3 of 4
64,Submission,3,12:31,L,Yves Edwards,0,27 of 79,34%,31 of 84,1 of 1,100%,0,0,0:43,15 of 63,9 of 13,3 of 3,21 of 72,6 of 7,0 of 0,W,Piotr Hallmann,0,56 of 113,49%,96 of 162,4 of 11,36%,1,0,5:30,25 of 70,23 of 32,8 of 11,29 of 72,10 of 17,17 of 24
65,Overturned,1,2:47,NC,Yves Edwards,0,19 of 38,50%,19 of 38,0 of 0,---,0,0,0:00,11 of 26,4 of 8,4 of 4,18 of 36,1 of 2,0 of 0,NC,Yancy Medeiros,1,25 of 68,36%,25 of 68,0 of 0,---,0,0,0:04,14 of 50,10 of 15,1 of 3,22 of 65,0 of 0,3 of 3
66,Decision - Split,3,15:00,L,Yves Edwards,0,48 of 126,38%,48 of 128,0 of 0,---,0,0,0:00,10 of 79,13 of 19,25 of 28,48 of 125,0 of 1,0 of 0,W,Daron Cruickshank,0,44 of 142,30%,44 of 142,0 of 1,0%,0,0,0:00,15 of 95,25 of 43,4 of 4,44 of 142,0 of 0,0 of 0
67,Decision - Split,3,15:00,L,Yves Edwards,0,58 of 115,50%,64 of 125,1 of 3,33%,0,0,2:51,32 of 82,14 of 20,12 of 13,46 of 98,12 of 17,0 of 0,W,Isaac Vallie-Flagg,0,76 of 222,34%,129 of 284,0 of 0,---,0,0,2:14,47 of 180,18 of 27,11 of 15,52 of 179,24 of 43,0 of 0
68,KO/TKO,1,1:55,W,Yves Edwards,1,8 of 21,38%,12 of 26,0 of 1,0%,0,0,0:06,5 of 16,1 of 2,2 of 3,6 of 19,0 of 0,2 of 2,L,Jeremy Stephens,0,5 of 21,23%,6 of 22,0 of 1,0%,0,0,0:02,3 of 18,1 of 1,1 of 2,4 of 20,1 of 1,0 of 0
69,Decision - Unanimous,3,15:00,L,Yves Edwards,0,45 of 150,30%,45 of 150,0 of 3,0%,0,0,0:03,28 of 114,7 of 23,10 of 13,45 of 147,0 of 3,0 of 0,W,Tony Ferguson,0,61 of 232,26%,62 of 234,1 of 1,100%,1,0,0:10,38 of 199,6 of 10,17 of 23,54 of 219,7 of 13,0 of 0
70,KO/TKO,2,7:44,W,Yves Edwards,2,42 of 108,38%,55 of 121,0 of 0,---,0,0,0:35,29 of 89,10 of 14,3 of 5,21 of 82,9 of 13,12 of 13,L,Rafaello Oliveira,0,22 of 117,18%,28 of 124,0 of 3,0%,0,0,0:43,14 of 92,4 of 18,4 of 7,21 of 113,1 of 4,0 of 0
71,KO/TKO,1,3:52,L,Yves Edwards,0,14 of 32,43%,23 of 43,1 of 2,50%,0,0,1:15,8 of 23,4 of 7,2 of 2,14 of 32,0 of 0,0 of 0,W,Sam Stout,1,13 of 54,24%,13 of 56,0 of 0,---,0,0,0:02,5 of 43,5 of 7,3 of 4,13 of 54,0 of 0,0 of 0
72,Submission,2,9:33,W,Yves Edwards,0,33 of 75,44%,41 of 84,0 of 0,---,1,0,2:01,15 of 55,11 of 12,7 of 8,27 of 65,3 of 7,3 of 3,L,Cody McKenzie,0,16 of 72,22%,55 of 112,2 of 9,22%,0,0,2:52,12 of 65,2 of 4,2 of 3,11 of 60,1 of 5,4 of 7
73,Decision - Unanimous,3,15:00,W,Yves Edwards,0,54 of 125,43%,98 of 177,1 of 1,100%,1,0,8:03,42 of 110,9 of 11,3 of 4,20 of 64,4 of 6,30 of 55,L,John Gunderson,0,15 of 82,18%,24 of 91,0 of 6,0%,2,0,0:49,5 of 67,5 of 7,5 of 8,12 of 76,3 of 6,0 of 0
74,Decision - Unanimous,3,15:00,L,Yves Edwards,0,15 of 42,35%,28 of 56,5 of 8,62%,0,0,8:33,10 of 33,4 of 8,1 of 1,3 of 18,3 of 4,9 of 20,W,Duane Ludwig,0,48 of 102,47%,69 of 132,1 of 4,25%,0,0,2:39,16 of 61,31 of 40,1 of 1,16 of 50,23 of 38,9 of 14
75,TKO - Doctor's Stoppage,2,10:00,L,Yves Edwards,1,18 of 52,34%,29 of 63,0 of 0,---,2,0,0:40,13 of 46,4 of 5,1 of 1,15 of 45,1 of 1,2 of 6,W,Joe Stevenson,0,28 of 57,49%,76 of 109,3 of 6,50%,1,0,5:40,27 of 55,0 of 1,1 of 1,3 of 16,1 of 2,24 of 39
76,Submission,2,6:52,L,Yves Edwards,0,20 of 74,27%,21 of 75,1 of 2,50%,0,0,1:10,10 of 63,5 of 6,5 of 5,17 of 69,3 of 5,0 of 0,W,Mark Hominick,0,22 of 58,37%,31 of 67,0 of 0,---,1,0,0:22,13 of 49,6 of 6,3 of 3,11 of 45,11 of 13,0 of 0
