,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
77,KO/TKO,1,0:43,W,Abdul Razak Alhassan,1,15 of 21,71%,15 of 21,0 of 0,---,0,0,0:02,11 of 17,3 of 3,1 of 1,14 of 20,1 of 1,0 of 0,L,Niko Price,0,4 of 10,40%,4 of 10,0 of 1,0%,0,0,0:00,2 of 6,2 of 4,0 of 0,4 of 10,0 of 0,0 of 0
78,KO/TKO,1,3:47,W,Abdul Razak Alhassan,1,13 of 33,39%,20 of 42,0 of 0,---,0,0,0:02,11 of 29,0 of 1,2 of 3,11 of 28,2 of 5,0 of 0,L,Sabah Homasi,0,8 of 25,32%,9 of 26,1 of 2,50%,0,0,1:04,3 of 19,5 of 6,0 of 0,4 of 20,4 of 5,0 of 0
79,KO/TKO,1,4:21,W,Abdul Razak Alhassan,1,27 of 61,44%,34 of 70,1 of 3,33%,0,0,2:17,22 of 55,2 of 2,3 of 4,18 of 48,9 of 13,0 of 0,L,Sabah Homasi,0,39 of 60,65%,41 of 62,0 of 2,0%,0,0,0:11,23 of 42,12 of 14,4 of 4,16 of 33,18 of 22,5 of 5
80,Decision - Split,3,15:00,L,Abdul Razak Alhassan,0,43 of 99,43%,44 of 102,0 of 0,---,0,1,0:01,37 of 88,3 of 5,3 of 6,37 of 91,6 of 8,0 of 0,W,Omari Akhmedov,0,52 of 153,33%,99 of 213,6 of 9,66%,0,0,5:40,42 of 140,6 of 9,4 of 4,38 of 126,2 of 5,12 of 22
81,KO/TKO,1,0:53,W,Abdul Razak Alhassan,3,12 of 22,54%,12 of 22,0 of 0,---,0,0,0:07,12 of 22,0 of 0,0 of 0,7 of 16,2 of 2,3 of 4,L,Charlie Ward,0,2 of 14,14%,2 of 15,0 of 0,---,0,0,0:00,2 of 14,0 of 0,0 of 0,1 of 13,1 of 1,0 of 0
82,Decision - Unanimous,3,15:00,L,Rafael Rebello,0,17 of 62,27%,60 of 115,5 of 9,55%,0,0,5:10,8 of 48,2 of 3,7 of 11,10 of 44,6 of 9,1 of 9,W,Chris Cariaso,0,64 of 139,46%,94 of 175,1 of 3,33%,1,2,4:22,34 of 102,18 of 24,12 of 13,29 of 77,17 of 26,18 of 36
83,Submission,1,1:55,W,Rafael Rebello,0,5 of 13,38%,9 of 17,1 of 1,100%,1,0,--,3 of 8,2 of 4,0 of 1,0 of 3,4 of 9,1 of 1,L,Kyle Dietz,0,8 of 13,61%,11 of 16,0 of 1,0%,0,0,--,4 of 9,3 of 3,1 of 1,0 of 3,8 of 10,0 of 0
84,Decision - Split,3,15:00,L,Rafael Rebello,0,48 of 140,34%,79 of 177,0 of 8,0%,0,0,6:09,17 of 86,14 of 24,17 of 30,22 of 106,26 of 34,0 of 0,W,Kenji Osawa,0,33 of 100,33%,49 of 116,0 of 0,---,0,0,1:12,22 of 69,11 of 30,0 of 1,28 of 86,5 of 14,0 of 0
85,KO/TKO,1,3:04,L,Paul Redmond,0,11 of 31,35%,11 of 31,0 of 0,---,0,0,0:00,10 of 28,0 of 2,1 of 1,11 of 29,0 of 2,0 of 0,W,Robert Whiteford,1,20 of 37,54%,22 of 39,0 of 1,0%,0,0,0:04,14 of 29,4 of 6,2 of 2,14 of 29,1 of 1,5 of 7
86,Decision - Unanimous,3,15:00,L,Paul Redmond,0,2 of 7,28%,16 of 22,0 of 2,0%,0,0,0:00,1 of 6,1 of 1,0 of 0,2 of 7,0 of 0,0 of 0,W,Mirsad Bektic,0,34 of 56,60%,154 of 194,2 of 3,66%,0,0,13:53,33 of 55,1 of 1,0 of 0,5 of 16,0 of 0,29 of 40
87,Submission,2,8:44,L,Johnny Rees,0,36 of 52,69%,49 of 65,1 of 4,25%,0,0,2:30,15 of 26,15 of 18,6 of 8,4 of 12,27 of 35,5 of 5,W,Steve Bruno,0,10 of 18,55%,37 of 47,3 of 6,50%,1,0,5:01,5 of 11,2 of 2,3 of 5,2 of 7,5 of 8,3 of 3
88,Submission,1,4:21,L,Johnny Rees,0,7 of 15,46%,10 of 19,0 of 0,---,0,0,4:06,6 of 14,1 of 1,0 of 0,2 of 6,0 of 0,5 of 9,W,Nate Loughran,0,1 of 3,33%,10 of 12,0 of 0,---,2,0,0:00,0 of 0,0 of 2,1 of 1,1 of 3,0 of 0,0 of 0
89,KO/TKO,1,0:13,L,Chad Reiner,0,2 of 9,22%,2 of 9,0 of 0,---,0,0,0:00,1 of 8,0 of 0,1 of 1,2 of 9,0 of 0,0 of 0,W,Anthony Johnson,1,3 of 7,42%,3 of 7,0 of 0,---,0,0,0:01,3 of 7,0 of 0,0 of 0,3 of 7,0 of 0,0 of 0
90,Decision - Unanimous,3,15:00,L,Chad Reiner,0,6 of 30,20%,41 of 68,1 of 3,33%,2,0,1:27,3 of 22,2 of 4,1 of 4,3 of 24,3 of 6,0 of 0,W,Joshua Burkman,0,27 of 49,55%,69 of 94,9 of 12,75%,0,1,12:16,16 of 37,3 of 3,8 of 9,4 of 15,9 of 10,14 of 24
91,KO/TKO,2,5:50,L,Jason Reinhardt,0,1 of 1,100%,2 of 3,1 of 8,12%,0,0,1:10,1 of 1,0 of 0,0 of 0,1 of 1,0 of 0,0 of 0,W,Edwin Figueroa,0,23 of 39,58%,46 of 66,0 of 0,---,1,1,1:56,15 of 31,5 of 5,3 of 3,4 of 13,1 of 1,18 of 25
92,Submission,1,0:48,L,Jason Reinhardt,0,2 of 6,33%,2 of 6,0 of 0,---,0,0,0:09,1 of 5,0 of 0,1 of 1,2 of 5,0 of 1,0 of 0,W,Zhang Tiequan,0,4 of 11,36%,4 of 11,0 of 0,---,1,0,0:00,4 of 11,0 of 0,0 of 0,4 of 10,0 of 1,0 of 0
93,Submission,1,1:14,L,Jason Reinhardt,0,1 of 3,33%,1 of 3,0 of 0,---,0,0,0:00,1 of 3,0 of 0,0 of 0,0 of 2,1 of 1,0 of 0,W,Joe Lauzon,0,5 of 7,71%,8 of 10,1 of 2,50%,1,0,0:56,3 of 5,2 of 2,0 of 0,1 of 3,2 of 2,2 of 2
94,KO/TKO,1,2:58,L,Wilson Reis,0,1 of 6,16%,2 of 7,1 of 4,25%,0,0,0:46,0 of 4,0 of 1,1 of 1,1 of 6,0 of 0,0 of 0,W,Alexandre Pantoja,1,23 of 33,69%,26 of 36,0 of 0,---,0,0,0:14,19 of 28,4 of 5,0 of 0,7 of 12,0 of 0,16 of 21
95,Decision - Unanimous,3,15:00,W,Wilson Reis,0,32 of 115,27%,41 of 126,7 of 17,41%,1,0,5:57,18 of 91,4 of 12,10 of 12,30 of 111,2 of 4,0 of 0,L,Ben Nguyen,0,39 of 111,35%,53 of 126,0 of 0,---,0,0,0:25,31 of 97,7 of 12,1 of 2,37 of 108,2 of 3,0 of 0
96,Decision - Unanimous,3,15:00,L,Wilson Reis,0,12 of 61,19%,61 of 127,8 of 16,50%,0,0,7:43,6 of 52,1 of 4,5 of 5,12 of 61,0 of 0,0 of 0,W,John Moraga,0,46 of 91,50%,69 of 116,0 of 0,---,1,2,0:42,30 of 73,12 of 14,4 of 4,34 of 76,6 of 7,6 of 8
97,KO/TKO,2,5:25,L,Wilson Reis,0,5 of 25,20%,5 of 25,0 of 1,0%,0,0,0:00,4 of 24,0 of 0,1 of 1,5 of 25,0 of 0,0 of 0,W,Henry Cejudo,1,34 of 58,58%,39 of 64,2 of 2,100%,0,0,0:45,24 of 47,7 of 8,3 of 3,24 of 41,2 of 3,8 of 14
98,Submission,3,14:49,L,Wilson Reis,0,16 of 168,9%,18 of 170,0 of 6,0%,0,0,0:01,2 of 139,2 of 14,12 of 15,16 of 167,0 of 1,0 of 0,W,Demetrious Johnson,0,108 of 186,58%,135 of 216,1 of 2,50%,1,0,2:19,81 of 154,16 of 20,11 of 12,72 of 136,8 of 16,28 of 34
99,Decision - Unanimous,3,15:00,W,Wilson Reis,0,34 of 84,40%,52 of 107,6 of 9,66%,2,0,8:46,19 of 65,5 of 8,10 of 11,26 of 73,1 of 2,7 of 9,L,Yuta Sasaki,0,34 of 105,32%,69 of 145,0 of 1,0%,0,2,1:08,25 of 89,8 of 13,1 of 3,26 of 93,1 of 2,7 of 10
100,Submission,1,1:49,W,Wilson Reis,0,4 of 8,50%,12 of 17,3 of 5,60%,1,0,1:05,3 of 7,0 of 0,1 of 1,4 of 8,0 of 0,0 of 0,L,Hector Sandoval,0,5 of 13,38%,8 of 16,0 of 0,---,0,1,0:07,3 of 11,1 of 1,1 of 1,5 of 11,0 of 2,0 of 0
101,Decision - Unanimous,3,15:00,W,Wilson Reis,0,48 of 125,38%,96 of 186,9 of 23,39%,0,0,6:51,36 of 111,7 of 7,5 of 7,28 of 96,10 of 16,10 of 13,L,Dustin Ortiz,0,45 of 130,34%,64 of 152,1 of 6,16%,0,0,0:15,31 of 111,13 of 17,1 of 2,32 of 110,11 of 17,2 of 3
102,Decision - Unanimous,3,15:00,L,Wilson Reis,0,28 of 66,42%,45 of 87,0 of 9,0%,0,1,4:53,12 of 47,7 of 10,9 of 9,14 of 44,12 of 16,2 of 6,W,Jussier Formiga,1,21 of 54,38%,36 of 71,4 of 5,80%,0,0,1:31,19 of 52,1 of 1,1 of 1,16 of 46,1 of 3,4 of 5
103,Submission,1,3:28,W,Wilson Reis,0,13 of 35,37%,13 of 35,1 of 2,50%,1,0,0:34,11 of 32,1 of 1,1 of 2,5 of 22,0 of 0,8 of 13,L,Scott Jorgensen,1,6 of 19,31%,7 of 20,0 of 0,---,0,0,0:18,2 of 13,1 of 2,3 of 4,4 of 14,0 of 1,2 of 4
104,Decision - Unanimous,3,15:00,W,Wilson Reis,0,22 of 67,32%,70 of 138,9 of 14,64%,1,0,6:35,13 of 55,2 of 5,7 of 7,18 of 61,2 of 4,2 of 2,L,Joby Sanchez,1,20 of 86,23%,36 of 102,0 of 0,---,0,1,0:16,16 of 75,4 of 11,0 of 0,15 of 74,0 of 3,5 of 9
105,Decision - Split,3,15:00,L,Wilson Reis,0,23 of 61,37%,66 of 110,3 of 7,42%,0,1,6:46,16 of 47,0 of 0,7 of 14,9 of 38,3 of 4,11 of 19,W,Iuri Alcantara,1,42 of 76,55%,84 of 128,2 of 3,66%,0,1,3:42,38 of 69,2 of 3,2 of 4,15 of 34,3 of 5,24 of 37
106,Decision - Unanimous,3,15:00,W,Wilson Reis,0,33 of 96,34%,78 of 150,4 of 6,66%,0,0,7:03,12 of 72,6 of 8,15 of 16,14 of 66,7 of 9,12 of 21,L,Ivan Menjivar,0,29 of 62,46%,86 of 123,0 of 0,---,0,0,0:00,8 of 29,13 of 20,8 of 13,18 of 49,7 of 7,4 of 6
107,Decision - Unanimous,3,15:00,L,Goran Reljic,0,23 of 74,31%,74 of 133,2 of 6,33%,0,0,5:38,14 of 60,7 of 9,2 of 5,23 of 73,0 of 0,0 of 1,W,Krzysztof Soszynski,0,57 of 114,50%,107 of 168,0 of 1,0%,3,0,4:03,35 of 89,6 of 7,16 of 18,34 of 84,9 of 10,14 of 20
108,Decision - Split,3,15:00,L,Goran Reljic,0,14 of 56,25%,27 of 73,3 of 5,60%,1,1,6:44,2 of 37,6 of 9,6 of 10,9 of 42,3 of 5,2 of 9,W,Kendall Grove,0,28 of 89,31%,83 of 146,1 of 1,100%,1,0,0:27,17 of 75,8 of 10,3 of 4,9 of 62,15 of 19,4 of 8
109,Decision - Unanimous,3,15:00,L,Goran Reljic,0,20 of 50,40%,40 of 70,1 of 1,100%,3,1,2:05,7 of 31,10 of 12,3 of 7,17 of 41,1 of 6,2 of 3,W,CB Dollaway,0,25 of 73,34%,72 of 124,5 of 7,71%,1,1,6:19,12 of 51,12 of 19,1 of 3,9 of 36,7 of 14,9 of 23
110,KO/TKO,2,8:15,W,Goran Reljic,1,33 of 63,52%,39 of 74,0 of 0,---,0,0,1:08,27 of 53,5 of 9,1 of 1,22 of 44,0 of 0,11 of 19,L,Wilson Gouveia,1,33 of 73,45%,38 of 78,0 of 0,---,0,0,1:10,22 of 59,4 of 4,7 of 10,17 of 43,9 of 11,7 of 19
111,Submission,2,6:38,L,Leigh Remedios,0,5 of 12,41%,32 of 42,0 of 0,---,0,0,1:25,1 of 7,1 of 1,3 of 4,3 of 9,2 of 3,0 of 0,W,Genki Sudo,0,9 of 29,31%,17 of 37,2 of 3,66%,3,0,3:31,8 of 21,0 of 1,1 of 7,3 of 18,0 of 2,6 of 9
112,KO/TKO,3,12:03,L,Chance Rencountre,0,23 of 83,27%,23 of 85,0 of 1,0%,0,0,0:24,6 of 54,14 of 26,3 of 3,20 of 80,3 of 3,0 of 0,W,Lyman Good,1,68 of 134,50%,73 of 142,0 of 0,---,0,0,0:10,52 of 113,6 of 10,10 of 11,59 of 124,8 of 9,1 of 1
113,Decision - Unanimous,3,15:00,W,Chance Rencountre,0,4 of 24,16%,48 of 112,2 of 8,25%,0,0,11:15,1 of 17,2 of 6,1 of 1,3 of 18,1 of 1,0 of 5,L,Ismail Naurdiev,0,21 of 43,48%,56 of 82,2 of 2,100%,0,0,0:22,13 of 32,8 of 11,0 of 0,13 of 32,7 of 10,1 of 1
114,Submission,1,2:25,W,Chance Rencountre,0,6 of 9,66%,13 of 22,2 of 3,66%,1,0,1:59,5 of 8,0 of 0,1 of 1,4 of 7,0 of 0,2 of 2,L,Kyle Stewart,0,2 of 11,18%,2 of 11,0 of 0,---,0,0,0:00,0 of 9,2 of 2,0 of 0,2 of 11,0 of 0,0 of 0
115,Decision - Unanimous,3,15:00,L,Chance Rencountre,0,16 of 123,13%,16 of 123,0 of 3,0%,0,0,0:00,8 of 102,3 of 14,5 of 7,16 of 123,0 of 0,0 of 0,W,Belal Muhammad,0,70 of 130,53%,88 of 149,3 of 4,75%,1,0,2:03,45 of 99,8 of 11,17 of 20,65 of 124,0 of 1,5 of 5
116,Decision - Unanimous,3,15:00,L,Marion Reneau,0,46 of 117,39%,81 of 154,2 of 4,50%,0,0,3:48,20 of 85,20 of 25,6 of 7,22 of 84,24 of 33,0 of 0,W,Raquel Pennington,0,107 of 154,69%,118 of 165,1 of 2,50%,0,1,5:29,54 of 97,46 of 50,7 of 7,51 of 93,52 of 56,4 of 5
117,Decision - Unanimous,3,15:00,L,Marion Reneau,0,58 of 142,40%,64 of 148,1 of 1,100%,0,0,0:20,42 of 121,10 of 14,6 of 7,54 of 133,2 of 3,2 of 6,W,Yana Kunitskaya,0,98 of 223,43%,113 of 239,1 of 1,100%,0,0,2:51,35 of 138,27 of 40,36 of 45,78 of 197,19 of 23,1 of 3
118,Decision - Unanimous,3,15:00,L,Marion Reneau,0,14 of 39,35%,35 of 62,0 of 0,---,0,0,1:16,10 of 34,3 of 4,1 of 1,8 of 33,6 of 6,0 of 0,W,Cat Zingano,0,33 of 57,57%,94 of 123,6 of 10,60%,0,0,8:54,14 of 32,10 of 13,9 of 12,12 of 23,8 of 9,13 of 25
119,Submission,2,8:40,W,Marion Reneau,0,23 of 39,58%,37 of 55,0 of 0,---,1,0,0:07,23 of 38,0 of 1,0 of 0,11 of 24,1 of 2,11 of 13,L,Sara McMann,0,9 of 49,18%,76 of 120,2 of 5,40%,0,0,5:11,5 of 42,2 of 5,2 of 2,6 of 45,3 of 4,0 of 0
120,KO/TKO,3,14:54,W,Marion Reneau,0,57 of 127,44%,118 of 192,0 of 0,---,5,1,3:28,47 of 116,9 of 10,1 of 1,24 of 68,10 of 11,23 of 48,L,Talita Bernardo,0,22 of 88,25%,38 of 112,3 of 7,42%,1,0,6:25,11 of 75,4 of 5,7 of 8,18 of 83,1 of 1,3 of 4
121,Decision - Majority,3,15:00,D,Marion Reneau,0,75 of 132,56%,153 of 236,0 of 0,---,0,0,4:00,58 of 111,11 of 12,6 of 9,35 of 89,8 of 9,32 of 34,D,Bethe Correia,0,43 of 95,45%,68 of 128,2 of 4,50%,0,0,3:22,20 of 67,15 of 20,8 of 8,40 of 89,1 of 2,2 of 4
122,KO/TKO,3,13:03,W,Marion Reneau,0,48 of 136,35%,72 of 170,1 of 1,100%,1,0,4:21,38 of 123,7 of 10,3 of 3,16 of 82,22 of 37,10 of 17,L,Milana Dudieva,0,17 of 47,36%,36 of 68,2 of 4,50%,0,0,2:29,8 of 34,3 of 7,6 of 6,12 of 35,4 of 8,1 of 4
123,Decision - Split,3,15:00,L,Marion Reneau,0,53 of 140,37%,55 of 142,1 of 1,100%,1,0,0:11,24 of 106,12 of 14,17 of 20,44 of 117,9 of 20,0 of 3,W,Ashlee Evans-Smith,0,55 of 213,25%,57 of 216,1 of 2,50%,0,0,0:49,25 of 167,25 of 40,5 of 6,44 of 194,9 of 13,2 of 6
124,Decision - Unanimous,3,15:00,L,Marion Reneau,0,26 of 75,34%,32 of 82,0 of 0,---,0,0,0:00,5 of 35,15 of 28,6 of 12,24 of 73,2 of 2,0 of 0,W,Holly Holm,0,65 of 178,36%,70 of 184,1 of 1,100%,0,0,0:50,27 of 103,25 of 47,13 of 28,63 of 174,2 of 2,0 of 2
125,Submission,1,1:54,W,Marion Reneau,0,6 of 16,37%,9 of 20,0 of 0,---,1,0,0:00,5 of 15,1 of 1,0 of 0,5 of 14,1 of 2,0 of 0,L,Jessica Andrade,1,6 of 15,40%,8 of 21,0 of 0,---,0,0,1:02,5 of 14,1 of 1,0 of 0,3 of 11,3 of 4,0 of 0
126,Decision - Unanimous,3,15:00,W,Marion Reneau,0,85 of 221,38%,86 of 222,0 of 0,---,0,0,0:16,64 of 187,10 of 22,11 of 12,76 of 206,9 of 14,0 of 1,L,Alexis Dufresne,0,28 of 116,24%,33 of 122,0 of 3,0%,0,0,0:14,7 of 79,3 of 8,18 of 29,26 of 112,2 of 4,0 of 0
127,KO/TKO,1,1:36,L,Marco Polo Reyes,0,6 of 10,60%,7 of 11,0 of 0,---,0,0,0:00,0 of 3,5 of 6,1 of 1,3 of 7,3 of 3,0 of 0,W,Kyle Nelson,0,12 of 16,75%,12 of 16,0 of 2,0%,0,0,0:50,8 of 12,4 of 4,0 of 0,2 of 3,10 of 13,0 of 0
128,KO/TKO,1,1:07,L,Marco Polo Reyes,0,5 of 14,35%,5 of 14,0 of 1,0%,0,0,0:00,4 of 13,0 of 0,1 of 1,5 of 14,0 of 0,0 of 0,W,Drew Dober,1,16 of 27,59%,17 of 29,0 of 0,---,0,0,0:05,15 of 22,0 of 3,1 of 2,11 of 22,1 of 1,4 of 4
129,KO/TKO,2,7:03,L,Marco Polo Reyes,0,24 of 107,22%,26 of 109,0 of 0,---,0,0,0:00,13 of 88,4 of 12,7 of 7,24 of 105,0 of 2,0 of 0,W,Damir Hadzovic,0,58 of 109,53%,70 of 121,2 of 3,66%,0,0,2:19,48 of 98,6 of 7,4 of 4,30 of 69,2 of 2,26 of 38
130,KO/TKO,1,1:00,W,Marco Polo Reyes,2,18 of 39,46%,19 of 40,0 of 0,---,0,0,0:00,17 of 38,1 of 1,0 of 0,17 of 36,0 of 2,1 of 1,L,Matt Frevola,0,9 of 30,30%,9 of 30,0 of 0,---,0,0,0:00,5 of 26,4 of 4,0 of 0,8 of 29,1 of 1,0 of 0
131,KO/TKO,1,2:39,L,Marco Polo Reyes,0,16 of 42,38%,16 of 42,0 of 0,---,0,0,0:00,3 of 23,6 of 9,7 of 10,12 of 38,4 of 4,0 of 0,W,James Vick,1,20 of 52,38%,20 of 52,0 of 0,---,0,0,0:04,14 of 44,5 of 7,1 of 1,13 of 43,1 of 1,6 of 8
132,Decision - Split,3,15:00,W,Marco Polo Reyes,0,50 of 166,30%,67 of 183,0 of 0,---,0,0,2:33,20 of 122,18 of 28,12 of 16,39 of 154,0 of 0,11 of 12,L,Jason Novelli,0,29 of 126,23%,51 of 151,1 of 3,33%,0,0,1:04,16 of 107,3 of 8,10 of 11,27 of 123,0 of 0,2 of 3
133,KO/TKO,3,11:52,W,Marco Polo Reyes,2,135 of 299,45%,147 of 312,0 of 0,---,0,0,1:24,100 of 251,31 of 41,4 of 7,109 of 254,14 of 25,12 of 20,L,Dong Hyun Ma,0,83 of 197,42%,99 of 214,2 of 3,66%,0,0,1:28,76 of 187,4 of 7,3 of 3,67 of 171,16 of 26,0 of 0
134,KO/TKO,1,3:42,W,Marco Polo Reyes,1,10 of 31,32%,15 of 36,0 of 0,---,0,0,0:02,9 of 27,1 of 3,0 of 1,6 of 26,2 of 3,2 of 2,L,Cesar Arzamendia,0,16 of 46,34%,23 of 54,3 of 4,75%,0,0,1:12,7 of 33,7 of 11,2 of 2,10 of 35,6 of 9,0 of 2
135,KO/TKO,2,9:36,L,Dominick Reyes,0,21 of 51,41%,21 of 51,0 of 0,---,0,0,0:00,9 of 35,2 of 5,10 of 11,21 of 51,0 of 0,0 of 0,W,Jan Blachowicz,1,41 of 89,46%,41 of 89,0 of 0,---,0,0,0:03,25 of 70,6 of 9,10 of 10,37 of 83,1 of 2,3 of 4
136,Decision - Unanimous,5,25:00,L,Dominick Reyes,0,116 of 259,44%,119 of 263,0 of 0,---,0,0,0:00,41 of 169,48 of 55,27 of 35,109 of 252,7 of 7,0 of 0,W,Jon Jones,0,104 of 166,62%,107 of 170,2 of 9,22%,0,0,1:41,31 of 74,30 of 39,43 of 53,101 of 161,3 of 5,0 of 0
137,KO/TKO,1,1:43,W,Dominick Reyes,1,8 of 11,72%,9 of 12,0 of 0,---,0,0,0:09,7 of 10,0 of 0,1 of 1,2 of 4,2 of 2,4 of 5,L,Chris Weidman,0,3 of 6,50%,10 of 13,1 of 4,25%,0,0,1:10,1 of 4,2 of 2,0 of 0,1 of 3,1 of 1,1 of 2
138,Decision - Split,3,15:00,W,Dominick Reyes,0,44 of 121,36%,47 of 124,0 of 2,0%,0,0,0:00,16 of 81,16 of 26,12 of 14,41 of 117,3 of 4,0 of 0,L,Volkan Oezdemir,0,35 of 99,35%,48 of 112,1 of 7,14%,0,0,1:33,24 of 81,4 of 6,7 of 12,30 of 91,5 of 7,0 of 1
139,Decision - Unanimous,3,15:00,W,Dominick Reyes,1,94 of 142,66%,101 of 150,0 of 2,0%,0,0,1:26,48 of 87,21 of 28,25 of 27,67 of 111,27 of 31,0 of 0,L,Ovince Saint Preux,0,38 of 71,53%,39 of 72,1 of 9,11%,0,0,1:33,23 of 52,9 of 12,6 of 7,37 of 69,1 of 2,0 of 0
140,KO/TKO,1,2:55,W,Dominick Reyes,1,20 of 52,38%,21 of 53,0 of 1,0%,0,0,0:00,7 of 33,5 of 11,8 of 8,19 of 49,1 of 3,0 of 0,L,Jared Cannonier,0,6 of 21,28%,10 of 26,0 of 0,---,0,0,0:00,4 of 18,0 of 1,2 of 2,6 of 20,0 of 1,0 of 0
141,Submission,1,3:39,W,Dominick Reyes,0,16 of 28,57%,27 of 42,1 of 1,100%,1,0,2:07,13 of 25,2 of 2,1 of 1,3 of 5,0 of 0,13 of 23,L,Jeremy Kimball,0,4 of 6,66%,4 of 6,1 of 4,25%,0,0,1:00,4 of 6,0 of 0,0 of 0,2 of 4,1 of 1,1 of 1
142,KO/TKO,1,0:29,W,Dominick Reyes,1,13 of 16,81%,13 of 16,0 of 0,---,0,0,0:06,10 of 13,2 of 2,1 of 1,7 of 10,0 of 0,6 of 6,L,Joachim Christensen,0,1 of 3,33%,1 of 3,0 of 1,0%,0,0,0:00,1 of 3,0 of 0,0 of 0,1 of 3,0 of 0,0 of 0
143,KO/TKO,1,1:19,L,Alex Reyes,0,6 of 13,46%,6 of 13,0 of 0,---,0,0,0:18,1 of 7,4 of 5,1 of 1,3 of 10,3 of 3,0 of 0,W,Mike Perry,1,11 of 18,61%,11 of 18,0 of 0,---,0,0,0:02,10 of 17,0 of 0,1 of 1,4 of 11,6 of 6,1 of 1
144,Submission,1,1:07,L,Johnny Rhodes,0,4 of 9,44%,4 of 9,0 of 0,---,0,0,--,2 of 5,0 of 0,2 of 4,4 of 9,0 of 0,0 of 0,W,Patrick Smith,0,5 of 12,41%,5 of 12,0 of 0,---,1,0,--,1 of 4,2 of 2,2 of 6,3 of 10,2 of 2,0 of 0
145,Submission,1,3:07,W,Johnny Rhodes,1,13 of 29,44%,21 of 38,0 of 0,---,1,0,--,12 of 28,0 of 0,1 of 1,3 of 6,1 of 2,9 of 21,L,Fred Ettish,0,4 of 7,57%,7 of 11,0 of 0,---,0,0,--,0 of 1,2 of 4,2 of 2,4 of 7,0 of 0,0 of 0
146,KO/TKO,1,12:1,W,Johnny Rhodes,0,11 of 17,64%,74 of 86,1 of 1,100%,0,0,--,9 of 15,1 of 1,1 of 1,1 of 1,1 of 1,9 of 15,L,David Levicki,0,4 of 5,80%,95 of 102,0 of 0,---,0,0,--,4 of 5,0 of 0,0 of 0,1 of 2,2 of 2,1 of 1
147,Submission,1,1:15,L,Mike Rhodes,0,2 of 3,66%,3 of 4,0 of 0,---,0,0,0:00,1 of 2,1 of 1,0 of 0,2 of 3,0 of 0,0 of 0,W,Erick Silva,0,2 of 2,100%,4 of 4,1 of 1,100%,1,0,1:05,1 of 1,1 of 1,0 of 0,2 of 2,0 of 0,0 of 0
148,Decision - Unanimous,3,15:00,L,Mike Rhodes,0,47 of 146,32%,52 of 153,0 of 2,0%,0,0,0:37,25 of 115,4 of 8,18 of 23,44 of 142,3 of 4,0 of 0,W,Robert Whittaker,0,66 of 183,36%,93 of 213,1 of 1,100%,0,0,2:22,46 of 163,10 of 10,10 of 10,62 of 177,3 of 4,1 of 2
149,Decision - Unanimous,3,15:00,L,Mike Rhodes,0,51 of 105,48%,57 of 112,2 of 4,50%,1,0,2:32,26 of 71,9 of 18,16 of 16,46 of 95,5 of 10,0 of 0,W,George Sullivan,0,61 of 177,34%,81 of 200,2 of 14,14%,0,0,1:41,29 of 128,10 of 20,22 of 29,53 of 165,8 of 11,0 of 1
150,Submission,1,2:21,W,Amanda Ribas,0,6 of 7,85%,13 of 15,1 of 1,100%,1,0,1:08,1 of 1,4 of 5,1 of 1,3 of 4,3 of 3,0 of 0,L,Paige VanZant,0,3 of 5,60%,4 of 6,0 of 0,---,0,0,0:32,1 of 1,0 of 1,2 of 3,3 of 4,0 of 1,0 of 0
151,Decision - Unanimous,3,15:00,W,Amanda Ribas,0,85 of 159,53%,173 of 254,1 of 3,33%,2,1,7:25,57 of 125,18 of 24,10 of 10,45 of 111,8 of 9,32 of 39,L,Randa Markos,0,36 of 77,46%,56 of 99,1 of 1,100%,0,0,1:00,22 of 58,3 of 7,11 of 12,33 of 74,3 of 3,0 of 0
152,Decision - Unanimous,3,15:00,W,Amanda Ribas,0,74 of 206,35%,84 of 216,2 of 2,100%,0,0,1:46,40 of 163,21 of 28,13 of 15,72 of 203,0 of 0,2 of 3,L,Mackenzie Dern,0,20 of 145,13%,50 of 175,0 of 6,0%,0,0,0:02,16 of 135,3 of 8,1 of 2,19 of 144,0 of 0,1 of 1
153,Submission,2,7:10,W,Amanda Ribas,0,21 of 41,51%,67 of 92,2 of 5,40%,2,0,4:32,16 of 35,4 of 5,1 of 1,10 of 22,4 of 5,7 of 14,L,Emily Whitmire,0,7 of 25,28%,18 of 37,0 of 0,---,0,1,1:34,4 of 21,3 of 4,0 of 0,4 of 21,2 of 2,1 of 2
