,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
434,Decision - Split,3,15:00,L,Nam Phan,0,38 of 65,58%,125 of 162,0 of 0,---,0,0,--,19 of 39,10 of 11,9 of 15,4 of 13,14 of 15,20 of 37,W,Nick Ertl,0,32 of 46,69%,114 of 151,3 of 6,50%,0,0,--,19 of 30,5 of 8,8 of 8,2 of 2,6 of 10,24 of 34
435,Decision - Unanimous,3,15:00,L,Constantinos Philippou,0,9 of 46,19%,12 of 49,0 of 1,0%,0,0,0:00,3 of 28,2 of 10,4 of 8,9 of 46,0 of 0,0 of 0,W,Gegard Mousasi,0,56 of 85,65%,137 of 182,4 of 4,100%,0,0,10:52,38 of 66,9 of 10,9 of 9,22 of 47,0 of 0,34 of 38
436,KO/TKO,1,3:47,W,Constantinos Philippou,1,15 of 44,34%,31 of 63,0 of 0,---,0,0,1:16,9 of 30,2 of 7,4 of 7,11 of 39,3 of 4,1 of 1,L,Lorenz Larkin,0,16 of 30,53%,19 of 34,0 of 0,---,0,0,0:00,8 of 21,2 of 3,6 of 6,11 of 23,5 of 7,0 of 0
437,KO/TKO,1,2:31,L,Constantinos Philippou,0,4 of 19,21%,4 of 19,0 of 0,---,0,0,0:00,1 of 15,1 of 2,2 of 2,3 of 18,1 of 1,0 of 0,W,Luke Rockhold,1,12 of 19,63%,12 of 19,0 of 0,---,0,0,0:16,4 of 11,7 of 7,1 of 1,8 of 15,3 of 3,1 of 1
438,Decision - Unanimous,3,15:00,L,Constantinos Philippou,0,7 of 25,28%,15 of 34,0 of 0,---,0,0,0:00,2 of 19,1 of 1,4 of 5,7 of 25,0 of 0,0 of 0,W,Francis Carmont,0,29 of 64,45%,89 of 134,5 of 5,100%,0,0,12:30,19 of 54,8 of 8,2 of 2,8 of 30,0 of 0,21 of 34
439,KO/TKO,3,12:11,W,Constantinos Philippou,0,28 of 74,37%,56 of 108,0 of 0,---,0,0,2:49,27 of 70,1 of 3,0 of 1,5 of 34,6 of 9,17 of 31,L,Tim Boetsch,1,25 of 53,47%,41 of 74,2 of 8,25%,0,0,3:09,8 of 28,13 of 21,4 of 4,13 of 37,11 of 14,1 of 2
440,Decision - Unanimous,3,15:00,W,Constantinos Philippou,0,42 of 162,25%,53 of 173,0 of 2,0%,0,0,0:07,37 of 154,5 of 8,0 of 0,40 of 158,2 of 4,0 of 0,L,Riki Fukuda,0,44 of 97,45%,61 of 114,0 of 8,0%,0,0,1:56,20 of 68,6 of 9,18 of 20,43 of 94,1 of 3,0 of 0
441,Decision - Unanimous,3,15:00,W,Constantinos Philippou,0,60 of 155,38%,62 of 157,0 of 0,---,0,0,0:02,55 of 147,4 of 7,1 of 1,60 of 155,0 of 0,0 of 0,L,Court McGee,0,58 of 167,34%,70 of 181,0 of 8,0%,0,0,0:38,31 of 129,15 of 22,12 of 16,54 of 159,4 of 8,0 of 0
442,KO/TKO,1,3:11,W,Constantinos Philippou,3,21 of 32,65%,23 of 34,1 of 1,100%,1,0,0:46,20 of 31,1 of 1,0 of 0,14 of 24,3 of 3,4 of 5,L,Jared Hamman,0,9 of 25,36%,9 of 25,0 of 1,0%,0,0,0:05,0 of 12,2 of 2,7 of 11,8 of 24,1 of 1,0 of 0
443,Decision - Split,3,15:00,W,Constantinos Philippou,1,35 of 89,39%,79 of 144,2 of 3,66%,1,1,5:35,29 of 79,5 of 8,1 of 2,12 of 47,9 of 16,14 of 26,L,Jorge Rivera,0,25 of 70,35%,69 of 131,1 of 2,50%,0,1,5:06,15 of 58,6 of 8,4 of 4,11 of 48,7 of 12,7 of 10
444,Decision - Unanimous,3,15:00,L,Constantinos Philippou,0,23 of 49,46%,44 of 77,0 of 0,---,0,0,0:00,13 of 38,8 of 9,2 of 2,15 of 40,6 of 7,2 of 2,W,Nick Catone,0,31 of 59,52%,79 of 116,3 of 8,37%,0,0,8:38,22 of 47,4 of 5,5 of 7,11 of 35,9 of 9,11 of 15
445,Submission,2,7:29,L,Aaron Phillips,0,6 of 15,40%,7 of 16,0 of 0,---,0,0,0:05,1 of 9,5 of 6,0 of 0,5 of 14,1 of 1,0 of 0,W,Jack Shore,0,29 of 45,64%,42 of 59,3 of 8,37%,1,0,5:25,19 of 32,5 of 6,5 of 7,7 of 14,6 of 6,16 of 25
446,Decision - Unanimous,3,15:00,L,Aaron Phillips,0,38 of 54,70%,230 of 279,0 of 1,0%,0,0,0:00,23 of 39,12 of 12,3 of 3,14 of 25,17 of 18,7 of 11,W,Matt Hobar,0,63 of 100,63%,120 of 172,6 of 9,66%,0,0,12:55,51 of 85,8 of 11,4 of 4,6 of 15,21 of 28,36 of 57
447,Decision - Unanimous,3,15:00,L,Aaron Phillips,0,18 of 40,45%,109 of 137,0 of 0,---,1,1,1:08,5 of 23,12 of 14,1 of 3,9 of 26,3 of 6,6 of 8,W,Sam Sicilia,0,37 of 68,54%,95 of 129,5 of 8,62%,1,1,10:09,28 of 53,8 of 13,1 of 2,12 of 31,4 of 6,21 of 31
448,Decision - Unanimous,3,15:00,L,Elizabeth Phillips,0,15 of 34,44%,34 of 58,1 of 5,20%,0,1,6:39,5 of 19,3 of 8,7 of 7,9 of 27,6 of 7,0 of 0,W,Raquel Pennington,0,33 of 50,66%,81 of 102,3 of 5,60%,1,0,5:05,18 of 33,12 of 14,3 of 3,6 of 20,19 of 22,8 of 8
449,Decision - Unanimous,3,15:00,W,Elizabeth Phillips,0,49 of 101,48%,83 of 140,2 of 4,50%,1,0,6:41,43 of 93,3 of 4,3 of 4,34 of 77,1 of 3,14 of 21,L,Jessamyn Duke,0,36 of 80,45%,54 of 99,2 of 3,66%,3,2,3:19,27 of 68,7 of 10,2 of 2,27 of 64,8 of 14,1 of 2
450,Decision - Split,3,15:00,L,Elizabeth Phillips,0,25 of 54,46%,51 of 83,0 of 0,---,0,2,7:33,18 of 45,3 of 5,4 of 4,11 of 32,1 of 1,13 of 21,W,Milana Dudieva,0,11 of 36,30%,48 of 80,2 of 5,40%,0,0,2:35,6 of 28,5 of 8,0 of 0,6 of 30,5 of 6,0 of 0
451,Decision - Split,3,15:00,L,Elizabeth Phillips,0,67 of 270,24%,69 of 272,0 of 3,0%,0,0,2:05,57 of 249,6 of 17,4 of 4,64 of 254,3 of 16,0 of 0,W,Valerie Letourneau,0,104 of 275,37%,106 of 278,0 of 2,0%,0,0,0:01,85 of 246,17 of 25,2 of 4,94 of 248,10 of 27,0 of 0
452,Decision - Unanimous,3,15:00,L,John Phillips,0,5 of 14,35%,13 of 25,0 of 0,---,0,0,0:00,1 of 10,2 of 2,2 of 2,5 of 14,0 of 0,0 of 0,W,Junyong Park,0,10 of 21,47%,260 of 350,4 of 4,100%,0,0,13:11,10 of 21,0 of 0,0 of 0,2 of 2,0 of 0,8 of 19
453,Submission,2,6:12,L,John Phillips,0,1 of 2,50%,2 of 3,0 of 0,---,0,0,0:00,1 of 2,0 of 0,0 of 0,1 of 2,0 of 0,0 of 0,W,Khamzat Chimaev,0,43 of 52,82%,124 of 140,2 of 2,100%,1,0,5:54,40 of 49,1 of 1,2 of 2,1 of 1,0 of 0,42 of 51
454,KO/TKO,1,0:17,W,John Phillips,1,5 of 8,62%,5 of 8,0 of 0,---,0,0,0:02,4 of 7,1 of 1,0 of 0,3 of 6,0 of 0,2 of 2,L,Alen Amedovski,0,2 of 11,18%,2 of 11,0 of 0,---,0,0,0:00,2 of 11,0 of 0,0 of 0,2 of 11,0 of 0,0 of 0
455,Decision - Split,3,15:00,L,John Phillips,1,32 of 95,33%,35 of 99,0 of 0,---,0,0,0:36,15 of 70,8 of 15,9 of 10,29 of 90,3 of 5,0 of 0,W,Jack Marshman,0,31 of 149,20%,31 of 149,0 of 0,---,0,0,0:00,19 of 135,10 of 11,2 of 3,31 of 149,0 of 0,0 of 0
456,Submission,3,14:05,L,John Phillips,0,51 of 154,33%,53 of 156,0 of 0,---,0,1,0:49,21 of 108,16 of 29,14 of 17,43 of 132,7 of 16,1 of 6,W,Kevin Holland,0,123 of 187,65%,164 of 236,5 of 6,83%,2,0,3:22,74 of 127,33 of 42,16 of 18,95 of 153,11 of 12,17 of 22
457,Submission,1,3:58,L,John Phillips,0,0 of 1,0%,1 of 2,0 of 0,---,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,W,Charles Byrd,0,11 of 14,78%,34 of 41,1 of 1,100%,1,0,3:53,11 of 14,0 of 0,0 of 0,0 of 1,0 of 0,11 of 13
458,KO/TKO,2,5:44,W,Kyler Phillips,0,32 of 78,41%,34 of 80,2 of 2,100%,0,0,2:25,22 of 63,5 of 8,5 of 7,13 of 41,0 of 0,19 of 37,L,Cameron Else,0,11 of 30,36%,20 of 43,0 of 0,---,0,0,0:03,4 of 20,6 of 8,1 of 2,10 of 28,0 of 0,1 of 2
459,Decision - Unanimous,3,15:00,W,Kyler Phillips,0,89 of 168,52%,112 of 195,2 of 4,50%,1,0,5:52,66 of 139,13 of 19,10 of 10,58 of 124,11 of 15,20 of 29,L,Gabriel Silva,0,31 of 97,31%,43 of 112,2 of 6,33%,1,0,2:29,22 of 85,6 of 9,3 of 3,27 of 89,1 of 3,3 of 5
460,Decision - Unanimous,3,15:00,W,Vinc Pichel,0,41 of 78,52%,84 of 124,3 of 5,60%,0,0,6:34,27 of 64,11 of 11,3 of 3,15 of 35,9 of 11,17 of 32,L,Jim Miller,0,14 of 39,35%,26 of 57,2 of 2,100%,2,1,5:10,6 of 30,5 of 6,3 of 3,7 of 27,4 of 6,3 of 6
461,Decision - Unanimous,3,15:00,W,Vinc Pichel,0,60 of 101,59%,81 of 122,3 of 6,50%,1,1,6:01,29 of 55,16 of 26,15 of 20,26 of 62,14 of 16,20 of 23,L,Roosevelt Roberts,0,31 of 87,35%,34 of 90,2 of 3,66%,0,0,2:35,22 of 75,6 of 8,3 of 4,26 of 80,5 of 6,0 of 1
462,Submission,2,9:06,L,Vinc Pichel,0,7 of 22,31%,35 of 51,0 of 0,---,0,0,0:00,6 of 21,0 of 0,1 of 1,3 of 17,4 of 5,0 of 0,W,Gregor Gillespie,0,13 of 26,50%,30 of 48,7 of 9,77%,2,0,7:51,11 of 24,1 of 1,1 of 1,5 of 13,2 of 5,6 of 8
463,Decision - Unanimous,3,15:00,W,Vinc Pichel,0,60 of 186,32%,62 of 188,1 of 4,25%,0,0,0:49,24 of 135,15 of 21,21 of 30,50 of 174,10 of 12,0 of 0,L,Joaquim Silva,0,45 of 100,45%,54 of 109,0 of 0,---,0,0,0:00,30 of 79,10 of 15,5 of 6,44 of 97,1 of 3,0 of 0
464,KO/TKO,1,3:37,W,Vinc Pichel,1,19 of 38,50%,19 of 38,0 of 0,---,0,0,0:02,13 of 29,4 of 4,2 of 5,14 of 31,2 of 2,3 of 5,L,Damien Brown,0,21 of 56,37%,21 of 56,0 of 0,---,0,0,0:00,16 of 51,1 of 1,4 of 4,18 of 53,3 of 3,0 of 0
465,Decision - Unanimous,3,15:00,W,Vinc Pichel,0,57 of 113,50%,98 of 159,8 of 11,72%,0,0,8:32,22 of 68,13 of 18,22 of 27,13 of 57,25 of 31,19 of 25,L,Anthony Njokuani,0,24 of 77,31%,30 of 84,0 of 0,---,0,0,0:06,16 of 63,8 of 13,0 of 1,20 of 71,3 of 5,1 of 1
466,Decision - Unanimous,3,15:00,W,Vinc Pichel,0,44 of 81,54%,83 of 123,8 of 12,66%,1,0,10:53,20 of 56,7 of 7,17 of 18,12 of 39,15 of 15,17 of 27,L,Garett Whiteley,0,44 of 72,61%,56 of 86,0 of 0,---,2,0,0:40,16 of 38,19 of 24,9 of 10,13 of 33,18 of 20,13 of 19
467,KO/TKO,1,2:15,L,Vinc Pichel,0,0 of 4,0%,1 of 5,0 of 0,---,0,0,0:02,0 of 3,0 of 0,0 of 1,0 of 4,0 of 0,0 of 0,W,Rustam Khabilov,0,13 of 19,68%,19 of 25,5 of 6,83%,0,0,1:36,12 of 18,1 of 1,0 of 0,0 of 4,2 of 2,11 of 13
468,KO/TKO,3,13:50,L,Brad Pickett,0,51 of 113,45%,65 of 132,2 of 4,50%,0,0,3:31,42 of 93,4 of 7,5 of 13,38 of 100,1 of 1,12 of 12,W,Marlon Vera,1,67 of 143,46%,72 of 149,0 of 0,---,0,0,0:04,39 of 96,9 of 24,19 of 23,59 of 131,5 of 8,3 of 4
469,Decision - Unanimous,3,15:00,L,Brad Pickett,0,18 of 65,27%,20 of 67,1 of 1,100%,0,1,0:31,8 of 42,1 of 4,9 of 19,17 of 63,0 of 1,1 of 1,W,Urijah Faber,1,70 of 126,55%,89 of 151,5 of 10,50%,1,0,6:21,61 of 114,5 of 7,4 of 5,29 of 75,2 of 4,39 of 47
470,Submission,1,1:59,L,Brad Pickett,0,1 of 3,33%,1 of 3,0 of 0,---,0,0,0:11,0 of 1,1 of 1,0 of 1,0 of 2,1 of 1,0 of 0,W,Iuri Alcantara,1,26 of 39,66%,26 of 39,0 of 0,---,2,0,0:29,22 of 33,4 of 6,0 of 0,10 of 21,1 of 1,15 of 17
471,Decision - Split,3,15:00,W,Brad Pickett,0,39 of 137,28%,64 of 163,3 of 5,60%,0,0,3:19,13 of 86,14 of 22,12 of 29,34 of 129,2 of 3,3 of 5,L,Francisco Rivera,0,69 of 165,41%,69 of 165,2 of 2,100%,0,0,0:21,59 of 152,2 of 4,8 of 9,66 of 162,3 of 3,0 of 0
472,KO/TKO,2,5:29,L,Brad Pickett,1,20 of 55,36%,20 of 55,0 of 1,0%,0,0,0:28,17 of 48,1 of 2,2 of 5,16 of 50,3 of 3,1 of 2,W,Thomas Almeida,1,24 of 55,43%,24 of 55,0 of 0,---,0,0,0:01,17 of 45,4 of 7,3 of 3,23 of 54,1 of 1,0 of 0
473,Decision - Split,3,15:00,L,Brad Pickett,0,53 of 158,33%,72 of 179,2 of 9,22%,0,0,2:55,32 of 129,5 of 12,16 of 17,42 of 137,4 of 9,7 of 12,W,Chico Camus,0,71 of 149,47%,94 of 172,1 of 2,50%,0,0,0:04,65 of 139,5 of 9,1 of 1,62 of 139,5 of 6,4 of 4
474,Decision - Unanimous,3,15:00,L,Brad Pickett,0,22 of 97,22%,29 of 105,0 of 10,0%,0,0,1:33,15 of 81,5 of 14,2 of 2,10 of 78,12 of 19,0 of 0,W,Ian McCall,0,56 of 119,47%,112 of 176,3 of 7,42%,0,0,2:43,33 of 88,18 of 25,5 of 6,32 of 90,19 of 23,5 of 6
475,Decision - Unanimous,3,15:00,W,Brad Pickett,0,49 of 141,34%,88 of 186,4 of 8,50%,1,0,7:42,27 of 116,7 of 9,15 of 16,34 of 106,11 of 17,4 of 18,L,Neil Seery,0,47 of 114,41%,54 of 122,0 of 1,0%,0,0,0:00,41 of 100,6 of 14,0 of 0,41 of 102,6 of 12,0 of 0
476,Submission,2,8:43,L,Brad Pickett,0,17 of 78,21%,61 of 124,1 of 1,100%,0,0,2:21,16 of 73,0 of 2,1 of 3,13 of 67,0 of 1,4 of 10,W,Michael McDonald,2,51 of 87,58%,54 of 90,0 of 1,0%,2,0,0:29,44 of 79,4 of 5,3 of 3,43 of 73,5 of 9,3 of 5
477,Decision - Split,3,15:00,W,Brad Pickett,0,68 of 205,33%,94 of 234,4 of 7,57%,0,1,4:34,50 of 183,8 of 12,10 of 10,47 of 170,21 of 33,0 of 2,L,Mike Easton,0,71 of 155,45%,91 of 182,3 of 8,37%,0,0,2:30,44 of 119,14 of 22,13 of 14,52 of 123,18 of 29,1 of 3
478,Decision - Split,3,15:00,L,Brad Pickett,0,67 of 212,31%,67 of 212,0 of 0,---,0,0,0:02,33 of 154,16 of 33,18 of 25,67 of 212,0 of 0,0 of 0,W,Eddie Wineland,1,90 of 294,30%,90 of 294,0 of 2,0%,0,0,0:00,83 of 276,7 of 18,0 of 0,90 of 294,0 of 0,0 of 0
479,KO/TKO,1,3:40,W,Brad Pickett,1,14 of 48,29%,14 of 48,0 of 1,0%,0,0,0:02,8 of 39,3 of 5,3 of 4,12 of 46,0 of 0,2 of 2,L,Yves Jabouin,0,26 of 57,45%,26 of 57,0 of 0,---,0,0,0:00,15 of 44,7 of 9,4 of 4,26 of 56,0 of 1,0 of 0
480,Submission,2,9:05,W,Brad Pickett,1,36 of 67,53%,65 of 101,4 of 5,80%,1,0,5:37,34 of 64,1 of 2,1 of 1,11 of 24,1 of 3,24 of 40,L,Damacio Page,0,23 of 57,40%,34 of 70,1 of 4,25%,1,1,1:03,18 of 44,4 of 12,1 of 1,16 of 45,4 of 8,3 of 4
481,Submission,1,4:09,L,Brad Pickett,0,10 of 56,17%,10 of 56,0 of 0,---,0,0,0:00,9 of 50,1 of 6,0 of 0,10 of 56,0 of 0,0 of 0,W,Renan Barao,1,37 of 98,37%,38 of 99,0 of 1,0%,1,0,0:46,29 of 82,3 of 9,5 of 7,33 of 84,0 of 0,4 of 14
482,Decision - Unanimous,3,15:00,W,Brad Pickett,0,69 of 212,32%,86 of 229,3 of 9,33%,1,0,2:51,54 of 181,10 of 23,5 of 8,58 of 192,5 of 9,6 of 11,L,Ivan Menjivar,0,84 of 200,42%,94 of 210,0 of 1,0%,1,0,0:18,73 of 185,7 of 11,4 of 4,61 of 167,21 of 31,2 of 2
483,Decision - Unanimous,3,15:00,L,Brad Pickett,0,45 of 187,24%,51 of 193,0 of 4,0%,1,1,0:38,41 of 180,3 of 6,1 of 1,42 of 180,2 of 4,1 of 3,W,Scott Jorgensen,0,84 of 193,43%,104 of 213,4 of 8,50%,0,0,5:38,71 of 179,6 of 6,7 of 8,58 of 159,9 of 14,17 of 20
484,Decision - Unanimous,3,15:00,W,Brad Pickett,0,25 of 78,32%,48 of 101,10 of 11,90%,0,0,7:52,17 of 66,8 of 11,0 of 1,6 of 57,4 of 6,15 of 15,L,Demetrious Johnson,0,47 of 81,58%,66 of 100,2 of 3,66%,0,0,0:56,15 of 48,15 of 16,17 of 17,29 of 61,16 of 18,2 of 2
485,Submission,2,9:36,W,Brad Pickett,0,19 of 51,37%,93 of 137,0 of 0,---,2,0,8:12,15 of 42,4 of 9,0 of 0,3 of 13,1 of 6,15 of 32,L,Kyle Dietz,0,13 of 33,39%,40 of 62,0 of 0,---,0,1,0:24,10 of 29,2 of 3,1 of 1,5 of 13,7 of 19,1 of 1
486,KO/TKO,2,9:50,L,Oskar Piechota,0,37 of 84,44%,38 of 85,0 of 1,0%,0,0,0:07,27 of 72,7 of 8,3 of 4,33 of 80,4 of 4,0 of 0,W,Marc-Andre Barriault,1,74 of 137,54%,74 of 137,1 of 1,100%,0,0,1:45,61 of 121,5 of 7,8 of 9,37 of 90,23 of 29,14 of 18
487,KO/TKO,1,3:17,L,Oskar Piechota,0,8 of 17,47%,11 of 20,0 of 0,---,0,1,0:18,4 of 11,3 of 4,1 of 2,3 of 12,4 of 4,1 of 1,W,Punahele Soriano,2,26 of 44,59%,26 of 46,1 of 1,100%,0,0,1:14,20 of 37,6 of 7,0 of 0,10 of 19,2 of 3,14 of 22
488,Submission,2,9:26,L,Oskar Piechota,0,22 of 43,51%,51 of 76,0 of 0,---,0,0,0:00,19 of 36,3 of 7,0 of 0,8 of 27,12 of 14,2 of 2,W,Rodolfo Vieira,0,18 of 39,46%,37 of 62,3 of 7,42%,1,0,5:30,16 of 36,1 of 2,1 of 1,5 of 16,1 of 1,12 of 22
489,Submission,2,9:55,L,Oskar Piechota,1,23 of 53,43%,31 of 63,1 of 1,100%,2,0,3:21,17 of 46,3 of 4,3 of 3,18 of 42,3 of 7,2 of 4,W,Gerald Meerschaert,0,51 of 104,49%,98 of 159,3 of 4,75%,2,1,2:30,43 of 95,6 of 7,2 of 2,9 of 43,20 of 28,22 of 33
490,KO/TKO,1,1:54,W,Oskar Piechota,1,17 of 22,77%,17 of 22,0 of 0,---,0,0,0:04,13 of 18,2 of 2,2 of 2,10 of 14,0 of 0,7 of 8,L,Tim Williams,0,8 of 18,44%,8 of 18,0 of 0,---,0,0,0:00,4 of 12,0 of 0,4 of 6,8 of 18,0 of 0,0 of 0
491,Decision - Unanimous,3,15:00,W,Oskar Piechota,1,56 of 93,60%,80 of 121,1 of 3,33%,3,0,4:19,40 of 72,8 of 12,8 of 9,30 of 64,12 of 13,14 of 16,L,Jonathan Wilson,0,17 of 60,28%,17 of 60,0 of 0,---,0,0,0:22,9 of 50,2 of 3,6 of 7,17 of 60,0 of 0,0 of 0
492,Decision - Unanimous,3,15:00,L,Mike Pierce,0,42 of 127,33%,44 of 130,0 of 3,0%,0,0,2:29,30 of 109,7 of 13,5 of 5,33 of 107,9 of 20,0 of 0,W,Ryan LaFlare,0,65 of 189,34%,78 of 202,0 of 2,0%,0,0,0:00,37 of 146,23 of 38,5 of 5,57 of 176,8 of 13,0 of 0
493,Submission,1,0:31,L,Mike Pierce,0,2 of 5,40%,2 of 5,1 of 1,100%,0,0,0:09,2 of 5,0 of 0,0 of 0,2 of 5,0 of 0,0 of 0,W,Rousimar Palhares,0,0 of 1,0%,0 of 1,0 of 0,---,2,0,0:04,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
494,KO/TKO,2,7:55,W,Mike Pierce,1,17 of 41,41%,25 of 49,0 of 4,0%,0,0,4:40,11 of 34,4 of 5,2 of 2,4 of 17,9 of 16,4 of 8,L,David Mitchell,0,17 of 44,38%,81 of 110,0 of 0,---,0,0,0:17,0 of 25,17 of 19,0 of 0,0 of 18,17 of 26,0 of 0
495,Decision - Unanimous,3,15:00,W,Mike Pierce,0,16 of 48,33%,51 of 93,6 of 12,50%,0,0,10:04,16 of 48,0 of 0,0 of 0,10 of 35,3 of 4,3 of 9,L,Seth Baczynski,0,34 of 106,32%,94 of 185,0 of 0,---,0,0,0:11,24 of 95,7 of 8,3 of 3,33 of 103,1 of 3,0 of 0
496,KO/TKO,2,5:29,W,Mike Pierce,1,10 of 21,47%,21 of 32,0 of 2,0%,0,0,1:09,8 of 19,1 of 1,1 of 1,6 of 15,2 of 4,2 of 2,L,Aaron Simpson,1,28 of 44,63%,50 of 72,1 of 1,100%,1,0,0:47,23 of 32,4 of 11,1 of 1,10 of 20,14 of 20,4 of 4
497,Decision - Unanimous,3,15:00,W,Mike Pierce,0,32 of 51,62%,117 of 149,3 of 10,30%,0,0,11:20,18 of 33,3 of 4,11 of 14,5 of 16,13 of 15,14 of 20,L,Carlos Eduardo Rocha,0,17 of 37,45%,38 of 66,0 of 0,---,0,0,0:00,3 of 21,8 of 10,6 of 6,6 of 23,11 of 14,0 of 0
498,Decision - Split,3,15:00,L,Mike Pierce,0,41 of 119,34%,62 of 141,1 of 5,20%,0,0,2:38,30 of 104,8 of 12,3 of 3,32 of 109,9 of 10,0 of 0,W,Josh Koscheck,0,33 of 95,34%,47 of 110,2 of 3,66%,0,0,2:37,22 of 84,11 of 11,0 of 0,21 of 81,11 of 13,1 of 1
499,Decision - Split,3,15:00,W,Mike Pierce,0,75 of 144,52%,133 of 206,0 of 1,0%,0,0,0:36,51 of 116,14 of 14,10 of 14,59 of 127,13 of 14,3 of 3,L,Paul Bradley,0,63 of 145,43%,69 of 155,0 of 4,0%,0,0,1:03,46 of 124,10 of 11,7 of 10,51 of 130,12 of 15,0 of 0
500,Decision - Split,3,15:00,L,Mike Pierce,0,37 of 99,37%,81 of 145,1 of 4,25%,0,0,3:10,25 of 81,9 of 15,3 of 3,13 of 60,21 of 36,3 of 3,W,Johny Hendricks,0,54 of 121,44%,90 of 159,1 of 6,16%,0,0,1:52,31 of 92,15 of 18,8 of 11,24 of 80,30 of 41,0 of 0
501,KO/TKO,2,5:29,W,Mike Pierce,1,19 of 37,51%,33 of 51,2 of 4,50%,1,0,3:59,15 of 33,3 of 3,1 of 1,6 of 17,4 of 9,9 of 11,L,Kenny Robertson,0,12 of 36,33%,24 of 51,0 of 0,---,0,0,0:13,3 of 22,9 of 13,0 of 1,1 of 18,11 of 18,0 of 0
502,Submission,3,13:11,W,Mike Pierce,0,31 of 47,65%,87 of 110,4 of 6,66%,2,0,11:59,11 of 25,9 of 9,11 of 13,0 of 4,4 of 6,27 of 37,L,Amilcar Alves,0,4 of 10,40%,12 of 20,0 of 0,---,0,0,0:00,3 of 7,0 of 1,1 of 2,1 of 6,0 of 1,3 of 3
503,Decision - Unanimous,3,15:00,W,Mike Pierce,0,39 of 76,51%,90 of 131,6 of 10,60%,0,0,11:34,29 of 62,3 of 5,7 of 9,15 of 38,2 of 5,22 of 33,L,Julio Paulino,0,17 of 62,27%,31 of 76,0 of 0,---,0,0,0:00,11 of 51,5 of 7,1 of 4,14 of 56,3 of 6,0 of 0
504,Decision - Unanimous,3,15:00,L,Mike Pierce,0,54 of 174,31%,94 of 220,1 of 2,50%,0,0,3:09,34 of 147,12 of 17,8 of 10,26 of 129,28 of 45,0 of 0,W,Jon Fitch,0,55 of 163,33%,109 of 223,4 of 10,40%,0,0,4:18,37 of 135,12 of 18,6 of 10,40 of 130,13 of 30,2 of 3
505,Decision - Unanimous,3,15:00,W,Mike Pierce,0,27 of 54,50%,122 of 152,6 of 11,54%,0,0,11:47,1 of 23,10 of 15,16 of 16,1 of 16,9 of 17,17 of 21,L,Brock Larson,0,11 of 33,33%,37 of 61,0 of 0,---,1,0,0:49,7 of 28,4 of 5,0 of 0,6 of 17,5 of 16,0 of 0
506,KO/TKO,3,12:39,W,Mike Pierce,1,30 of 68,44%,61 of 107,6 of 12,50%,0,0,7:36,11 of 46,9 of 9,10 of 13,9 of 39,21 of 28,0 of 1,L,Justin Haskins,0,15 of 46,32%,21 of 52,0 of 2,0%,1,0,1:15,5 of 33,6 of 9,4 of 4,12 of 39,3 of 6,0 of 1
507,KO/TKO,1,1:19,L,Joao Pierini,0,1 of 7,14%,1 of 7,0 of 0,---,0,0,0:00,1 of 7,0 of 0,0 of 0,1 of 7,0 of 0,0 of 0,W,Yves Edwards,0,6 of 9,66%,6 of 9,0 of 0,---,0,0,0:09,3 of 6,0 of 0,3 of 3,5 of 6,0 of 0,1 of 3
508,Decision - Majority,3,15:00,W,Sean Pierson,0,36 of 92,39%,58 of 119,0 of 1,0%,0,1,1:31,32 of 87,2 of 3,2 of 2,29 of 80,3 of 3,4 of 9,L,Kenny Robertson,0,65 of 119,54%,139 of 218,1 of 6,16%,0,0,6:41,47 of 98,10 of 13,8 of 8,49 of 87,6 of 10,10 of 22
509,Decision - Unanimous,3,15:00,W,Sean Pierson,0,74 of 159,46%,112 of 202,0 of 3,0%,0,0,2:52,51 of 132,17 of 19,6 of 8,65 of 147,6 of 7,3 of 5,L,Lance Benoist,1,91 of 200,45%,109 of 218,0 of 1,0%,0,0,0:44,56 of 155,20 of 25,15 of 20,73 of 178,7 of 8,11 of 14
510,Decision - Unanimous,3,15:00,W,Sean Pierson,0,41 of 109,37%,89 of 158,1 of 2,50%,1,1,3:59,20 of 86,17 of 18,4 of 5,20 of 79,18 of 25,3 of 5,L,Jake Hecht,0,37 of 99,37%,48 of 111,3 of 7,42%,0,0,2:52,17 of 71,19 of 27,1 of 1,17 of 72,18 of 25,2 of 2
